ProductId,ProductNr,ProductName,ReportCategoryName,EANNumber,StockQty,Brand,ProductCostPriceExVat,ProductSalesPrice_InclVAT,RRP,ProductURL,ProductImage,Tag
2258,idb0030,BareMinerals - Faux Tan Body Sunless Tanner 177ml,Hudpleie,98132291007,1184,BareMinerals,139.81,399,449,https://www.blivakker.no/product/2258,http://static.blivakker.no/Media/2/0/300_300/7DDB2E0F3D97231248000EA9327509D6_2258_0.jpg,
4680,RED0135,Redken Body Full Light Balsam 1000ml,Hårpleie,884486045157,886,Redken,198.64,549,1196,https://www.blivakker.no/product/4680,http://static.blivakker.no/Media/2/0/300_300/8FD9998B5C14E86C9310FDC937F94B8A_4680_0.jpg,
3040330,STT0003,St. Tropez Self Tan Bronzing Mousse 120ml,Hudpleie,5060022304338,81,St. Tropez,114.51,369,435,https://www.blivakker.no/product/3040330,http://static.blivakker.no/Media/2/0/300_300/47C495ACCC8B8D501C4D9CFFD9F8676A_3040330_0.jpg,
3050720,KER0264,Kérastase Nutritive Nectar Thermique 150ml,Hårpleie,3474630652392,519,Kérastase,88.9,229,285,https://www.blivakker.no/product/3050720,http://static.blivakker.no/Media/2/0/300_300/8FDFF18EDC4AA1ACEB2B633A853000E5_3050720_0.jpg,
3035965,BDB0012,Billion Dollar Brows Brow Brush,Accessories,793573553126,534,Billion Dollar Brows,54.47,159,189,https://www.blivakker.no/product/3035965,http://static.blivakker.no/Media/2/0/300_300/1387A704C873EA3B47313C67F9ECCA71_3035965_0.jpg,
3023421,REE0054,REN - Keep Young And Beautiful - Firm  And Lift Eye Cream 15ml,Hudpleie,5060033776964,212,REN,105.47,299,,https://www.blivakker.no/product/3023421,http://static.blivakker.no/Media/2/0/300_300/1D1C75BCC54C1B7448BE9C7122B44E77_3023421_1.jpg,
3049796,NYX0119,NYX Dream Catcher Shadow Palette - Golden Horizons DCP01,Sminke,800897822590,518,NYX,83.16,189,,https://www.blivakker.no/product/3049796,http://static.blivakker.no/Media/2/0/300_300/3025373E3C01F77B0330872647C60D46_3049796_0.png,
201548,OLE0054,OLE HENRIKSEN - Total Truth Eye Creme SPF15 15g,Hudpleie,687795201005,162,Ole Henriksen,214.2,539,595,https://www.blivakker.no/product/201548,http://static.blivakker.no/Media/2/0/300_300/488EB7A031EFD5C16D302DE284148CAE_201548_0.jpg,
4744,SEB0110,Sebastian Professional Volupt Volum Boosting Balsam 250ml,Hårpleie,4015600089511,112,Sebastian,81.52,219,309,https://www.blivakker.no/product/4744,http://static.blivakker.no/Media/2/0/300_300/_SEB0110_1.jpg,
3047099,DEC0257,Decléor Hydra Floral Aromessence Neroli - Essential Serum 50ml,Hudpleie,3395010004221,189,Decléor,203.9,999,,https://www.blivakker.no/product/3047099,http://static.blivakker.no/Media/2/0/300_300/4AD69F59CCDB228D018E8ECEEE27B474_3047099_0.jpg,
3063262,MOE0015,Minerals of Eden Instant Revive Shampoo Dead Sea Mud & Minerals 500ml,Hårpleie,796201471625,521,Minerals of Eden,97.54,649,799,https://www.blivakker.no/product/3063262,http://static.blivakker.no/Media/2/0/300_300/F2DB201F6EB9EAB320EE370F16989080_3063262_0.jpg,
3053198,NDS0001,NDS Probiotic Classic 100g,Helsekost,5707343600014,24,NDS,107.5,5203.500000,5203.500000,https://www.blivakker.no/product/3053198,http://static.blivakker.no/Media/2/0/300_300/F2D3FD1E5F1CC6332CDFA18A9FBCB593_3053198_2.jpg,
3008962,GLO0220,glóMinerals - Brow Gel - Clear,Sminke,840749052348,,GloMinerals,47.29,189,235,https://www.blivakker.no/product/3008962,http://static.blivakker.no/Media/2/0/300_300/0548DCD23D9DCDC01A0B501CB4EBE5A5_3008962_0.jpg,
201507,DIO0028,Dior - Mascara Diorshow Extase - Black #90 - 10ml,Sminke,3348900943858,,Dior,144.46,299,310,https://www.blivakker.no/product/201507,http://static.blivakker.no/Media/2/0/300_300/932FD2D57C829F1A34D561F484DCF425_201507_0.jpg,
201771,GLO0066,"glóMinerals - gloLip Plumper - Clear 3,7ml",Sminke,840749051020,231,GloMinerals,46.55,189,245,https://www.blivakker.no/product/201771,http://static.blivakker.no/Media/2/0/300_300/DC1B8DECBF2ED6D871540D2A8289BFEE_201771_0.jpg,
2642,idb0188,BareMinerals - Eye Brightener - Well Rested 2g,Sminke,98132270293,428,BareMinerals,102.08,359,399,https://www.blivakker.no/product/2642,http://static.blivakker.no/Media/2/0/300_300/5D0057FFA7EA595BCA1BFBEFD846D9C2_2642_0.jpg,
2731,Der0023,Dermalogica - Skin Prep Scrub 75ml,Hudpleie,666151020153,232,Dermalogica,167.22,339,375,https://www.blivakker.no/product/2731,http://static.blivakker.no/Media/2/0/300_300/_Der0023_1.jpg,
3010292,DEC0144,Decléor Harmonie Calm - Soothing Milky Cream 100ml,Hudpleie,3395013450506,197,Decléor,191.59,469,,https://www.blivakker.no/product/3010292,http://static.blivakker.no/Media/2/0/300_300/9DE05D3792C1B954DC5906CAAE6361B8_3010292_0.jpg,
4088,SEB0088,Sebastian Professional Whipped Cream 150ml,Hårpleie,4015600056278,5,Sebastian,93.58,249,295,https://www.blivakker.no/product/4088,http://static.blivakker.no/Media/2/0/300_300/_SEB0088_1.gif,
3032476,EME0003,emerginC Phytocell Serum 30ml,Hudpleie,892852002543,112,emerginC,224.84,629,699,https://www.blivakker.no/product/3032476,http://static.blivakker.no/Media/2/0/300_300/E659DCA9977C55B3558E9D8AB534A101_3032476_0.jpg,
2791,KMS0019,Kms California - Moistrepair Shampoo 300ml,Hårpleie,4044897205045,,KMS California,49.99,189,219,https://www.blivakker.no/product/2791,http://static.blivakker.no/Media/2/0/300_300/71C2C3FDE4611BA5122A9AB7A69D68DD_2791_0.jpg,
3063263,MOE0016,Minerals of Eden Instant Revive Balsam Dead Sea Mud & Minerals 500ml,Hårpleie,796201471632,420,Minerals of Eden,97.54,649,799,https://www.blivakker.no/product/3063263,http://static.blivakker.no/Media/2/0/300_300/1675EACF716DCD873B1712AE6FDCB4F2_3063263_0.jpg,
4988,TIB0128,Tigi Bedhead For Men - B Clean Up Shampoo Og Balsam 2 X 750ml,Hårpleie,615908950830,1326,Tigi Bedhead,100.84,399,729,https://www.blivakker.no/product/4988,http://static.blivakker.no/Media/2/0/300_300/4502F497A5A0AFCDEBD243D1CF6B60EE_4988_0.jpg,
3010052,DEC0138,Decléor Aroma Night - Ylang Ylang Purifying Night Balm 15ml,Hudpleie,3395012830019,229,Decléor,115.93,369,499,https://www.blivakker.no/product/3010052,http://static.blivakker.no/Media/2/0/300_300/714BAADA92C30794EF25211AB1EB78F3_3010052_0.jpg,
3047101,DEC0259,Decléor Harmonie Calm Aromessence Rose D'Orient Soothing Serum 50ml,Hudpleie,3395010004252,227,Decléor,227.1,999,,https://www.blivakker.no/product/3047101,http://static.blivakker.no/Media/2/0/300_300/135DD0C3FA39BDBCF961BF1A693CC821_3047101_0.jpg,
200227,DEC0056,Decléor Aroma Confort Moisturising Body Milk 250ml,Hudpleie,3395011720014,215,Decléor,109.15,289,380,https://www.blivakker.no/product/200227,http://static.blivakker.no/Media/2/0/300_300/BCDF6D90374EB212E04E5959EA2E0134_200227_0.jpg,
3054522,EXU0084,Exuviance DePuffing Eye Serum 6ml,Hudpleie,732013200619,193,Exuviance,217.52,539,599,https://www.blivakker.no/product/3054522,http://static.blivakker.no/Media/2/0/300_300/DFD7CCC8F64648FC66B9C5FD6898636E_3054522_0.jpg,
3046895,SCH0133,Osis + Refresh Dust Tørrshampoo 300ml,Hårpleie,4045787300468,112,Schwarzkopf Osis+,33.85,179,252.750000,https://www.blivakker.no/product/3046895,http://static.blivakker.no/Media/2/0/300_300/2723FA93D9F04B6F34E545A3048D74B4_3046895_0.jpg,
3031153,JAN0234,Jane Iredal Smooth Affair Facial Primer & Brightener 50ml,Sminke,670959112392,161,Jane Iredale,162.1,559,625,https://www.blivakker.no/product/3031153,http://static.blivakker.no/Media/2/0/300_300/414C06783CE67E7780A7BB2BF24E2C3B_3031153_0.jpg,
3009601,KER0104,Kérastase Resistance - Bain Force Architecte - Shampoo 250ml,Hårpleie,3474630382046,675,Kérastase,93.03,199,250,https://www.blivakker.no/product/3009601,http://static.blivakker.no/Media/2/0/300_300/22F38780B4316F20D00C6663BAA6B689_3009601_1.jpg,
3056021,BUK0030,Beauty UK Eyeshadow Palette Nr.7 Nude,Sminke,5023890035377,679,Beauty UK Cosmetics,18.27,79,,https://www.blivakker.no/product/3056021,http://static.blivakker.no/Media/2/0/300_300/14DFDE3D521242CCD6372B046FD343B5_3056021_0.jpg,
2492,REM0018,Redken For Men - Mint Clean Shampoo 300ml,Hårpleie,743877011372,149,Redken for men,60.00,199,276,https://www.blivakker.no/product/2492,http://static.blivakker.no/Media/2/0/300_300/7D0583F6B7888172DAA8BD5B70C3E710_2492_0.jpg,
200236,idb0334,BareMinerals Matte Foundation Spf 15 - Medium Tan 6g,Sminke,98132236732,384,BareMinerals,153.12,399,459,https://www.blivakker.no/product/200236,http://static.blivakker.no/Media/2/0/300_300/22AA8D36343B4A5FB49913A5A678CB72_200236_0.jpg,
201037,REE0015,REN - Clearcalm 3 Clarifying Clay Cleanser 150ml,Hudpleie,5060033779637,317,REN,86.3,209,245,https://www.blivakker.no/product/201037,http://static.blivakker.no/Media/2/0/300_300/1E13A2F4537809D790741E0B3F3D8EAC_201037_2.jpg,
2781,KMS0009,Kms California - Curlup Balsam 250ml,Hårpleie,4044897255149,2,KMS California,46.98,169,219,https://www.blivakker.no/product/2781,http://static.blivakker.no/Media/2/0/300_300/019C04CF76AB3C58468D1925903F9F0A_2781_0.jpg,
