identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
SPM1775411401,8060,LEGO Typhoon Turbo Sub LEGO Atlantis 8060,49.2,http://www.sears.com/lego-atlantis-typhoon-turbo-sub-8060/p-SPM1775411401,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/4019/prod_200850613?src=http%3A%2F%2Fi957.photobucket.com%2Falbums%2Fae59%2Factionpackagedphoto%2F004W015722350001hei600ampwid600ampo.jpg&d=6bc25daf85fd22a0849db92434a7c85ce00e7805,6.95,,"Sears - Action Packaged, Inc."
SPM7772195405,7655,Lego Star Wars: Clone Troopers Battle Pack (7655),87.74,http://www.sears.com/lego-star-wars-clone-troopers-battle-pack/p-SPM5786809901,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/11490/prod_7415380718?src=http%3A%2F%2Fwww.ecatimages.com%2Fimg%2Fbtys%2F51SML-E1U3L-SS400.jpg&d=f549c2c96eda36c7b6691a7acc57b4604c8648e8,0.0,,Sears - Factory Advantage LLC
SPM7610408428,7655,Lego Star Wars: Clone Troopers Battle Pack (7655),97.35,http://www.sears.com/lego-star-wars-clone-troopers-battle-pack/p-SPM5786809901,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/11490/prod_7415380718?src=http%3A%2F%2Fwww.ecatimages.com%2Fimg%2Fbtys%2F51SML-E1U3L-SS400.jpg&d=f549c2c96eda36c7b6691a7acc57b4604c8648e8,34.65,,Sears - Online Products
SPM11927227319,7655,Lego Star Wars: Clone Troopers Battle Pack (7655),97.35,http://www.sears.com/lego-star-wars-clone-troopers-battle-pack/p-SPM5786809901,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/11490/prod_7415380718?src=http%3A%2F%2Fwww.ecatimages.com%2Fimg%2Fbtys%2F51SML-E1U3L-SS400.jpg&d=f549c2c96eda36c7b6691a7acc57b4604c8648e8,38.65,,Sears - BulkBuyWholesale
SPM7909732513,lglke13,Star Wars Lego Darth Maul Led Key Light,10.99,http://www.sears.com/lego-star-wars-lego-darth-maul-led-key/p-SPM7909732513,Key Chains > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/5186/prod_7994099620?src=http%3A%2F%2F104.207.255.14%2Fmedia%2Fimport%2FL%2Fleg_lglke13_ca.jpg&d=34926c21025177c8654cffcd077b82a0f0c7c9ab,2.99,,Sears - Toynk
SPM7749664323,4637,Lego Bricks & More: Safari Building Set #4637,35.8,http://www.sears.com/lego-bricks-more-safari-building-set-4637/p-SPM7465917502,Collectible Figurines > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/1018834402?src=http%3A%2F%2Fsite.tisinc99.com%2Flego4637desc.jpg&d=abdd5690d97f4be9c95c869406e38dba93520127,6.99,,Sears - Edealszone LLC
SPM8147500329,4637,Lego Bricks & More: Safari Building Set #4637,33.24,http://www.sears.com/lego-bricks-more-safari-building-set-4637/p-SPM7465917502,Collectible Figurines > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/1018834402?src=http%3A%2F%2Fsite.tisinc99.com%2Flego4637desc.jpg&d=abdd5690d97f4be9c95c869406e38dba93520127,9.65,,Sears - Amazonlot
SPM11927013119,4637,Lego Bricks & More: Safari Building Set #4637,41.23,http://www.sears.com/lego-bricks-more-safari-building-set-4637/p-SPM7465917502,Collectible Figurines > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/1018834402?src=http%3A%2F%2Fsite.tisinc99.com%2Flego4637desc.jpg&d=abdd5690d97f4be9c95c869406e38dba93520127,22.65,,Sears - BulkBuyWholesale
SPM7609292128,4637,Lego Bricks & More: Safari Building Set #4637,48.73,http://www.sears.com/lego-bricks-more-safari-building-set-4637/p-SPM7465917502,Collectible Figurines > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/1018834402?src=http%3A%2F%2Fsite.tisinc99.com%2Flego4637desc.jpg&d=abdd5690d97f4be9c95c869406e38dba93520127,17.65,,Sears - Online Products
SPM7500790323,lg41009,LEGO Friends Andrea's Bedroom,22.46,http://www.sears.com/lego-friends-andrea-s-bedroom/p-SPM7209908603,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/7428/2386000203?src=http%3A%2F%2Fwww.toyscamp.com%2Fcatalog%2Flg41009_1.jpg&d=80fb6d1af6ca5e6b2e2924717a27765fad7ef82b,6.99,,Sears - Edealszone LLC
