identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
21145246,,LEGO Castle King's Castle,98.99,http://www.toysrus.com/product/index.jsp?productId=21145246,LEGO Castle,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15846668reg.jpg,,,
17476026,70703,LEGO Galaxy Squad Star Slicer (70703),39.99,http://www.toysrus.com/product/index.jsp?productId=17476026,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14683253reg.jpg,,,
21098796,70709,LEGO Galaxy Squad Galactic Titan (70709),109.99,http://www.toysrus.com/product/index.jsp?productId=21098796,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840018reg.jpg,,,
17328416,70702,LEGO Galaxy Squad Warp Stinger (70702),29.99,http://www.toysrus.com/product/index.jsp?productId=17328416,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652043reg.jpg,,,
21098886,,LEGO Galaxy Squad Crater Creeper,21.99,http://www.toysrus.com/product/index.jsp?productId=21098886,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840172reg.jpg,,,
21070196,,LEGO Galaxy Squad Hive Crawler,74.99,http://www.toysrus.com/product/index.jsp?productId=21070196,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15832502reg.jpg,,,
21098846,,LEGO Galaxy Squad CLS-89 Eradicator Mech,39.99,http://www.toysrus.com/product/index.jsp?productId=21098846,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840151reg.jpg,,,
17328446,70701,LEGO Galaxy Squad Swarm Interceptor (70701),19.99,http://www.toysrus.com/product/index.jsp?productId=17328446,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652046reg.jpg,,,
17328436,70705,LEGO Galaxy Squad Bug Obliterator (70705),66.99,http://www.toysrus.com/product/index.jsp?productId=17328436,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652045reg.jpg,,,
17328406,70700,LEGO Galaxy Squad Space Swarmer (70700),11.99,http://www.toysrus.com/product/index.jsp?productId=17328406,LEGO Galaxy Squad,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652042reg.jpg,,,
20713786,,LEGO The Hobbit The Council of Elrond,34.99,http://www.toysrus.com/product/index.jsp?productId=20713786,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15684739reg.jpg,,,
12785060,9474,LEGO The Lord of the Rings The Battle of Helm's Deep (9474),129.99,http://www.toysrus.com/product/index.jsp?productId=12785060,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12553141reg.jpg,,,
12710102,9473,LEGO The Lord of the Rings The Mines of Moria (9473),79.99,http://www.toysrus.com/product/index.jsp?productId=12710102,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12444535reg.jpg,,,
12785059,9471,LEGO The Lord of the Rings Uruk-Hai Army (9471),29.99,http://www.toysrus.com/product/index.jsp?productId=12785059,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12553140reg.jpg,,,
20713776,,LEGO The Hobbit The Wizard Battle,14.99,http://www.toysrus.com/product/index.jsp?productId=20713776,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15684707reg.jpg,,,
12737361,9470,LEGO The Lord of the Rings Hobbit Shelob Attacks (9470),19.99,http://www.toysrus.com/product/index.jsp?productId=12737361,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12488968reg.jpg,,,
12785051,9472,LEGO The Lord of the Rings Attack on Weathertop (9472),54.98,http://www.toysrus.com/product/index.jsp?productId=12785051,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12553087reg.jpg,,,
12737362,9469,LEGO The Lord of the Rings Gandalf Arrives (9469),14.98,http://www.toysrus.com/product/index.jsp?productId=12737362,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12489064reg.jpg,,,
19965396,,LEGO The Hobbit Pirate Ship Ambush,96.99,http://www.toysrus.com/product/index.jsp?productId=19965396,LEGO Lord of the Rings,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15426448reg.jpg,,,
15546166,79001,LEGO The Hobbit Escape from Spiders (79001),29.99,http://www.toysrus.com/product/index.jsp?productId=15546166,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13931387reg.jpg,,,
13024552,,LEGO Board Game - The Hobbit an Unexpected Journey,29.98,http://www.toysrus.com/product/index.jsp?productId=13024552,LEGO the Hobbit,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13020288reg.jpg,,,
15546146,79010,LEGO The Hobbit The Goblin King Battle (79010),89.99,http://www.toysrus.com/product/index.jsp?productId=15546146,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13931385reg.jpg,,,
15546136,79003,LEGO The Hobbit An Unexpected Gathering (79003),69.99,http://www.toysrus.com/product/index.jsp?productId=15546136,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13931384reg.jpg,,,
15546176,79000,LEGO The Hobbit Riddles for the Ring (79000),9.99,http://www.toysrus.com/product/index.jsp?productId=15546176,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13931388reg.jpg,,,
