10162,Dimensions,71256,Opus GT,24.99,,,,
10162,Dimensions,71257,Opus BF,14.99,,,,
10162,Dimensions,71258,Opus ETF,14.99,,,,
10162,Dimensions,71259,Opus C1PK,5.99,,,,
10162,Dimensions,71260,Opus C2PK,5.99,,,,
10162,Dimensions,71261,Opus C3PK,5.99,,,,
10162,Dimensions,71262,Opus C4PK,5.99,,,,
10162,Dimensions,71263,Opus C5PK,5.99,,,,
10162,Dimensions,71340,Opus TPPS,29.99,,,,
10162,Dimensions,71341,Opus CPP,49.99,,,,
10162,Dimensions,71342,Opus TPPR,29.99,,,,
10162,LEGO Minifigures,71011,Series 15,3.99,,,,
10162,LEGO Minifigures,71012,Confidential Minifigures May 2016,3.99,,,,
10162,LEGO Minifigures,71013,Confidential Minifigures Sept. 2016,3.99,,,,
10162,LEGO Minifigures,71040,MF D2C 2016 Confidential,349.99,,,,
10162,Nexo Knights,70310,Knighton Battle Blaster,9.99,,,,
10162,Nexo Knights,70311,Chaos Catapult,9.99,,,,
10162,Nexo Knights,70312,Lance’s Mecha Horse,19.99,,,,
10162,Nexo Knights,70313,Moltor’s Lava Smasher,19.99,,,,
10162,Nexo Knights,70314,Beast Master’s Chaos Chariot,29.99,,,,
10162,Nexo Knights,70315,Clay’s Rumble Blade,39.99,,,,
10162,Nexo Knights,70316,Jestro’s Evil Mobile,59.99,,,,
10162,Nexo Knights,70317,The Fortrex,99.99,,,,
10162,Nexo Knights,70318,The Glob Lobber,9.99,,,,
10162,Nexo Knights,70319,Macy’s Thunder Mace,19.99,,,,
10162,Nexo Knights,70320,Aaron Fox’s Aero-Striker V2,29.99,,,,
10162,Nexo Knights,70321,General Magmar's Siege Machine of Doom,49.99,,,,
10162,Nexo Knights,70322,Axl’s Tower Carrier,69.99,,,,
10162,Nexo Knights,70323,Jestro’s Volcano Lair,119.99,,,,
10162,Nexo Knights,70324,Merlok's Library 2.0,24.99,,,,
10162,Nexo Knights,70325,Infernox captures the Queen,24.99,,,,
10162,Nexo Knights,70326,The Black Knight Mech,39.99,,,,
10162,Nexo Knights,70327,The King's Mech,29.99,,,,
10162,Nexo Knights,70330,ULTIMATE Clay,9.99,,,,
10162,Nexo Knights,70331,ULTIMATE Macy,9.99,,,,
10162,Nexo Knights,70332,ULTIMATE Aaron,9.99,,,,
10162,Nexo Knights,70333,ULTIMATE Robin,9.99,,,,
10162,Nexo Knights,70334,Ultimate Beast Master,9.99,,,,
10162,Nexo Knights,70335,ULTIMATE Lavaria,9.99,,,,
10162,Nexo Knights,70336,Ultimate Axl,9.99,,,,
10162,Nexo Knights,70337,Ultimate Lance,9.99,,,,
10162,Nexo Knights,70338,Ultimate General Magmar,9.99,,,,
10162,Nexo Knights,70339,Ultimate Flama,9.99,,,,
10162,Ninjago,70588,Titanium Ninja Tumbler,29.99,,,,
10162,Ninjago,70589,Rock Roader,39.99,,,,
10162,Ninjago,70590,Airjitzu Battle Grounds,59.99,,,,
10162,Ninjago,70591,Kryptarium Prison Breakout,19.99,,,,
10162,Ninjago,70592,Salvage M.E.C.,39.99,,,,
10162,Ninjago,70593,The Green NRG Dragon,49.99,,,,
10162,Ninjago,70594,The Lighthouse Siege,69.99,,,,
10162,Ninjago,70595,Ultra Stealth Raider,99.99,,,,
10162,Ninjago,70596,Samurai X Cave Chaos,119.99,,,,
10162,Ninjago,70599,Cole's Dragon,9.99,,,,
10162,Ninjago,70600,Ninja Bike Chase,19.99,,,,
10162,Ninjago,70601,Sky Shark,19.99,,,,
10162,Ninjago,70602,Jay’s Elemental Dragon,29.99,,,,
10162,Ninjago,70603,Raid Zeppelin,29.99,,,,
10162,Ninjago,70604,Tiger Widow Island,49.99,,,,
10162,Ninjago,70605,Misfortune’s Keep,79.99,,,,
573,LEGO® Ninjago,70730,Chain Cycle Ambush,29.99,8/1/2015,12/31/2016,30%,Core
584,LEGO® Ninjago,70731,Jay Walker One,39.99,8/1/2015,12/31/2016,30%,Core
618,LEGO® Ninjago,70732,City of Stiix,99.99,8/1/2015,12/31/2016,30%,Core
297,LEGO® Ninjago,70733,Blaster Bike,19.99,8/1/2015,12/31/2016,30%,Core
305,LEGO® Ninjago,70734,Master Wu Dragon,39.99,8/1/2015,12/31/2016,30%,Core
307,LEGO® Ninjago,70735,Ronin R.E.X.,49.99,8/1/2015,12/31/2016,30%,Core
312,LEGO® Ninjago,70736,Attack of the Morro Dragon,69.99,8/1/2015,12/31/2016,30%,Core
309,LEGO® Ninjago,70737,Titan Mech Battle,59.99,8/1/2015,12/31/2016,30%,Core
318,LEGO® Ninjago,70738,Final Flight of Destiny's Bounty,119.99,8/1/2015,12/31/2016,30%,Core
286,LEGO® Ninjago,70739,Airjitzu Kai Flyer,9.99,8/1/2015,12/31/2016,30%,Core
287,LEGO® Ninjago,70740,Airjitzu Jay Flyer,9.99,8/1/2015,12/31/2016,30%,Core
288,LEGO® Ninjago,70741,Airjitzu Cole Flyer,9.99,8/1/2015,12/31/2016,30%,Core
289,LEGO® Ninjago,70742,Airjitzu Zane Flyer,9.99,8/1/2015,12/31/2016,30%,Core
290,LEGO® Ninjago,70743,Airjitzu Morro Flyer,9.99,8/1/2015,12/31/2016,30%,Core
291,LEGO® Ninjago,70744,Airjitzu Wrayth Flyer,9.99,8/1/2015,12/31/2016,30%,Core
298,LEGO® Ninjago,70745,Anacondrai Crusher,19.99,3/1/2015,7/31/2016,30%,Core
302,LEGO® Ninjago,70746,Condrai Copter Attack,29.99,3/1/2015,7/31/2016,30%,MAP
303,LEGO® Ninjago,70747,Boulder Blaster,29.99,3/1/2015,7/31/2016,30%,MAP
306,LEGO® Ninjago,70748,Titanium Dragon,39.99,3/1/2015,7/31/2016,30%,Core
310,LEGO® Ninjago,70749,Enter the Serpent,59.99,3/1/2015,7/31/2016,30%,Core
314,LEGO® Ninjago,70750,Ninja DB X,79.99,3/1/2015,7/31/2016,30%,Core
479,LEGO® Ninjago,70751,Temple of Airjitzu,199.99,9/1/2015,12/31/2018,30%,Core
284,LEGO® Ninjago,70753,Lava Falls,7.99,3/1/2015,7/31/2016,30%,Core
293,LEGO® Ninjago,70754,ElectroMech,14.99,3/1/2015,7/31/2016,30%,Core
299,LEGO® Ninjago,70755,Jungle Raider,19.99,3/1/2015,7/31/2016,30%,Core
617,LEGO® Ninjago,70756,Dojo Showdown,24.99,3/1/2015,7/31/2016,30%,Core
10162,Angry Birds,75821,Confidential - PT IP A_2016_1,12.99,,,,
10162,Angry Birds,75822,Confidential -PT IP A_2016_2,19.99,,,,
10162,Angry Birds,75823,Confidential -PT IP A_2016_3,29.99,,,,
10162,Angry Birds,75824,Confidential - PT IP A_2016_4,39.99,,,,
10162,Angry Birds,75825,Confidential -PT IP A_2016_5,59.99,,,,
10162,Angry Birds,75826,Confidential -PT IP A_2016_6,89.99,,,,
10162,Ghostbusters,75827,Firehouse Headquarters,349.99,,,,
10162,Ghostbusters,75828,Ghostbusters_2,59.99,,,,
399,LEGO® PT IP B 2015,75915,PT IP B 1,19.99,5/1/2015,12/31/2016,30%,Core
400,LEGO® PT IP B 2015,75916,PT IP B 2,29.99,5/1/2015,12/31/2016,30%,Core
401,LEGO® PT IP B 2015,75917,PT IP B 3,49.99,5/1/2015,12/31/2016,30%,MAP
402,LEGO® PT IP B 2015,75918,PT IP B 4,69.99,5/1/2015,12/31/2016,30%,MAP
403,LEGO® PT IP B 2015,75919,PT IP B 5,129.99,5/1/2015,12/31/2016,30%,Core
394,LEGO® PT IP A 2015,75900,Mummy Museum Mystery,14.99,8/1/2015,12/31/2016,30%,Core
395,LEGO® PT IP A 2015,75901,Mystery Plane Adventures,19.99,8/1/2015,12/31/2016,30%,Core
396,LEGO® PT IP A 2015,75902,The Mystery Machine,29.99,8/1/2015,12/31/2016,30%,Core
397,LEGO® PT IP A 2015,75903,Haunted Lighthouse,49.99,8/1/2015,12/31/2016,30%,Core
398,LEGO® PT IP A 2015,75904,Mystery Mansion,89.99,8/1/2015,12/31/2016,30%,Core
500,LEGO® Simpsons™,71006,The Simpsons™ House,199.99,2/1/2014,12/31/2016,30%,RPM - 1H 2015
501,LEGO® Simpsons™,71016,D2C 2015,199.99,5/1/2015,12/31/2017,30%,RPM - 1H 2015
10162,Speed Champions,75870,Chevrolet Corvette Z06,14.99,,,,
10162,Speed Champions,75871,Ford Mustang GT,14.99,,,,
10162,Speed Champions,75872,Audi R18 e-tron quattro,14.99,,,,
10162,Speed Champions,75873,Audi R8 LMS ultra,14.99,,,,
10162,Speed Champions,75874,Chevrolet Camaro Drag Race,29.99,,,,
10162,Speed Champions,75875,Ford F-150 Raptor & Ford Model A Hot Rod,49.99,,,,
10162,Speed Champions,75876,Porsche 919 Hybrid and 917K Pit Lane,69.99,,,,
597,LEGO® Speed Champions,75899,LaFerrari,14.99,3/1/2015,12/31/2016,30%,Core
596,LEGO® Speed Champions,75908,458 Italia GT2,14.99,3/1/2015,12/31/2016,30%,Core
595,LEGO® Speed Champions,75909,McLaren P1™,14.99,3/1/2015,12/31/2016,30%,Core
594,LEGO® Speed Champions,75910,Porsche 918 Spyder,14.99,3/1/2015,12/31/2016,30%,Core
598,LEGO® Speed Champions,75911,McLaren Mercedes Pit Stop,29.99,3/1/2015,12/31/2016,30%,Core
599,LEGO® Speed Champions,75912,Porsche 911 GT Finish Line,49.99,3/1/2015,12/31/2016,30%,Core
600,LEGO® Speed Champions,75913,F14 T & Scuderia Ferrari Truck,99.99,3/1/2015,12/31/2016,30%,Core
483,LEGO® Star Wars™,10236,Ewok™ Village,249.99,9/1/2013,12/31/2015,30%,RPM - 1H 2015
1443,Star Wars TM,66533,Costco SW Collector CoPack1,23.99,,,,
1444,Star Wars TM,66534,Costco SW Collector CoPack2,23.99,,,,
485,LEGO® Star Wars™,75059,Sandcrawler™,299.99,5/1/2014,7/31/2016,30%,RPM - 1H 2015
481,LEGO® Star Wars™,75060,Slave I™,199.99,1/1/2015,7/31/2016,30%,RPM - 1H 2015
351,LEGO® Star Wars™,75074,Snowspeeder™,9.99,1/1/2015,12/31/2016,30%,MAP
352,LEGO® Star Wars™,75075,AT-AT™,9.99,1/1/2015,12/31/2016,30%,MAP
360,LEGO® Star Wars™,75078,Imperial Troop Transport,12.99,1/1/2015,12/31/2016,30%,Core
361,LEGO® Star Wars™,75079,Shadow Troopers,12.99,1/1/2015,12/31/2016,30%,Core
372,LEGO® Star Wars™,75082,TIE Advanced Prototype™,39.99,1/1/2015,12/31/2016,30%,MAP
585,LEGO® Star Wars™,75085,Hailfire Droid™,19.99,1/1/2015,12/31/2016,30%,Core
619,LEGO® Star Wars™,75086,Battle Droid™ Troop Carrier,39.99,1/1/2015,12/31/2016,30%,Core
574,LEGO® Star Wars™,75087,Anakin’s Custom Jedi Starfighter™,39.99,1/1/2015,12/31/2016,30%,Core
358,LEGO® Star Wars™,75088,Senate Commando Troopers™,12.99,1/1/2015,12/31/2016,30%,Core
359,LEGO® Star Wars™,75089,Geonosis Troopers™,12.99,1/1/2015,12/31/2016,30%,Core
371,LEGO® Star Wars™,75091,Flash Speeder™,29.99,6/1/2015,7/31/2017,30%,Core
378,LEGO® Star Wars™,75092,Naboo Starfighter™,49.99,6/1/2015,7/31/2017,30%,Core
384,LEGO® Star Wars™,75093,Death Star™ Final Duel,79.99,6/1/2015,7/31/2017,30%,Core
388,LEGO® Star Wars™,75094,Imperial Shuttle Tydirium™,99.99,6/1/2015,7/31/2017,30%,Core
482,LEGO® Star Wars™,75095,TIE Fighter™,199.99,5/1/2015,7/31/2017,30%,RPM - 1H 2015
620,LEGO® Star Wars™,75096,Sith Infiltrator™,89.99,8/1/2015,7/31/2017,30%,Core
484,LEGO® Star Wars™,75098,Star Wars Direct 2,249.99,10/1/2015,12/31/2017,30%,Core
364,LEGO® Star Wars™,75099,Star Wars Wolf 1,19.99,9/1/2015,12/31/2017,30%,Core
373,LEGO® Star Wars™,75100,Star Wars Wolf 2,39.99,9/1/2015,12/31/2017,30%,Core
383,LEGO® Star Wars™,75101,Star Wars Wolf 3,69.99,9/1/2015,12/31/2017,30%,Core
385,LEGO® Star Wars™,75102,Star Wars Wolf 4,79.99,9/1/2015,12/31/2017,30%,Core
387,LEGO® Star Wars™,75103,Star Wars Wolf 5,89.99,9/1/2015,12/31/2017,30%,Core
390,LEGO® Star Wars™,75104,Star Wars Wolf 6,119.99,9/1/2015,12/31/2017,30%,Core
393,LEGO® Star Wars™,75105,Star Wars Wolf 7,149.99,9/1/2015,12/31/2017,30%,Core
392,LEGO® Star Wars™,75106,Imperial Assault Carrier™,129.99,6/1/2015,7/31/2017,30%,Core
10162,Star Wars TM,75125,Resistance X-Wing Fighter™,9.99,,,,
10162,Star Wars TM,75126,First Order Snowspeeder™,9.99,,,,
10162,Star Wars TM,75127,The Ghost™,9.99,,,,
10162,Star Wars TM,75128,TIE Advanced Prototype™,9.99,,,,
10162,Star Wars TM,75129,Wookiee™ Gunship,9.99,,,,
10162,Star Wars TM,75130,AT-DP™,9.99,,,,
10162,Star Wars TM,75131,Resistance Trooper Battle Pack,12.99,,,,
10162,Star Wars TM,75132,First Order Battle Pack,12.99,,,,
10162,Star Wars TM,75133,Rebel Alliance Battle Pack,12.99,,,,
10162,Star Wars TM,75134,Galactic Empire™ Battle Pack,12.99,,,,
10162,Star Wars TM,75135,Obi-Wan’s Jedi Interceptor™,24.99,,,,
10162,Star Wars TM,75136,Droid™ Escape Pod,24.99,,,,
10162,Star Wars TM,75137,Carbon-Freezing Chamber,24.99,,,,
10162,Star Wars TM,75138,Hoth™ Attack,24.99,,,,
10162,Star Wars TM,75139,Battle on Takodana™,59.99,,,,
10162,Star Wars TM,75140,Resistance Troop Transporter,69.99,,,,
10162,Star Wars TM,75141,Kanan's Speeder Bike™,19.99,,,,
10162,Star Wars TM,75142,Homing Spider Droid™,29.99,,,,
10162,Star Wars TM,75145,Confidential_TV Special 1,29.99,,,,
10162,Star Wars TM,75146,LEGO® Star Wars™ Advent Calendar,39.99,,,,
10162,Star Wars TM,75147,Confidential_TV Special 2,49.99,,,,
10162,Star Wars TM,75148,Confidential_Retail 5,59.99,,,,
10162,Star Wars TM,75149,Confidential_Retail 6,79.99,,,,
10162,Star Wars TM,75150,Vader’s TIE Advanced vs. A-Wing Starfigh,89.99,,,,
10162,Star Wars TM,75151,Clone Turbo Tank™,109.99,,,,
10162,Star Wars TM,75152,Confidential SW 9,29.99,,,,
10162,Star Wars TM,75153,Confidential SW 10,39.99,,,,
10162,Star Wars TM,75154,Confidential SW 11,69.99,,,,
10162,Star Wars TM,75155,Confidential SW 12,79.99,,,,
10162,Star Wars TM,75156,Confidential SW 13,89.99,,,,
10162,Star Wars TM,75157,Captain Rex’s AT-TE™,119.99,,,,
10162,Star Wars TM,75158,Rebel Combat Frigate,109.99,,,,
10162,Star Wars TM,75159,Confidential SW Direct 2,499.99,,,,
196,LEGO® Super Heroes,76025,Green Lantern vs. Sinestro,19.99,1/1/2015,12/31/2016,30%,Core
211,LEGO® Super Heroes,76026,Gorilla Grodd goes Bananas,49.99,1/1/2015,12/31/2016,30%,MAP
188,LEGO® Super Heroes,76029,Avengers #1,12.99,3/1/2015,12/31/2016,30%,MAP
197,LEGO® Super Heroes,76030,Avengers #2,19.99,3/1/2015,12/31/2016,30%,MAP
201,LEGO® Super Heroes,76031,Avengers #3,29.99,3/1/2015,12/31/2016,30%,Core
215,LEGO® Super Heroes,76032,Avengers #4,79.99,3/1/2015,12/31/2016,30%,Core
200,LEGO® Super Heroes,76034,The Batboat Harbor Pursuit,29.99,8/1/2015,12/31/2016,30%,Core
216,LEGO® Super Heroes,76035,Jokerland,119.99,8/1/2015,12/31/2016,30%,Core
189,LEGO® Super Heroes,76036,Carnage’s SHIELD Sky Attack,12.99,8/1/2015,12/31/2016,30%,Core
205,LEGO® Super Heroes,76037,Rhino and Sandman Super Villain Team-up,39.99,8/1/2015,12/31/2016,30%,Core
212,LEGO® Super Heroes,76038,Avengers #5,59.99,3/1/2015,12/31/2016,30%,Core
476,LEGO® Super Heroes,76042,Avengers #7,349.99,3/1/2015,12/31/2016,30%,RPM - 1H 2015
10162,Super Heroes,76044,Clash of the Heroes,12.99,,,,
10162,Super Heroes,76045,Kryptonite Interception,29.99,,,,
10162,Super Heroes,76046,Heroes of Justice: Sky High Battle,59.99,,,,
10162,Super Heroes,76047,Confidential Captain America Movie 3,29.99,,,,
10162,Super Heroes,76048,Iron Skull Sub Attack,29.99,,,,
10162,Super Heroes,76049,Avenjet Space Mission,59.99,,,,
10162,Super Heroes,76050,Confidential - Captain America Movie 1,19.99,,,,
10162,Super Heroes,76051,Confidential - Captain America Movie 2,79.99,,,,
10162,Super Heroes,76052,Confidential - Super Heroes,269.99,,,,
10162,Super Heroes,76053,Batman™: Gotham City Cycle Chase,19.99,,,,
10162,Super Heroes,76054,Batman™: Scarecrow™ Harvest of Fear,59.99,,,,
10162,Super Heroes,76055,Batman™: Killer Croc™ Sewer Smash,79.99,,,,
10162,Super Heroes,76056,Batman™: Rescue from Ra’s al Ghul™,29.99,,,,
10162,Super Heroes,76057,Spider-Man: Web Warriors Ultimate Bridge,99.99,,,,
10162,Super Heroes,76058,Spider-Man: Ghost Rider Team-up,19.99,,,,
10162,Super Heroes,76059,Spider-Man: Doc Ock’s Tentacle Trap,39.99,,,,
10162,Super Heroes,76060,Confidential Spider-Man 4,29.99,,,,
10162,Super Heroes,76061,Mighty Micros: Batman™ vs. Catwoman™,9.99,,,,
10162,Super Heroes,76062,Mighty Micros: Robin™ vs. Bane™,9.99,,,,
10162,Super Heroes,76063,Mighty Micros: The Flash™ vs. Captain Co,9.99,,,,
10162,Super Heroes,76064,Mighty Micros: Spider-Man vs. Green Gobl,9.99,,,,
10162,Super Heroes,76065,Mighty Micros: Captain America vs. Red S,9.99,,,,
10162,Super Heroes,76066,Mighty Micros: Hulk vs. Ultron,9.99,,,,
10162,Super Heroes,76067,Confidential Marvel 2016 MDP,29.99,,,,
44,LEGO® DUPLO® brand Disney Pixar Cars,10600,Disney Pixar Cars™ Classic Race,24.99,1/1/2015,12/31/2018,30%,Core
1,LEGO® DUPLO® brand Disney™,10597,Mickey & Minnie Birthday Parade,24.99,8/1/2015,12/31/2018,30%,Core
10162,DUPLO Disney TM,10827,Mickey & Friends Beach House,34.99,,,,
10162,DUPLO Disney TM,10829,Mickey's Workshop,19.99,,,,
10162,DUPLO Disney TM,10830,Minnie's Café,19.99,,,,
21,LEGO® DUPLO® brand Disney Doc McStuffins,10605,Doc McStuffins Rosie the Ambulance,19.99,8/1/2015,12/31/2018,30%,Core
22,LEGO® DUPLO® brand Disney Doc McStuffins,10606,Doc McStuffins Backyard Clinic,29.99,8/1/2015,12/31/2018,30%,Core
10162,DUPLO Doc McStuffins,10828,Doc McStuffins´ Pet Vet Care,24.99,,,,
10162,DUPLO Miles,10824,Miles' Space Adventures,19.99,,,,
10162,DUPLO Miles,10825,Miles´ Exo-Flex Suit,24.99,,,,
10162,DUPLO Miles,10826,Miles' Stellosphere Hangar,34.99,,,,
12,LEGO® DUPLO® My First,10558,Number Train,19.99,6/1/2014,12/31/2016,35%,Core
602,LEGO® DUPLO® My First,10565,LEGO® DUPLO® Creative Suitcase,59.99,9/1/2014,12/31/2016,35%,Core
6,LEGO® DUPLO® My First,10570,LEGO® DUPLO® All-in-One-Gift-Set,14.99,3/1/2014,12/31/2016,35%,Core
16,LEGO® DUPLO® My First,10571,LEGO® DUPLO® All-in-One-Pink-Box-of-Fun,29.99,3/1/2014,12/31/2016,35%,Core
17,LEGO® DUPLO® My First,10572,LEGO® DUPLO® All-in-One-Box-of-Fun,29.99,3/1/2014,12/31/2016,35%,Core
7,LEGO® DUPLO® My First,10573,Creative Animals,14.99,1/1/2014,12/31/2016,35%,Core
18,LEGO® DUPLO® My First,10580,LEGO® DUPLO® Deluxe Box of fun,49.99,8/1/2014,12/31/2016,35%,Core
2,LEGO® DUPLO® My First,10603,My First Bus,14.99,8/1/2015,12/31/2017,38%,Core
3,LEGO® DUPLO® My First,10615,My First Tractor,14.99,1/1/2015,12/31/2017,38%,Core
13,LEGO® DUPLO® My First,10616,My First Playhouse,19.99,1/1/2015,12/31/2017,34%,Core
9,LEGO® DUPLO® My First,10617,My First Farm,19.99,1/1/2015,12/31/2017,38%,Core
15,LEGO® DUPLO® My First,10618,LEGO® DUPLO® Creative Building Box,24.99,1/1/2015,12/31/2015,34%,Core
567,LEGO® DUPLO® My First,10622,LEGO® DUPLO® Large Creative Box,59.99,8/1/2015,12/31/2016,34%,Core
10162,DUPLO My First,10815,My First Rocket,9.99,,,,
10162,DUPLO My First,10816,My First Cars and Trucks,19.99,,,,
10162,DUPLO My First,10817,LEGO® DUPLO® Creative Chest,29.99,,,,
10162,DUPLO My First,10818,My First Truck,19.99,,,,
10162,DUPLO My First,10819,My First Garden,19.99,,,,
10162,DUPLO My First,10820,LEGO® DUPLO® Creative Building Basket,59.99,,,,
10162,DUPLO My First,10831,My First Caterpillar,9.99,,,,
4,LEGO® DUPLO® My First,2304,LEGO® DUPLO® Large Green Building Plate,14.99,10/1/2014,12/31/2017,38%,Core
43,LEGO® DUPLO® brand Disney Princess™,10596,Disney Princess™ Collection,39.99,1/1/2015,12/31/2018,30%,Core
19,LEGO® DUPLO® brand Disney Sofia the First™,10594,Sofia the First Royal Stable,24.99,1/1/2015,12/31/2018,30%,Core
20,LEGO® DUPLO® brand Disney Sofia the First™,10595,Sofia the First Royal Castle,49.99,1/1/2015,12/31/2018,30%,MAP
10162,DUPLO Sofia the First,10822,Sofia the First Magical Carriage,29.99,,,,
53,LEGO® DUPLO® Super Heroes,10544,The Joker Challenge,29.99,8/1/2014,12/31/2016,30%,Core
55,LEGO® DUPLO® Super Heroes,10599,Batman Adventure,39.99,8/1/2015,12/31/2018,30%,Core
51,LEGO® DUPLO® Super Heroes,10607,Disney SH 1,14.99,10/1/2015,12/31/2018,30%,Core
54,LEGO® DUPLO® Super Heroes,10608,Disney SH2,29.99,10/1/2015,12/31/2018,30%,Core
608,LEGO® DUPLO® Town,10505,Play House,59.99,8/1/2014,12/31/2016,35%,Core
606,LEGO® DUPLO® Town,10506,Train Accessory Set,19.99,2/1/2014,12/31/2017,35%,Core
40,LEGO® DUPLO® Town,10507,My First Train Set,44.99,2/1/2014,12/31/2017,35%,Core
609,LEGO® DUPLO® Town,10508,Deluxe Train Set,109.99,2/1/2014,12/31/2017,38%,Core
605,LEGO® DUPLO® Town,10524,Farm Tractor,19.99,1/1/2014,12/31/2016,35%,Core
41,LEGO® DUPLO® Town,10525,Big Farm,59.99,1/1/2014,12/31/2016,35%,Core
591,LEGO® DUPLO® Town,10581,Forest: Ducks,9.99,3/1/2015,12/31/2018,38%,Core
592,LEGO® DUPLO® Town,10582,Forest: Animals,19.99,3/1/2015,12/31/2018,38%,Core
593,LEGO® DUPLO® Town,10584,Forest: Park,59.99,3/1/2015,12/31/2018,38%,Core
27,LEGO® DUPLO® Town,10586,Ice Cream Truck,14.99,1/1/2015,12/31/2018,38%,Core
29,LEGO® DUPLO® Town,10587,Café,19.99,1/1/2015,12/31/2018,38%,Core
28,LEGO® DUPLO® Town,10589,Rally Car,14.99,1/1/2015,12/31/2018,38%,Core
32,LEGO® DUPLO® Town,10590,Airport,19.99,1/1/2015,12/31/2018,34%,Core
546,LEGO® DUPLO® Town,10591,Fire Boat,14.99,8/1/2015,12/31/2018,38%,Core
33,LEGO® DUPLO® Town,10592,Fire Truck,24.99,8/1/2015,12/31/2018,38%,Core
549,LEGO® DUPLO® Town,10593,Fire Station,49.99,8/1/2015,12/31/2018,38%,Core
547,LEGO® DUPLO® Town,10601,LEGO® DUPLO® Truck,19.99,8/1/2015,12/31/2018,38%,Core
10162,DUPLO Town,10801,Baby Animals,9.99,,,,
10162,DUPLO Town,10802,Savanna,19.99,,,,
10162,DUPLO Town,10803,Arctic,29.99,,,,
10162,DUPLO Town,10804,Jungle,49.99,,,,
10162,DUPLO Town,10805,Around the World,99.99,,,,
10162,DUPLO Town,10806,Horses,14.99,,,,
10162,DUPLO Town,10807,Horse Trailer,19.99,,,,
10162,DUPLO Town,10808,Little Plane,9.99,,,,
10162,DUPLO Town,10809,Police Patrol,14.99,,,,
10162,DUPLO Town,10810,Push Train,29.99,,,,
10162,DUPLO Town,10811,Backhoe Loader,14.99,,,,
10162,DUPLO Town,10812,Truck & Tracked Excavator,19.99,,,,
10162,DUPLO Town,10813,Big Construction Site,49.99,,,,
10162,DUPLO Town,10814,Tow Truck,19.99,,,,
559,LEGO® Technic,42030,Remote-Controlled VOLVO L350F Wheel Load,249.99,8/1/2014,12/31/2016,38%,RPM - 1H 2015
448,LEGO® Technic,42031,Cherry Picker,12.99,1/1/2015,12/31/2016,38%,Core
454,LEGO® Technic,42032,Compact Tracked Loader,19.99,1/1/2015,12/31/2016,38%,Core
453,LEGO® Technic,42033,Record Breaker,19.99,1/1/2015,12/31/2016,38%,Core
452,LEGO® Technic,42034,Quad Bike,19.99,1/1/2015,12/31/2016,38%,Core
455,LEGO® Technic,42035,Mining Truck,29.99,1/1/2015,12/31/2016,38%,MAP
457,LEGO® Technic,42036,Street Motorcycle,39.99,8/1/2015,12/31/2016,38%,Core
459,LEGO® Technic,42037,Formula Off-Roader,59.99,1/1/2015,12/31/2016,38%,Core
553,LEGO® Technic,42038,Arctic Truck,84.99,1/1/2015,12/31/2016,38%,Core
556,LEGO® Technic,42039,24 Hours Race Car,129.99,8/1/2015,12/31/2016,38%,Core
458,LEGO® Technic,42040,Fire Plane,49.99,8/1/2015,12/31/2016,38%,Core
621,LEGO® Technic,42041,Race Truck,69.99,1/1/2015,7/31/2016,38%,Core
601,LEGO® Technic,42042,Crawler Crane,149.99,8/1/2015,12/31/2016,38%,Core
558,LEGO® Technic,42043,Mercedes-Benz Arocs 3245,229.99,8/1/2015,12/31/2017,38%,Core
10162,Technic,42044,Display Team Jet,12.99,,,,
10162,Technic,42045,Hydroplane Racer,19.99,,,,
10162,Technic,42046,Getaway Racer,19.99,,,,
10162,Technic,42047,Police Interceptor,19.99,,,,
10162,Technic,42048,Race Kart,29.99,,,,
10162,Technic,42049,Mine Loader,49.99,,,,
10162,Technic,42050,Drag Racer,79.99,,,,
10162,Technic,42052,Heavy Lift Helicopter,139.99,,,,
10162,Technic,42053,Volvo EW160E,119.99,,,,
10162,Technic,42054,CLAAS XERION 5000 TRAC VC,179.99,,,,
10162,Technic,42055,Bucket Wheel Excavator,279.99,,,,
10162,Technic,42056,Confidential - Ultimate,299.99,,,,
550,LEGO® Technic,8293,Power Functions Motor Set,29.99,1/1/2014,12/31/2016,38%,Core
10162,Brick Based Promotions Themed,30277,First Order Star Destroyer™,3.99,,,,
10162,Brick Based Promotions Themed,30278,Poe’s X-Wing Fighter™,3.99,,,,
10162,Brick Based Promotions Themed,30279,Kylo Ren’s Command Shuttle™,3.99,,,,
10162,Brick Based Promotions Themed,30321,LEGO® DUPLO® Duck,2.99,,,,
10162,Brick Based Promotions Themed,30322,LEGO® DUPLO® Wildlife,2.99,,,,
10162,Brick Based Promotions Themed,30346,Prison Island Helicopter,3.99,,,,
10162,Brick Based Promotions Themed,30347,Fire Car,3.99,,,,
10162,Brick Based Promotions Themed,30348,Dumper,3.99,,,,
10162,Brick Based Promotions Themed,30349,Sports Car,3.99,,,,
10162,Brick Based Promotions Themed,30350,Volcano Jackhammer,3.99,,,,
10162,Brick Based Promotions Themed,30371,Knight’s Cycle,3.49,,,,
10162,Brick Based Promotions Themed,30372,Robin's Mini Fortrex,3.49,,,,
10162,Brick Based Promotions Themed,30373,Knighton Hyper Cannon,3.49,,,,
10162,Brick Based Promotions Themed,30374,The Lava Slinger,3.49,,,,
