Code,Site,Category,Brand,Name,URL,Price,Screen Size
101573,A. Schlageter,Fischfinder & Combi Echolote,Humminbird,Humminbird PiranhaMAX 143x - Fischfinder mit Service,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Humminbird/PiranhaMAX-2014-Modelle/Humminbird-PiranhaMAX-143x-Fischfinder--10599.html,113.8,"3"""
101573,A. Schlageter,Fischfinder & Combi Echolote,Humminbird,Humminbird PiranhaMAX 143x - Fischfinder,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Humminbird/PiranhaMAX-2014-Modelle/Humminbird-PiranhaMAX-143x-Fischfinder--10599.html,83.9,"3"""
102578,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7 HDi CHIRP Echolot/GPS,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-7-HDi-CHIRP-Echolot-GPS--11706.html,639,"7"""
101371,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-7m Gen2 Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-7m-Gen2-Kartenplotter--10182.html,739,"7"""
101371,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-7m Gen2 Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-7m-Gen2-Kartenplotter--10182.html,768.9,"7"""
101372,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-8m Gen2 Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-8m-Gen2-Kartenplotter--10183.html,999,"8"""
101372,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-8m Gen2 Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-8m-Gen2-Kartenplotter--10183.html,1028.9,"8"""
101370,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-5m Gen2 Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-5m-Gen2-Kartenplotter--10181.html,559,"5"""
101370,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-5m Gen2 Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-5m-Gen2-Kartenplotter--10181.html,588.9,"5"""
600076,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance B744V Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-B744V-Geber--4124.html,479,Other
102680,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7 HDI Chirp Portabel mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Echolot-Empfehlungen/Lowrance-Elite-7-HDI-Chirp-Portabel--11910.html,968.9,"7"""
102680,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7 HDI Chirp Portabel mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Echolot-Empfehlungen/Lowrance-Elite-7-HDI-Chirp-Portabel--11910.html,968.9,"7"""
102883,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 12 3.Gen CHIRP mit HST-WSBL und StructureScan HD Heckgeber (nicht empfohlen),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-12-3Gen-CHIRP--12296.html,3578,"12"""
102883,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 12 3.Gen CHIRP mit Airmar TM150m CHIRP und StructureScan HD Heckgeber (Unser Tipp),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-12-3Gen-CHIRP--12296.html,3814,"12"""
102883,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 12 3.Gen CHIRP mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-12-3Gen-CHIRP--12296.html,3228.9,"12"""
102884,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 9 3.Gen CHIRP mit HST-WSBL und StructureScan HD Heckgeber (nicht empfohlen),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-9-3Gen-CHIRP--12297.html,2278,"9"""
102884,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 9 3.Gen CHIRP mit Airmar TM150m CHIRP und StructureScan HD Heckgeber (Unser Tipp),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-9-3Gen-CHIRP--12297.html,2514,"9"""
102884,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 9 3.Gen CHIRP mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-9-3Gen-CHIRP--12297.html,1928.9,"9"""
102885,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 7 3.Gen CHIRP mit HST-WSBL und StructureScan HD Heckgeber (nicht empfohlen),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-7-3Gen-CHIRP--12298.html,1728,"7"""
102885,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 7 3.Gen CHIRP mit Airmar TM150m CHIRP und StructureScan HD Heckgeber (Unser Tipp),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-7-3Gen-CHIRP--12298.html,1964,"7"""
102885,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS 7 3.Gen CHIRP mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/HDS-3Gen-mit-CHIRP/Lowrance-HDS-7-3Gen-CHIRP--12298.html,1378.9,"7"""
000-11808-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4 CHIRP Fischfinder/Seekartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4-CHIRP-Fischfinder-Seekartenplotter--12381.html,278,"4"""
000-11808-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4 CHIRP Fischfinder/Seekartenplotter mit 60-100/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4-CHIRP-Fischfinder-Seekartenplotter--12381.html,321,"4"""
000-11808-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4 CHIRP Fischfinder/Seekartenplotter mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4-CHIRP-Fischfinder-Seekartenplotter--12381.html,307.9,"4"""
000-11807-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4x CHIRP Fischfinder,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4x-CHIRP-Fischfinder--12380.html,160,"4"""
000-11807-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4x CHIRP Fischfinder mit 60-100/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4x-CHIRP-Fischfinder--12380.html,209,"4"""
000-11807-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite-4x CHIRP Fischfinder mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-4-CHIRP/Lowrance-Elite-4x-CHIRP-Fischfinder--12380.html,189.9,"4"""
101373,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-10m Gen2 Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-10m-Gen2-Kartenplotter--10184.html,1798,"10"""
101373,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-10m Gen2 Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-10m-Gen2-Kartenplotter--10184.html,1827.9,"10"""
100908,A. Schlageter,Radaranlagen,Lowrance,Lowrance Broadband Radar 3G,http://www.angel-schlageter.de/Echolote-Navigation/Radaranlagen/Antennen/Lowrance-Broadband-Radar-3G--2626.html,1399,Radar
100601,A. Schlageter,GPS &  Kartenplotter,Lowrance,"Lowrance Endura ""Out & Back""",http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Hand-GPS/Lowrance-Endura-Out-Back--2020.html,213.3,Other
101520,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-7m Gen2 Touch Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-7m-Gen2-Touch-Kartenplotter--10549.html,949,"7"""
101520,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-7m Gen2 Touch Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-7m-Gen2-Touch-Kartenplotter--10549.html,978.9,"7"""
101521,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-9m Gen2 Touch Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-9m-Gen2-Touch-Kartenplotter--10550.html,1689,"9"""
101521,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-9m Gen2 Touch Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-9m-Gen2-Touch-Kartenplotter--10550.html,1718.9,"9"""
100646,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance Elite-5m HD Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-Elite-5m-HD-Kartenplotter--10505.html,419,"5"""
100646,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance Elite-5m HD Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-Elite-5m-HD-Kartenplotter--10505.html,448.9,"5"""
101522,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-12m Gen2 Touch Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-12m-Gen2-Touch-Kartenplotter--10551.html,2499,"12"""
101522,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance HDS-12m Gen2 Touch Kartenplotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-HDS-12m-Gen2-Touch-Kartenplotter--10551.html,2528.9,"12"""
104000,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance Elite-4m HD Kartenplotter,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-Elite-4m-HD-Kartenplotter--10188.html,219,"4"""
104000,A. Schlageter,GPS &  Kartenplotter,Lowrance,Lowrance Elite-4m HD Kartenplotter mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/GPS-Kartenplotter/Lowrance/Festeinbau/Lowrance-Elite-4m-HD-Kartenplotter--10188.html,248.9,"4"""
101432,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance LSS-2 HD Structure Scan Modul,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Technik-Structure-Scan/Lowrance-LSS-2-HD-Structure-Scan-Modul--10415.html,689,Sonar
600102,A. Schlageter,Echolotzubehör & Portabelsets,Lowrance,Lowrance Saugnapf Geberhalter,http://www.angel-schlageter.de/Echolote-Navigation/Echolotzubehoer-Portabelsets/Geberstangen-und-Saugnaepfe/Saugnaepfe/Lowrance-Saugnapf-Geberhalter--4150.html,19.9,Other
100429,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Bedienungsanleitung,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Bedienungsanleitungen/Lowrance-Bedienungsanleitung--1784.html,20,Other
101432,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance LSS-2 HD Structure Scan Modul mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Technik-Structure-Scan/Lowrance-LSS-2-HD-Structure-Scan-Modul--10415.html,718.9,Sonar
102580,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi CHIRP Echolot,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-CHIRP-Echolot--11708.html,499,"7"""
102580,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi CHIRP Echolot mit 60-100/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-CHIRP-Echolot--11708.html,602,"7"""
102580,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi CHIRP Echolot mit 40-60/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-CHIRP-Echolot--11708.html,702,"7"""
102580,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi CHIRP Echolot mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-CHIRP-Echolot--11708.html,528.9,"7"""
101626,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance GoFree WiFi Modul für HDS Echolote/Plotter,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Technik-HDS/Lowrance-GoFree-WiFi-Modul-fuer-HDS-Echolote-Plotter--10651.html,209.9,Other
101626,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance GoFree WiFi Modul für HDS Echolote/Plotter mit Service,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Technik-HDS/Lowrance-GoFree-WiFi-Modul-fuer-HDS-Echolote-Plotter--10651.html,239.8,Other
101632,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi Echolot / Fischfinder Auslaufmodell,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-Echolot-Fischfinder-Auslaufmodell--10656.html,529,"7"""
101632,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDi Echolot / Fischfinder Auslaufmodell mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-7x-HDi-Echolot-Fischfinder-Auslaufmodell--10656.html,558.9,"7"""
600078,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance B260 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-B260-Geber--4126.html,1151.9,Other
101327,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS-5x Gen2 Broadband Echolot (Auslaufmodell),http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-HDS-5x-Gen2-Broadband-Echolot-Auslaufmodell--10177.html,549,"5"""
101327,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS-5x Gen2 Broadband Echolot (Auslaufmodell) Mit 200 / 50 khz Geber Tiefsee,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-HDS-5x-Gen2-Broadband-Echolot-Auslaufmodell--10177.html,679,"5"""
101327,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS-5x Gen2 Broadband Echolot (Auslaufmodell) Mit 200 / 83 khz Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-HDS-5x-Gen2-Broadband-Echolot-Auslaufmodell--10177.html,609,"5"""
101327,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HDS-5x Gen2 Broadband Echolot (Auslaufmodell) mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-HDS-5x-Gen2-Broadband-Echolot-Auslaufmodell--10177.html,578.9,"5"""
101791,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x Hdi Color Auslaufmodell,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-Hdi-Color-Auslaufmodell--10821.html,329,"5"""
101791,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x Hdi Color Auslaufmodell mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-Hdi-Color-Auslaufmodell--10821.html,358.9,"5"""
600075,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance B164 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-B164-Geber--4123.html,1031,Other
600072,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance M260 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-M260-Geber--4120.html,1031,Other
600074,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance B60 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-B60-Geber--4122.html,358,Other
600077,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance B258 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-B258-Geber--4125.html,727.07,Other
102579,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x HDi CHIRP Echolot,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-HDi-CHIRP-Echolot--11707.html,319,"5"""
102579,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x HDi CHIRP Echolot mit 60-100/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-HDi-CHIRP-Echolot--11707.html,426,"5"""
102579,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x HDi CHIRP Echolot mit 40-60/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-HDi-CHIRP-Echolot--11707.html,533,"5"""
102579,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x HDi CHIRP Echolot mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-5x-HDi-CHIRP-Echolot--11707.html,338.9,"5"""
600073,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance P319 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-P319-Geber--4121.html,219,Other
101095,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Mark-5x DSI fotorealistischer Fischfinder,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Mark-5x-DSI-fotorealistischer-Fischfinder--3477.html,239,"5"""
101095,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Mark-5x DSI fotorealistischer Fischfinder mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Mark-5x-DSI-fotorealistischer-Fischfinder--3477.html,268.9,"5"""
600069,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HST-DFSBL,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-HST-DFSBL--4117.html,199,Other
600071,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance P79 Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-P79-Geber--4119.html,159,Other
600090,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HST-WSU Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-HST-WSU-Geber--4138.html,89,Other
600066,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HST-DSI Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-HST-DSI-Geber--4114.html,79.99,Other
100642,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Mark-5x Pro - 83/200 kHz Echolot / Fischfinder,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Mark-5x-Pro-83-200-kHz-Echolot-Fischfinder--2064.html,189,"5"""
100642,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Mark-5x Pro - 83/200 kHz Echolot / Fischfinder mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Mark-5x-Pro-83-200-kHz-Echolot-Fischfinder--2064.html,218.9,"5"""
600068,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance HST-WSBL Geber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Echolotgeber/Lowrance-HST-WSBL-Geber--4116.html,99,Other
000-11448-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 3x Farb - Fischfinder,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-3x-Farb-Fischfinder--11915.html,102.9,"3"""
000-11448-001,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 3x Farb - Fischfinder mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-3x-Farb-Fischfinder--11915.html,132.8,"3"""
102196,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 4x HDI Color mit 2D & DownScan imaging,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-4x-HDI-Color-mit-2D-DownScan-imaging--11374.html,199,"4"""
102196,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 4x HDI Color mit 2D & DownScan imaging mit Top Servicepaket,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Lowrance-ohne-GPS/Lowrance-Elite-4x-HDI-Color-mit-2D-DownScan-imaging--11374.html,228.9,"4"""
101331,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5 HDI Chirp Portabel,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-5-HDI-Chirp-Portabel--12375.html,719,"5"""
102678,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 5x HDI Chirp Portabel,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-5x-HDI-Chirp-Portabel--12376.html,609,"5"""
102679,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7x HDI Chirp Portabel,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-7x-HDI-Chirp-Portabel--12377.html,799,"7"""
102578,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7 HDi CHIRP Echolot/GPS mit 60-100/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-7-HDi-CHIRP-Echolot-GPS--11706.html,747,"7"""
102578,A. Schlageter,Fischfinder & Combi Echolote,Lowrance,Lowrance Elite 7 HDi CHIRP Echolot/GPS mit 40-60/160-240/455/800 kHz Heckgeber,http://www.angel-schlageter.de/Echolote-Navigation/Fischfinder-Combi-Echolote/Lowrance/Elite-HDi-CHIRP-Serie/Lowrance-Elite-7-HDi-CHIRP-Echolot-GPS--11706.html,855,"7"""
