ServiceID,Name,ProductID,ProductName,ProductURL,Region,DateFrom,PriceType,AgeFrom,AgeTo,BuyPriceGBP,SellPriceGBP,MarginGBP,MarginPercent
25617,Jeep Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Child,2,11,21.82,30,8.18,27.27
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Adult,0,0,30.42,41,10.58,25.8
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Adult,0,0,31.74,43,11.26,26.19
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Adult,0,0,32.4,45,12.6,28
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Child,3,12,20.5,27,6.5,24.07
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Child,3,12,21.82,30,8.18,27.27
25636,Jeep Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Child,2,11,21.82,30,8.18,27.27
64481,Jeep Safari - Kemer,81357,"Jeep Safari - Antalya, Belek and Kemer",http://www.attractiontix.co.uk/tickets/jeep-safari-antalya-belek-kemer,Antalya,28/06/2014,Adult,0,0,36.29,53,16.71,31.53
64481,Jeep Safari - Kemer,81357,"Jeep Safari - Antalya, Belek and Kemer",http://www.attractiontix.co.uk/tickets/jeep-safari-antalya-belek-kemer,Antalya,28/06/2014,Child,7,12,18.15,27,8.85,32.78
64527,Jeep Safari - Kids for œ1,81175,Marmaris Jeep Safari,http://www.attractiontix.co.uk/tickets/jeep-marmaris,Marmaris,28/06/2014,Adult,0,0,10.89,15,4.11,27.4
64527,Jeep Safari - Kids for œ1,81175,Marmaris Jeep Safari,http://www.attractiontix.co.uk/tickets/jeep-marmaris,Marmaris,28/06/2014,Child,0,12,0,1,1,100
71911,Jeep Safari - North ,84919,Jeep Safari - Majorca,http://www.attractiontix.co.uk/tickets/jeep-safari-majorca,Majorca,28/06/2014,Adult,0,0,42.4,60,17.6,29.33
71911,Jeep Safari - North ,84919,Jeep Safari - Majorca,http://www.attractiontix.co.uk/tickets/jeep-safari-majorca,Majorca,28/06/2014,Child,2,11,24.79,36,11.21,31.14
60566,Jeep Safari - Side,84903,Jeep Safari - Side,http://www.attractiontix.co.uk/tickets/jeep-safari-side,Side,28/06/2014,Adult,0,0,16.94,25,8.06,32.24
60566,Jeep Safari - Side,84903,Jeep Safari - Side,http://www.attractiontix.co.uk/tickets/jeep-safari-side,Side,28/06/2014,Child,7,12,8.47,13,4.53,34.85
71898,Jeep Safari - South,84919,Jeep Safari - Majorca,http://www.attractiontix.co.uk/tickets/jeep-safari-majorca,Majorca,30/06/2014,Adult,0,0,42.4,56,13.6,24.29
71898,Jeep Safari - South,84919,Jeep Safari - Majorca,http://www.attractiontix.co.uk/tickets/jeep-safari-majorca,Majorca,30/06/2014,Child,2,11,24.79,33,8.21,24.88
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Adult,0,0,33.73,45,11.27,25.04
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Adult,0,0,35.05,46,10.95,23.8
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Adult,0,0,36.04,47,10.96,23.32
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Child,3,12,25.79,35,9.21,26.31
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Child,3,12,27.11,36,8.89,24.69
25618,Jeep Survival Safari - From Playa Del Ingles,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Child,2,11,27.77,36,8.23,22.86
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Adult,0,0,33.73,45,11.27,25.04
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Adult,0,0,35.05,46,10.95,23.8
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Adult,0,0,36.04,48,11.96,24.92
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,28/06/2014,Child,3,12,25.79,35,9.21,26.31
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/11/2014,Child,3,12,27.11,36,8.89,24.69
25637,Jeep Survival Safari - From Puerto Rico,80810,Jeep Safari Gran Canaria,http://www.attractiontix.co.uk/tickets/jeep-survival-safari-playa-del-ingles,Gran Canaria,01/05/2015,Child,2,11,27.77,36,8.23,22.86
65404,Jet Boat Adventure - 30 minutes,112440,Algarve Boat Cruises,http://www.attractiontix.co.uk/tickets/algarve-boat-cruises,Algarve,28/06/2014,Adult,0,0,18.63,25,6.37,25.48
65404,Jet Boat Adventure - 30 minutes,112440,Algarve Boat Cruises,http://www.attractiontix.co.uk/tickets/algarve-boat-cruises,Algarve,28/06/2014,Child,3,10,12.42,19,6.58,34.63
77814,Jungle Adventure Tour -COUPLES SPECIAL,80990,Jungle Speedboat Tour Cancun,http://www.attractiontix.co.uk/tickets/jungle-adventure-tour,Cancun,28/06/2014,Adult,0,0,53.41,69,15.59,22.59
26351,Jungle Island General Admission,80934,Jungle Island ,http://www.attractiontix.co.uk/tickets/jungle-island,Miami,28/06/2014,Adult,0,0,15.85,23,7.15,31.09
26351,Jungle Island General Admission,80934,Jungle Island ,http://www.attractiontix.co.uk/tickets/jungle-island,Miami,28/06/2014,Child,3,10,12.04,18,5.96,33.11
23421,Jungle Tour  (Solo),80990,Jungle Speedboat Tour Cancun,http://www.attractiontix.co.uk/tickets/jungle-adventure-tour,Cancun,28/06/2014,Adult,0,0,36.72,54,17.28,32
72000,Jungle Tour (Shared),80990,Jungle Speedboat Tour Cancun,http://www.attractiontix.co.uk/tickets/jungle-adventure-tour,Cancun,28/06/2014,Adult,0,0,30.71,40,9.29,23.23
72000,Jungle Tour (Shared),80990,Jungle Speedboat Tour Cancun,http://www.attractiontix.co.uk/tickets/jungle-adventure-tour,Cancun,28/06/2014,Child,6,12,21.81,29,7.19,24.79
71941,Katmandu park + Transport - East,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,03/07/2014,Adult,0,0,29.61,39,9.39,24.08
71941,Katmandu park + Transport - East,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,05/05/2015,Adult,0,0,31.1,41,9.9,24.15
71941,Katmandu park + Transport - East,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,03/07/2014,Child,2,11,17.12,23,5.88,25.57
71941,Katmandu park + Transport - East,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,01/01/2015,Child,2,11,17.98,24,6.02,25.08
71919,Katmandu park + Transport - North ,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,28/06/2014,Adult,0,0,29.61,39,9.39,24.08
71919,Katmandu park + Transport - North ,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,05/05/2015,Adult,0,0,31.1,41,9.9,24.15
71919,Katmandu park + Transport - North ,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,28/06/2014,Child,2,11,17.12,23,5.88,25.57
71919,Katmandu park + Transport - North ,105607,House of Katmandu,http://www.attractiontix.co.uk/tickets/house-of-katmandu,Majorca,01/01/2015,Child,2,11,17.98,24,6.02,25.08
69133,Kayak Tour ,95742,Kayak Adventure,http://www.attractiontix.co.uk/tickets/kayak-adventure-tenerife,Tenerife,28/06/2014,Adult,0,0,23.99,33,9.01,27.3
69133,Kayak Tour ,95742,Kayak Adventure,http://www.attractiontix.co.uk/tickets/kayak-adventure-tenerife,Tenerife,28/06/2014,Child,2,12,11.99,17,5.01,29.47
64472,Kemer Boat Tour - Belek,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Adult,0,0,56.45,81,24.55,30.31
64472,Kemer Boat Tour - Belek,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Child,7,12,28.23,41,12.77,31.15
64482,Kemer Boat Tour - Kemer,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Adult,0,0,24.19,36,11.81,32.81
64482,Kemer Boat Tour - Kemer,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Child,7,12,12.1,18,5.9,32.78
60681,Kemer Boat Trip - Antalya,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Adult,0,0,36.29,50,13.71,27.42
60681,Kemer Boat Trip - Antalya,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,09/05/2015,Adult,0,0,54.44,77,22.56,29.3
60681,Kemer Boat Trip - Antalya,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,28/06/2014,Child,7,12,18.15,27,8.85,32.78
60681,Kemer Boat Trip - Antalya,84907,"Kemer Boat Trip - Antalya, Belek & Kemer",http://www.attractiontix.co.uk/tickets/kemer-boat-trip,Antalya,01/01/2015,Child,7,12,54.44,77,22.56,29.3
63588,Kennedy Space Center & Airboat Safari,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,30/06/2014,Adult,0,0,45.93,63,17.07,27.1
63588,Kennedy Space Center & Airboat Safari,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,30/06/2014,Child,3,11,38.81,56,17.19,30.7
63586,Kennedy Space Center DinewAstronaut incl.transfer,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Adult,0,0,53.47,84,30.53,36.35
63586,Kennedy Space Center DinewAstronaut incl.transfer,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Child,3,11,41.01,69,27.99,40.57
74886,Kennedy Space Center SPACE PASS PLUS,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Adult,0,0,55.06,69,13.94,20.2
74886,Kennedy Space Center SPACE PASS PLUS,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Child,3,11,39.25,49,9.75,19.9
63587,Kennedy Space Center Ultimate Space Experience,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Adult,0,0,65.93,91,25.07,27.55
63587,Kennedy Space Center Ultimate Space Experience,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Child,3,11,53.47,77,23.53,30.56
63589,Kennedy Space Center With Transport,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Adult,0,0,37.03,47,9.97,21.21
63589,Kennedy Space Center With Transport,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Child,3,11,33.47,42,8.53,20.31
74885,Kennedy Space Centre Visitor Complex Admission,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Adult,0,0,22.81,29,6.19,21.34
74885,Kennedy Space Centre Visitor Complex Admission,81460,Kennedy Space Centre Tickets,http://www.attractiontix.co.uk/tickets/kennedy-space-center,Orlando,28/06/2014,Child,3,11,18.24,24,5.76,24
63226,Kensington Palace,81504,Kensington Palace Tickets,http://www.attractiontix.co.uk/tickets/kensington-palace-tickets,London,28/06/2014,Adult,0,0,11.25,15,3.75,25
63228,Kew Palace,81525,Kew Palace Tickets,http://www.attractiontix.co.uk/tickets/kew-palace-tickets,London,28/06/2014,Adult,0,0,4.8,6,1.2,20
26809,Key West and Glass Bottom Boat Trip - Miami,81335,Key West & Glass Bottom Boat Trip from Miami,http://www.attractiontix.co.uk/tickets/Key-West-and-Glass-Bottom-Boat-Trip-From-Miami,Miami,28/06/2014,Adult,0,0,52.97,72,19.03,26.43
26809,Key West and Glass Bottom Boat Trip - Miami,81335,Key West & Glass Bottom Boat Trip from Miami,http://www.attractiontix.co.uk/tickets/Key-West-and-Glass-Bottom-Boat-Trip-From-Miami,Miami,28/06/2014,Child,3,11,52.97,72,19.03,26.43
26807,Key West and Parasailing - Miami,81336,Key West Trip With Parasailing,http://www.attractiontix.co.uk/tickets/Key-West-and-Parasailing-From-Miami,Miami,28/06/2014,Adult,0,0,54.75,80,25.25,31.56
26807,Key West and Parasailing - Miami,81336,Key West Trip With Parasailing,http://www.attractiontix.co.uk/tickets/Key-West-and-Parasailing-From-Miami,Miami,28/06/2014,Child,3,11,54.75,80,25.25,31.56
26810,Key West and Snorkelling Adventure - Miami,81337,Key West & Snorkelling Adventure,http://www.attractiontix.co.uk/tickets/Key-West-and-Snorkelling-Adventure-From-Miami,Miami,28/06/2014,Adult,0,0,54.75,77,22.25,28.9
26810,Key West and Snorkelling Adventure - Miami,81337,Key West & Snorkelling Adventure,http://www.attractiontix.co.uk/tickets/Key-West-and-Snorkelling-Adventure-From-Miami,Miami,28/06/2014,Child,3,11,54.75,77,22.25,28.9
26808,Key West Day Trip - Miami,81338,Key West Day Trip From Miami,http://www.attractiontix.co.uk/tickets/Key-West-Day-Trip-From-Miami,Miami,28/06/2014,Adult,0,0,35.16,50,14.84,29.68
26808,Key West Day Trip - Miami,81338,Key West Day Trip From Miami,http://www.attractiontix.co.uk/tickets/Key-West-Day-Trip-From-Miami,Miami,28/06/2014,Child,3,11,35.16,50,14.84,29.68
26811,Key West Day Trip & Trolley - Miami,81339,Key West Day Trip & Trolley Tour - From Miami,http://www.attractiontix.co.uk/tickets/Key-West-Day-Trip-and-Trolley-From-Miami,Miami,28/06/2014,Adult,0,0,48.96,68,19.04,28
26811,Key West Day Trip & Trolley - Miami,81339,Key West Day Trip & Trolley Tour - From Miami,http://www.attractiontix.co.uk/tickets/Key-West-Day-Trip-and-Trolley-From-Miami,Miami,28/06/2014,Child,3,11,35.16,50,14.84,29.68
69788,Kids Add-On Experience Package,85015,Machine Guns Vegas,http://www.attractiontix.co.uk/tickets/machine-guns-vegas,Las Vegas,28/06/2014,Child,6,17,22.85,34,11.15,32.79
22239,Kids Eat FREE E-Card - Orlando,80570,Kids Eat Free Card Orlando,http://www.attractiontix.co.uk/tickets/kids-eat-free-card,Orlando,28/06/2014,Child,3,11,4.5,9,4.5,50
250,Knotts Berry Farm 1 Day,80571,Knotts Berry Farm Tickets,http://www.attractiontix.co.uk/tickets/knotts-theme-park,Los Angeles,28/06/2014,Adult,0,0,19.58,28,8.42,30.07
250,Knotts Berry Farm 1 Day,80571,Knotts Berry Farm Tickets,http://www.attractiontix.co.uk/tickets/knotts-theme-park,Los Angeles,28/06/2014,Child,3,11,13.65,19,5.35,28.16
77865,KOOZA - Cirque Du Soleil Premium Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,63.87,75,11.13,14.84
77865,KOOZA - Cirque Du Soleil Premium Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,50.97,60,9.03,15.05
77860,KOOZA - Cirque Du Soleil Premium Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,63.87,75,11.13,14.84
77860,KOOZA - Cirque Du Soleil Premium Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,50.97,60,9.03,15.05
77866,KOOZA - Cirque Du Soleil Tier 1 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,54.84,65,10.16,15.63
77866,KOOZA - Cirque Du Soleil Tier 1 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,44.52,53,8.48,16
77861,KOOZA - Cirque Du Soleil Tier 1 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,54.84,65,10.16,15.63
77861,KOOZA - Cirque Du Soleil Tier 1 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,44.52,53,8.48,16
77867,KOOZA - Cirque Du Soleil Tier 2 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,45.16,54,8.84,16.37
77867,KOOZA - Cirque Du Soleil Tier 2 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,38.06,45,6.94,15.42
77862,KOOZA - Cirque Du Soleil Tier 2 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,45.16,54,8.84,16.37
77862,KOOZA - Cirque Du Soleil Tier 2 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,38.06,45,6.94,15.42
77868,KOOZA - Cirque Du Soleil Tier 3 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,38.71,46,7.29,15.85
77868,KOOZA - Cirque Du Soleil Tier 3 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,3,12,31.61,37,5.39,14.57
77863,KOOZA - Cirque Du Soleil Tier 3 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,38.71,46,7.29,15.85
77863,KOOZA - Cirque Du Soleil Tier 3 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,31.61,37,5.39,14.57
77869,KOOZA - Cirque Du Soleil Tier 4 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,29.03,35,5.97,17.06
77869,KOOZA - Cirque Du Soleil Tier 4 Seating EARLY,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,22.58,27,4.42,16.37
77864,KOOZA - Cirque Du Soleil Tier 4 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Adult,0,0,29.03,35,5.97,17.06
77864,KOOZA - Cirque Du Soleil Tier 4 Seating LATE,117940,Cirque Du Soleil KOOZA ? PortAventura,http://www.attractiontix.co.uk/tickets/cirque-du-soleil-kooza,Barcelona,10/07/2014,Child,2,12,22.58,27,4.42,16.37
26888,Kos Island Tour - from Bodrum,81161,Kos Island Tour - from Bodrum,http://www.attractiontix.co.uk/tickets/kos-island-tour-bodrum,Bodrum,28/06/2014,Adult,0,0,17.74,27,9.26,34.3
26888,Kos Island Tour - from Bodrum,81161,Kos Island Tour - from Bodrum,http://www.attractiontix.co.uk/tickets/kos-island-tour-bodrum,Bodrum,28/06/2014,Child,7,12,10.89,17,6.11,35.94
284,LA City Tour and Movie Stars Homes (L.A Hotels),80723,LA City Tour and Movie Stars' Homes,http://www.attractiontix.co.uk/tickets/la-city-tour-and-movie-stars-homes-la,Los Angeles,28/06/2014,Adult,0,0,24.33,36,11.67,32.42
284,LA City Tour and Movie Stars Homes (L.A Hotels),80723,LA City Tour and Movie Stars' Homes,http://www.attractiontix.co.uk/tickets/la-city-tour-and-movie-stars-homes-la,Los Angeles,28/06/2014,Child,2,8,18.4,25,6.6,26.4
25750,La Gomera Island Tour - From Tenerife,80848,Tenerife To La Gomera Island Tour,http://www.attractiontix.co.uk/tickets/la-gomera-island,Tenerife,28/06/2014,Adult,0,0,43.27,60,16.73,27.88
25750,La Gomera Island Tour - From Tenerife,80848,Tenerife To La Gomera Island Tour,http://www.attractiontix.co.uk/tickets/la-gomera-island,Tenerife,28/06/2014,Child,2,12,21.63,30,8.37,27.9
65604,Lagos & Sagres & Cape St Vicente,81482,"Lagos, Sagres & Cape St Vicente Tour - Half Day",http://www.attractiontix.co.uk/tickets/lagos-sagres-cape-vicente,Algarve,01/07/2014,Adult,0,0,12.06,20,7.94,39.7
65604,Lagos & Sagres & Cape St Vicente,81482,"Lagos, Sagres & Cape St Vicente Tour - Half Day",http://www.attractiontix.co.uk/tickets/lagos-sagres-cape-vicente,Algarve,01/07/2014,Child,3,10,6.03,11,4.97,45.18
70844,Lake Mead Dinner Cruise ,84928,Lake Mead Lunch or Dinner Cruise ,http://www.attractiontix.co.uk/tickets/lake-mead-dinner-cruise,Las Vegas,29/06/2014,Adult,0,0,37.38,62,24.62,39.71
73215,Lake Mead Lunch Cruise,84928,Lake Mead Lunch or Dinner Cruise ,http://www.attractiontix.co.uk/tickets/lake-mead-dinner-cruise,Las Vegas,28/06/2014,Adult,0,0,37.98,63,25.02,39.71
66166,Lake Tour -From Limone,84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Adult,0,0,30.65,45,14.35,31.89
66166,Lake Tour -From Limone,84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,13/05/2015,Adult,0,0,31.45,45,13.55,30.11
66166,Lake Tour -From Limone,84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Child,2,12,16.13,24,7.87,32.79
66166,Lake Tour -From Limone,84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,01/01/2015,Child,2,12,16.94,24,7.06,29.42
66174,"Lake Tour Malcesine, Brenzone, Castello & Pai",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Adult,0,0,30.65,45,14.35,31.89
66174,"Lake Tour Malcesine, Brenzone, Castello & Pai",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,15/05/2015,Adult,0,0,31.45,45,13.55,30.11
66174,"Lake Tour Malcesine, Brenzone, Castello & Pai",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Child,2,12,16.13,24,7.87,32.79
66174,"Lake Tour Malcesine, Brenzone, Castello & Pai",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,01/01/2015,Child,2,12,16.94,24,7.06,29.42
66182,"Lake Tour Riva, Torbole, Nago ",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Adult,0,0,30.65,45,14.35,31.89
66182,"Lake Tour Riva, Torbole, Nago ",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,08/04/2015,Adult,0,0,31.45,45,13.55,30.11
66182,"Lake Tour Riva, Torbole, Nago ",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Child,2,12,16.13,24,7.87,32.79
66182,"Lake Tour Riva, Torbole, Nago ",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,01/01/2015,Child,2,12,16.94,24,7.06,29.42
66190,"Lake Tour Torri, Garda, bardolino, Lazise & Pesch",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Adult,0,0,30.65,45,14.35,31.89
66190,"Lake Tour Torri, Garda, bardolino, Lazise & Pesch",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,20/05/2015,Adult,0,0,31.45,45,13.55,30.11
66190,"Lake Tour Torri, Garda, bardolino, Lazise & Pesch",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,02/07/2014,Child,2,12,16.13,24,7.87,32.79
66190,"Lake Tour Torri, Garda, bardolino, Lazise & Pesch",84831,Lake Garda Tour,http://www.attractiontix.co.uk/tickets/lake-garda-tour,Lake Garda,01/01/2015,Child,2,12,16.94,24,7.06,29.42
