identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock
,,Samsung N8010 Galaxy Note 10.1 16GB WiFi White,779,http://www.mobicity.co.nz/samsung-galaxy-note-tablet-10-1.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-10-1-grey-06_1.jpg,,
,,Samsung Galaxy Tab 10.1 16GB WiFi (Refurbished),479,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-16gb-wifi-refurbished.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_66_8.jpg,,
,,Clear-Coat Carbon Fiber Black + Installation : Apple iPhone 4 Carbon Fibre Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/clear-coat-carbon-fiber-black-installation-apple-iphone-4-carbon-fibre-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_2.jpg,,
,,Sony ST25i Xperia U Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-st25i-xperia-u-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_3.jpg,,
,,Clear-Coat Carbon Fiber White + Installation : Apple iPhone 4 Carbon Fibre Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/clear-coat-carbon-fiber-white-installation-apple-iphone-4-carbon-fibre-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1.jpg,,
,,Clear-Coat Carbon Fiber Pink + Installation : Apple iPhone 4 Carbon Fibre Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/clear-coat-carbon-fiber-pink-installation-apple-iphone-4-carbon-fibre-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_1.jpg,,
,,Samsung Flip Case for Galaxy S III Ceramic White,42.9,http://www.mobicity.co.nz/samsung-flip-case-for-galaxy-s-iii-40861.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_flip_case_for_galaxy_s_iii_1.jpg,,
,,Samsung Flip Case for Galaxy S III Chrome Blue,42.9,http://www.mobicity.co.nz/samsung-flip-case-for-galaxy-s-iii-40861.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_flip_case_for_galaxy_s_iii_1.jpg,,
,,Samsung Flip Case for Galaxy S III Mint,42.9,http://www.mobicity.co.nz/samsung-flip-case-for-galaxy-s-iii-40861.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_flip_case_for_galaxy_s_iii_1.jpg,,
,,Google Nexus 7 Rotating Leather Case Stand Black,30.9,http://www.mobicity.co.nz/google-nexus7-rotating-leather-case-stand-41459.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/o/google-nexus7-rotating-leather-case-stand-1.jpg,,
,,Google Nexus 7 Rotating Leather Case Stand Brown,30.9,http://www.mobicity.co.nz/google-nexus7-rotating-leather-case-stand-41459.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/o/google-nexus7-rotating-leather-case-stand-1.jpg,,
,,Google Nexus 7 Rotating Leather Case Stand Purple,30.9,http://www.mobicity.co.nz/google-nexus7-rotating-leather-case-stand-41459.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/o/google-nexus7-rotating-leather-case-stand-1.jpg,,
,,Google Nexus 7 Rotating Leather Case Stand Red,30.9,http://www.mobicity.co.nz/google-nexus7-rotating-leather-case-stand-41459.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/o/google-nexus7-rotating-leather-case-stand-1.jpg,,
,,Google Nexus 7 Rotating Leather Case Stand White,30.9,http://www.mobicity.co.nz/google-nexus7-rotating-leather-case-stand-41459.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/o/google-nexus7-rotating-leather-case-stand-1.jpg,,
,,Samsung Galaxy Note 2 Car Holder with Long Extension,24,http://www.mobicity.co.nz/samsung-galaxy-note-2-car-holder-with-long-extension.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-2-car-holder-with-long-extension-2_1.jpg,,
,,Samsung i8910 Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/samsung-i8910-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_28.jpg,,
,,Samsung i9100 Galaxy S II Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-i9100-galaxy-s-ii-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_26.jpg,,
,,Samsung i9300 Galaxy S III Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-i9300-galaxy-s-iii-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_25.jpg,,
,,Samsung S8530 Wave II Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/samsung-s8530-wave-ii-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_23.jpg,,
,,Samsung Infuse Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-infuse-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_24.jpg,,
,,Samsung Sky Rocket Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-sky-rocket-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_22.jpg,,
,,Samsung Wave S8500 Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-wave-s8500-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_21.jpg,,
,,Sony Ericsson Arc Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-ericsson-arc-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_20.jpg,,
,,Sony Ericsson Play Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-ericsson-play-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_18.jpg,,
,,HTC Flyer 32GB,459,http://www.mobicity.co.nz/htc-flyer-32gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_flyer_01.jpg,,
,,Dell Streak 7 - XT compatible,439,http://www.mobicity.co.nz/dell-streak-7-nextg-compatible.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_streak_7.jpg,,
,,Apple iPad 2 16GB (WiFi) Black,519,http://www.mobicity.co.nz/apple-ipad-2-16gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipad2_7.jpg,,
,,Apple iPad 2 16GB (WiFi) White,519,http://www.mobicity.co.nz/apple-ipad-2-16gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipad2_7.jpg,,
,,BlackBerry PlayBook Tablet 64GB,309,http://www.mobicity.co.nz/blackberry-playbook-tablet-64gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_playbook_04_1.jpg,,
,,Samsung Galaxy Tab 10.1 32GB WiFi ,719,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-32gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_64_2.jpg,,
,,Toshiba Thrive 32GB,809,http://www.mobicity.co.nz/toshiba-thrive-32gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/t/o/toshiba-thrive-honeycomb-tablet_1.jpg,,
,,Samsung Galaxy Tab 10.1 3G 16GB,689,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-3g-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_64_4.jpg,,
,,ViewSonic ViewPad 10 32GB (10.1-inch Dual OS Windows 7/Android Tablet),889,http://www.mobicity.co.nz/viewsonic-viewpad-10-32gb-10-1-inch-dual-os-windows-7-android-tablet.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/v/i/viewsonic_viewpad_10_04_1.jpg,,
,,Sony Ericsson MK16i Xperia Pro (Screen Protector Only) Clear Coat Scratch Protection (Professionally Installed),30,http://www.mobicity.co.nz/sony-ericsson-mk16i-xperia-pro-screen-protector-only-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_19.jpg,,
,,Sony Ericsson U1 Satio Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-ericsson-u1-satio-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_16.jpg,,
,,Sony Ericsson ST18i Xperia Ray Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-ericsson-st18i-xperia-ray-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_17.jpg,,
,,Sony Ericsson U20 X10 Mini Pro Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/sony-ericsson-u20-x10-mini-pro-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_15.jpg,,
,,Sony Ericsson U8 Vivaz Pro Clear Coat Scratch Protection (Professionally Installed),54,http://www.mobicity.co.nz/sony-ericsson-u8-vivaz-pro-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_13.jpg,,
,,Sony Ericsson U5 Vivaz Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/sony-ericsson-u5-vivaz-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_14.jpg,,
,,Samsung N8000 Galaxy Note 10.1 3G 16GB Black,639,http://www.mobicity.co.nz/samsung-galaxy-note-tablet-10-3g-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-10-1-grey-03.jpg,,
,,Samsung N8000 Galaxy Note 10.1 3G 16GB White,639,http://www.mobicity.co.nz/samsung-galaxy-note-tablet-10-3g-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-10-1-grey-03.jpg,,
,,Samsung N8010 Galaxy Note 10.1 32GB WiFi,829,http://www.mobicity.co.nz/samsung-n8010-galaxy-note-10-1-32gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-n8000-galaxy-note-10.1-16gb-5_2.jpg,,
,,Amazon Kindle Fire HD 16GB,349,http://www.mobicity.co.nz/amazon-kindle-fire-hd-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-hd-1.jpg,,
,,Samsung N7005 Galaxy Note 16GB Blue,669,http://www.mobicity.co.nz/samsung-n7005-galaxy-note-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-n7005-galaxy-note-1.jpg,,
,,Samsung N7005 Galaxy Note 16GB White,669,http://www.mobicity.co.nz/samsung-n7005-galaxy-note-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-n7005-galaxy-note-1.jpg,,
,,Samsung N7105 Galaxy Note 2 Marble White,689,http://www.mobicity.co.nz/samsung-galaxy-note-2-4g-lte-n7105.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-ii-n7100-2_2.jpg,,
,,Samsung N7105 Galaxy Note 2 Pink,729,http://www.mobicity.co.nz/samsung-galaxy-note-2-4g-lte-n7105.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-ii-n7100-2_2.jpg,,
,,Samsung N7105 Galaxy Note 2 Titanium Grey,689,http://www.mobicity.co.nz/samsung-galaxy-note-2-4g-lte-n7105.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-ii-n7100-2_2.jpg,,
,,G Flash Drive for Samsung Galaxy Tab and PC (8GB),31,http://www.mobicity.co.nz/g-flash-drive-for-samsung-galaxy-tab-and-pc-8gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/_/g_flash_drive_for_samsung_galaxy_tab_and_pc_2_1.jpg,,
,,G Flash Drive for Samsung Galaxy Tab and PC (16GB),48,http://www.mobicity.co.nz/g-flash-drive-for-samsung-galaxy-tab-and-pc-16gb.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/_/g_flash_drive_for_samsung_galaxy_tab_and_pc_2_2.jpg,,
,,Samsung Galaxy Tab 2 (10.1) 16GB WiFi Black,409,http://www.mobicity.co.nz/samsung-galaxy-tab-2-10-1-16gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_2_10_01_1.jpg,,
,,Samsung Galaxy Tab 2 (10.1) 16GB WiFi White,539,http://www.mobicity.co.nz/samsung-galaxy-tab-2-10-1-16gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_2_10_01_1.jpg,,
,,Samsung Galaxy Tab 2 (7.0) 8GB WiFi Black,279,http://www.mobicity.co.nz/samsung-galaxy-tab2-7-8gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_2_7_01_2.jpg,,
,,Samsung Galaxy Tab 2 (7.0) 8GB WiFi White,279,http://www.mobicity.co.nz/samsung-galaxy-tab2-7-8gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_2_7_01_2.jpg,,
,,Samsung Desktop Dock for Galaxy Tab 7.7,54,http://www.mobicity.co.nz/samsung-desktop-dock-for-galaxy-tab-7-7.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_desktop_dock_for_galaxy_tab_7.7_1.jpg,,
,,ASUS TF300 Transformer Pad 32GB WiFi (with Keyboard),769,http://www.mobicity.co.nz/asus-tf300-transformer-pad-32gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asus_tf300_transformer_pad_32gb_wifi_1_1.jpg,,
,,Samsung P7511 Galaxy Tab 10.1N 32GB WiFi,569,http://www.mobicity.co.nz/samsung-p7511-galaxy-tab-10-1n-32gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p7511_galaxy_tab_10.1n_64gb_wifi_1.jpg,,
,,Samsung P7511 Galaxy Tab 10.1N 64GB WiFi,639,http://www.mobicity.co.nz/samsung-p7511-galaxy-tab-10-1n-64gb-wifi.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p7511_galaxy_tab_10.1n_64gb_wifi_1_1.jpg,,
,,Samsung Galaxy Tab 2 10.1 P5100 Screen Protector,9,http://www.mobicity.co.nz/samsung-galaxy-tab-2-10-1-screen-protector.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_2_10_1_screen_protector_1.jpg,,
,,Nokia C7 Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/nokia-c7-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_61.jpg,,
,,Samsung Galaxy Gio S5660 Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/samsung-galaxy-gio-s5660-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_45.jpg,,
,,Samsung Galaxy Note 10.1 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-note-10-1-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_43.jpg,,
,,Samsung Galaxy Note LTE Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-galaxy-note-lte-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_41.jpg,,
,,Samsung Galaxy Note II N7100 Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-galaxy-note-ii-n7100-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_42.jpg,,
,,Samsung Galaxy Note N7000 Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-galaxy-note-n7000-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_40.jpg,,
,,Samsung Galaxy S II HD LTE E120 Clear Coat Scratch Protection (Professionally Installed),42,http://www.mobicity.co.nz/samsung-galaxy-s-ii-hd-lte-e120-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_38.jpg,,
,,Samsung Galaxy S i9000 Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-galaxy-s-i9000-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_39.jpg,,
,,Samsung Galaxy S2 AT&T Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-galaxy-s2-at-t-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_37.jpg,,
,,Samsung Galaxy Tab 10.1 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_36.jpg,,
,,Samsung Galaxy Tab 2 7.0 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-2-7-0-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_34.jpg,,
,,Samsung Galaxy Tab 2 10.1 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-2-10-1-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_35.jpg,,
,,Samsung Galaxy Tab 8.9 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-8-9-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_31.jpg,,
,,Samsung Galaxy Tab 7.0 Plus Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-7-0-plus-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_33.jpg,,
,,Samsung Galaxy Tab 7.7 Clear Coat Scratch Protection (Professionally Installed),48,http://www.mobicity.co.nz/samsung-galaxy-tab-7-7-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_32.jpg,,
,,Samsung I8000 Clear Coat Scratch Protection (Professionally Installed),36,http://www.mobicity.co.nz/samsung-i8000-clear-coat-scratch-protection-professionally-installed.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clear-coat-professionally-installed-1_29.jpg,,
,,Dell Streak 7 16GB (Wifi Only),489,http://www.mobicity.co.nz/dell-streak-7-16gb-wifi-only.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_202_5.jpg,,
,,Amazon Kindle Fire,279,http://www.mobicity.co.nz/amazon-kindle-fire-black.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_202_8.jpg,,
,,Samsung Galaxy Tab 8.9 Screen Protector,2,http://www.mobicity.co.nz/samsung-galaxy-tab-8-9-screen-protector.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_202_45.jpg,,
,,Samsung Galaxy Tab 10.1 Cover with Bluetooth Keyboard,79,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-cover-with-bluetooth-keyboard.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_10.1_cover_with_bluetooth_keyboard_2.jpg,,
,,Samsung Galaxy Tab 10.1 Data Cable,24,http://www.mobicity.co.nz/samsung-galaxy-tab-10-1-data-cable.html,Tablets,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_tab_10.1_data_cable_1.jpg,,
