Name,SKU,Price,Manufacturer
BG Flatplate Screwless 13A Switched Fused Connection Unit With Neon & Outlet Chrome,FPC53,14.78,BG Electrical
BG Flatplate Screwless 13A Switched Fused Connection Unit With Neon Black Nickel,FBN52,13.9,BG Electrical
BG Flatplate Screwless 13A Switched Fused Connection Unit With Neon Chrome,FPC52,13.9,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit,FBN54,10.92,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit,FBS54,10.92,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit Chrome,FPC54,10.92,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit With Cable Outlet,FBS55,12.66,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit With Outlet,FBN55,12.66,BG Electrical
BG Flatplate Screwless 13A Unswitched Fused Connection Unit With Outlet Chrome,FPC55,12.66,BG Electrical
BG Flatplate Screwless 15A 1 Gang Switched Socket Chrome (Grey Insert),FPC99G,4.33,BG Electrical
BG Flatplate Screwless 16A 2 Gang Unswitched Euro Socket Chrome (Grey Insert),FPC98G,7.09,BG Electrical
BG Flatplate Screwless 2 Gang 13A Switched Socket Black Nickel,FBN22B,16.97,BG Electrical
BG Flatplate Screwless 2 Gang 13A Switched Socket Brushed Steel,FBS22DPG,16.97,BG Electrical
BG Flatplate Screwless 2 Gang 13A Switched Socket Chrome (Grey Inserts),FPC22G,16.97,BG Electrical
BG Flatplate Screwless 2 Gang 13A Switched Socket Chrome (White Inserts),FPC22W,16.97,BG Electrical
BG Flatplate Screwless 2 Gang 2 Way Push Dimmer 400W Black Nickel,FBN82P,34.03,BG Electrical
BG Flatplate Screwless 2 Gang 2 Way Push Dimmer 400W Brushed Steel,FBS82P,23.48,BG Electrical
BG Flatplate Screwless 2 Gang 2 Way Push Dimmer 400W Chrome,FPC82P,34.03,BG Electrical
BG Flatplate Screwless 2 Gang Blank Plate Black Nickel,FBN95,8.62,BG Electrical
BG Flatplate Screwless 2 Gang Blank-Plate Brushed Steel,FBS95,8.62,BG Electrical
BG Flatplate Screwless 2 Gang Blank-Plate Chrome,FPC95,8.62,BG Electrical
BG Flatplate Screwless 3 Gang 2 Way Push Dimmer 400W Black Nickel,FBN83P,46.7,BG Electrical
BG Flatplate Screwless 3 Gang 2 Way Push Dimmer 400W Brushed Steel,FBS83P,46.7,BG Electrical
BG Flatplate Screwless 3 Gang 2 Way Push Dimmer 400W Chrome,FPC83P,46.7,BG Electrical
BG Flatplate Screwless 4 Gang 2 Way Push Dimmer 400W Black Nickel,FBN84P,58.57,BG Electrical
BG Flatplate Screwless 4 Gang 2 Way Push Dimmer 400W Brushed Steel,FBS84P,58.57,BG Electrical
BG Flatplate Screwless 4 Gang 2 Way Push Dimmer 400W Chrome,FPC84P,58.57,BG Electrical
BG Flatplate Screwless 45A DP Switch With 13A Neon Socket Black Nickel,FBN70B,26.8,BG Electrical
BG Flatplate Screwless 45A DP Switch With 13A Neon Socket Brushed Steel,FBS70G,26.8,BG Electrical
BG Flatplate Screwless 45A DP Switch With 13A Neon Socket Chrome (Grey Inserts),FPC70G,26.8,BG Electrical
BG Flatplate Screwless 45A DP Switch With 13A Neon Socket Chrome (White Inserts),FPC70W,26.8,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Double Plate Black Nickel,FBN72,20.29,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Double Plate Brushed Steel,FBS72,20.29,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Double Plate Chrome,FPC72,20.29,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Single Plate Black Nickel,FBN74,18.61,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Single Plate Brushed Steel,FBS74,20.29,BG Electrical
BG Flatplate Screwless 45A DP Switch With Neon Single Plate Chrome,FPC74,18.61,BG Electrical
BG Flatplate Screwless Co-Axial Socket 1 Gang Black Nickel,FBN60,8.45,BG Electrical
BG Flatplate Screwless Co-Axial Socket 1 Gang Brushed Steel,FBS60,8.45,BG Electrical
BG Flatplate Screwless Co-Axial Socket 1 Gang Chrome,FPC60,8.45,BG Electrical
BG Flatplate Screwless Co-Axial Socket 2 Gang Black Nickel,FBN61,9.19,BG Electrical
BG Flatplate Screwless Co-Axial Socket 2 Gang Brushed Steel,FBS61,9.19,BG Electrical
BG Flatplate Screwless Co-Axial Socket 2 Gang Chrome,FPC61,9.19,BG Electrical
BG Flatplate Screwless Diplex TV/FM Socket 2 Gang Brushed Steel,FBS66,18.53,BG Electrical
BG Flatplate Screwless Diplex TV/FM Socket 2 Gang Chrome,FPC66,18.53,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 1 Gang Black Nickel,FBN62,8.84,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 1 Gang Brushed Steel,FBS62,8.84,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 1 Gang Chrome,FPC62,8.84,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 2 Gang Black Nickel,FBN63,11.59,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 2 Gang Brushed Steel,FBS63,11.59,BG Electrical
BG Flatplate Screwless Isolated Co-Axial Socket 2 Gang Chrome,FPC63,11.59,BG Electrical
BG Flatplate Screwless Quadplex TV/FM/Sat  + Return And 1 Gang Tel- Screened Brushed Steel,FBS69,29.45,BG Electrical
BG Flatplate Screwless Quadplex TV/FM/Sat (x2) + Return And 1 Gang Tel- Screened Chrome,FPC69,29.45,BG Electrical
BG Flatplate Screwless RJ45 Data Outlet Socket 1 Gang Black Nickel,FBNRJ451,15.34,BG Electrical
BG Flatplate Screwless RJ45 Data Outlet Socket 1 Gang Brushed Steel,FBSRJ451,15.34,BG Electrical
BG Flatplate Screwless RJ45 Data Outlet Socket 1 Gang Chrome,FPCRJ451,15.34,BG Electrical
BG Flatplate Screwless Satellite And Co-Axial Socket 2 Gang Brushed Steel,FBS65,11.75,BG Electrical
BG Flatplate Screwless Satellite And Co-Axial Socket 2 Gang Chrome,FPC65,11.75,BG Electrical
BG Flatplate Screwless Satellite Socket 1 Gang Black Nickel,FBN64,9.26,BG Electrical
BG Flatplate Screwless Satellite Socket 1 Gang Brushed Steel,FBS64,9.26,BG Electrical
BG Flatplate Screwless Satellite Socket 1 Gang Chrome,FPC64,9.26,BG Electrical
BG Flatplate Screwless Satellite Socket 2 Gang Black Nickel,FBN65,11.75,BG Electrical
BG Flatplate Screwless Shaver Socket 115/230V Dual Voltage Chrome (Grey Insert),FPC20G,35.22,BG Electrical
BG Flatplate Screwless Shaver Socket 115/230V Dual Voltage Chrome (White Insert),FPC20W,35.22,BG Electrical
BG Flatplate Screwless Telephone Master 1 Gang Black Nickel,FBNBTM1,14.74,BG Electrical
BG Flatplate Screwless Telephone Master 1 Gang Brushed Steel,FBSBTM1,14.74,BG Electrical
BG Flatplate Screwless Telephone Master 1 Gang Chrome,FPCBTM1,14.74,BG Electrical
BG Flatplate Screwless Telephone Slave 1 Gang Black Nickel,FBNBTS1,13.84,BG Electrical
BG Flatplate Screwless Telephone Slave 1 Gang Brushed Steel,FBSBTS1,13.84,BG Electrical
BG Flatplate Screwless Telephone Slave 2 Gang Black Nickel,FBNBTS2,20.36,BG Electrical
BG Flatplate Screwless Triplex TV/FM/ Sat + Return And 1 Gang Tel- Screened Brushed Steel,FBS68,25.13,BG Electrical
BG Flatplate Screwless Triplex TV/FM/ Sat + Return And 1 Gang Tel- Screened Chrome,FPC68,25.13,BG Electrical
BG Flatplate Screwless Triplex TV/FM/ Sat Returm And 1 Gang Tel- Screened Black Nickel,FBN68,25.13,BG Electrical
BG Flatplate Screwless Triplex TV/FM/ Sat- Screened Brushed Steel,FBS67,21.83,BG Electrical
BG Flatplate Screwless Triplex TV/FM/ Sat- Screened Chrome,FPC67,21.83,BG Electrical
BG Flatplate Screwless Triplex TV/FM/Sat Black Nickel,FBN67,21.83,BG Electrical
BG IP44 In-line Straight Female Plug,ILS240V,3.78,BG Electrical
BG IP44 In-line Straight Male Plug,ILP240V,3.78,BG Electrical
BG IP54 Outdoor Weatherproof Dusk till Dawn Light Sensor Timer Switch,WPDD,15.49,BG Electrical
BG IP55 Outdoor Weatherproof Junction Box 180mm,WPBJB1,8.88,BG Electrical
BG IP55 Outdoor Weatherproof Junction Box 270mm,WPBJB2,10.8,BG Electrical
BG IP55 Weatherproof 1 Gang 13A Socket With 1 Gang Switch,WPB21,9.72,BG Electrical
BG IP55 Weatherproof 10AX 1 Gang Switch,WPB12,3.3,BG Electrical
BG IP55 Weatherproof 10AX 2 Gang Switch,WPB42,5.04,BG Electrical
BG IP55 Weatherproof Regular Junction Box,WPJBR,3.36,BG Electrical
BG IP66 1 Gang 1 Way Single Outdoor Weatherproof 20A PRESS Switch,WP14S,8.58,BG Electrical
BG IP66 1 Gang 2 Way Single Outdoor Weatherproof Switch,WP12S,7.27,BG Electrical
BG IP66 Outdoor Weatherproof Double RCD Socket Brushed Stainless Steel,WPL22RCD,79.2,BG Electrical
BG IP66 Outdoor Weatherproof Double Switch Brushed Stainless Steel,WPL42,30.06,BG Electrical
BG IP66 Outdoor Weatherproof Single Switch Brushed Stainless Steel,WPL12,29.78,BG Electrical
BG IP67 Weatherproof In-line Cable Connector 16A Black,WPCON,8.52,BG Electrical
BG Metal Clad 1 Gang 13 Amp Switched Socket Outlet,MC521,3.68,BG Electrical
BG Metal Clad 1 Gang 13A Unswitched Socket Outlet,MC523,4.12,BG Electrical
BG Metal Clad 1 Gang Blank Plate,MC504,1.43,BG Electrical
BG Metal Clad 1 Gang Surface Mounting Box,MC501,2.53,BG Electrical
BG Metal Clad 2 Gang 13A Unswitched Socket Outlet,MC524,5.83,BG Electrical
BG Metal Clad 2 Gang 2 Way 10AX Plate Switch,MC542,3.65,BG Electrical
BG Metal Clad 2 Gang Blank Plate,MC505,1.85,BG Electrical
BG Metal Clad 2 Gang Surface Mounting Box,MC502,3.55,BG Electrical
BG Metal Clad 3 Gang 2 Way 10AX Plate Switch,MC543,6.22,BG Electrical
BG Metal Clad 4 Gang 2 Way 10AX Plate Switch,MC544,9.52,BG Electrical
BG Metal Clad Cooker Control Unit & Socket With Neon Indicator,MC570,16.92,BG Electrical
BG Metal Clad Double Pole Switch Single Plate With Neon Indicator,MC574,10.81,BG Electrical
BG Metal Clad Double Pole Switch With Neon Indicator,MC572,12.16,BG Electrical
BG Nexus Budget 1 Gang 13A Switched Socket,921,1.85,BG Electrical
BG Nexus Budget 1 Gang Co-Axial Socket Outlet,960,3.04,BG Electrical
BG Nexus Budget 1 Gang Surface Pattress 32mm,901,0.71,BG Electrical
BG Nexus Budget 1 Gang Surface Pattress 45mm,977,1.4,BG Electrical
BG Nexus Budget 1 Gang Telephone Socket Master Outlet,9BTM/1,4.39,BG Electrical
BG Nexus Budget 10AX 1 Gang 1 Way Switch,911W,0.78,BG Electrical
BG Nexus Budget 10AX 1 Gang 2 Way Switch,912W,1.03,BG Electrical
BG Nexus Budget 10AX 2 Gang 2 Way Switch,942W,1.88,BG Electrical
BG Nexus Budget 10AX 3 Gang 2 Way Switch,943W,2.93,BG Electrical
BG Nexus Budget 10AX Triple Pole Fan Isolator,915W,4.69,BG Electrical
BG Nexus Budget 13A Fused Connection Unit Switched With Neon Indicator,951,5.81,BG Electrical
BG Nexus Budget 2 Gang 13A Switched Socket,922,2.28,BG Electrical
BG Nexus Budget 2 Gang Surface Pattress 32mm,902,1.03,BG Electrical
BG Nexus Budget 2 Gang Surface Pattress 45mm,978,3.29,BG Electrical
BG Nexus Budget 20A Switch With Flex Outlet And Neon,931,4.74,BG Electrical
BG Nexus Budget 45A Cooker Outlet Plate,979,3.05,BG Electrical
BG Nexus Budget 45A Double Pole Cooker Control Unit,970,16.94,BG Electrical
"BG Nexus Budget 45A Double Pole Switch With Neon, Single Plate",NE974,8.5,BG Electrical
BG Nexus Flat Plate Screwless 10AX Plate Switch 3 Pole Fan Isolator Brushed Steel,FBS15,13.55,BG Electrical
BG Nexus Flat Plate Screwless 13A 1 Gang Universal With Neon Black Nickel,FBN27B,11.29,BG Electrical
BG Nexus Flat Plate Screwless 15A 1 Gang Switched Socket Black Nickel,FBN99B,14.3,BG Electrical
BG Nexus Flat Plate Screwless 15A 1 Gang Switched Socket Brushed Steel,FBS99G,4.01,BG Electrical
BG Nexus Flat Plate Screwless 16A 2 Gang Unswitched Euro Socket Black Nickel,FBN98B,7.09,BG Electrical
BG Nexus Flat Plate Screwless 16A 2 Gang Unswitched Euro Socket Brushed Steel,FBS98G,7.09,BG Electrical
BG Nexus Flat Plate Screwless 2 Gang Socket & 2 USB Sockets Black Nickel,FBN22UB,25.41,BG Electrical
BG Nexus Flat Plate Screwless 2 Gang Socket & 2 USB Sockets Brushed Steel (Grey Insert),FBS22UG,16.98,BG Electrical
BG Nexus Flat Plate Screwless 2 Gang Socket & 2 USB Sockets Chrome (Grey Inserts),FPC22UG,25.2,BG Electrical
BG Nexus Flat Plate Screwless 2 Gang Socket & 2 USB Sockets Chrome (White Inserts),FPC22UW,24.86,BG Electrical
BG Nexus Flat Plate Screwless 20A Double Pole Switch With Neon Brushed Steel,FBS31,14.04,BG Electrical
BG Nexus Flat Plate Screwless 20A DP Switch With Neon Black Nickel,FBN31,14.04,BG Electrical
BG Nexus Flat Plate Screwless 20A DP Switch With Neon Chrome,FPC31,14.04,BG Electrical
BG Nexus Flat Plate Screwless Diplex TV/FM Socket 2 Gang Black Nickel,FBN66,18.53,BG Electrical
BG Nexus Flat Plate Screwless Quadplex TV/FM/Sat (x2) + Return & 1 Gang Tel-Screened Black Nickel,FBN69,29.45,BG Electrical
BG Nexus Flat Plate Screwless Shaver Socket 115/230V Dual Voltage Black Nickel,FBN20B,35.22,BG Electrical
BG Nexus Flat Plate Screwless Shaver Socket 115/230V Dual Voltage Brushed Steel,FBS20G,35.22,BG Electrical
BG Nexus Grid 20A Double Pole Module with Power Indicator,G31,4.03,BG Electrical
BG Nexus Grid Plate 12 Gang Brushed Stainless Steel,GNBS12,19.64,BG Electrical
BG Nexus Grid Plate 12 Gang White,G812,14.1,BG Electrical
BG Nexus Grid Plate 9 Gang Brushed Stainless Steel,GNBS9,17.63,BG Electrical
BG Nexus Grid Plate 9 Gang White,G89,12.08,BG Electrical
BG Nexus IP55 Weatherproof 1 Gang 13A Socket,WPB23,6,BG Electrical
BG Nexus IP55 Weatherproof 2 Gang 13A Socket,WPB24,10.44,BG Electrical
BG Nexus IP66 Weatherproof 1 Gang 13A Socket With External Switch,WP21ES,13.32,BG Electrical
BG Nexus Metal 1 Gang 13A Switched Socket Black Nickel,NBN21B,6.24,BG Electrical
BG Nexus Metal 1 Gang 13A Switched Socket Brushed Steel (Grey Inserts),NBS21G,4.74,BG Electrical
BG Nexus Metal 1 Gang 13A Switched Socket Brushed Steel (White Inserts),NBS21W,5.5,BG Electrical
BG Nexus Metal 1 Gang 13A Switched Socket Chrome,NPC21W,5.5,BG Electrical
BG Nexus Metal 1 Gang 2 Way Push Dimmer 400W Chrome,NPC81P,11.81,BG Electrical
BG Nexus Metal 1 Gang 2 Way Push Dimmer 400W Black Nickel,NBN81P,11.47,BG Electrical
BG Nexus Metal 1 Gang 2 Way Push Dimmer 400W Brushed Steel,NBS81P,11.81,BG Electrical
BG Nexus Metal 1 Gang Blank Plate Black Nickel,NBN94,3.28,BG Electrical
BG Nexus Metal 1 Gang Blank-Plate Brushed Steel,NBS94,3.4,BG Electrical
BG Nexus Metal 1 Gang Blank-Plate Chrome,NPC94,3.4,BG Electrical
BG Nexus Metal 10AX Plate Switch 1 Gang 2 Way Black Nickel,NBN12,4.15,BG Electrical
BG Nexus Metal 10AX Plate Switch 1 Gang 2 Way Brushed Steel,NBS12,4.15,BG Electrical
BG Nexus Metal 10AX Plate Switch 1 Gang 2 Way Chrome,NPC12,4.46,BG Electrical
BG Nexus Metal 10AX Plate Switch 2 Gang 2 Way Black Nickel,NBN42,5.74,BG Electrical
BG Nexus Metal 10AX Plate Switch 2 Gang 2 Way Brushed Steel,NBS42,5.92,BG Electrical
BG Nexus Metal 10AX Plate Switch 2 Gang 2 Way Chrome,NPC42,5.92,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Gang 2 Way Black Nickel,NBN43,7.61,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Gang 2 Way Brushed Steel,NBS43,7.83,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Gang 2 Way Chrome,NPC43,7.83,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Pole Fan Isolator Black Nickel,NBN15,9.98,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Pole Fan Isolator Brushed Steel,NBS15,9.98,BG Electrical
BG Nexus Metal 10AX Plate Switch 3 Pole Fan Isolator Chrome,NPC15,10.88,BG Electrical
BG Nexus Metal 10AX Plate Switch 4 Gang 2 Way Black Nickel,NBN44,12.41,BG Electrical
BG Nexus Metal 10AX Plate Switch 4 Gang 2 Way Brushed Steel,NBS44,12.41,BG Electrical
BG Nexus Metal 10AX Plate Switch 4 Gang 2 Way Chrome,NPC44,12.78,BG Electrical
BG Nexus Metal 10AX Plate Switch Intermediate Black Nickel,NBN13,6.64,BG Electrical
BG Nexus Metal 10AX Plate Switch Intermediate Brushed Steel,NBS13,6.83,BG Electrical
BG Nexus Metal 10AX Plate Switch Intermediate Chrome,NPC13,6.83,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit Black Nickel,NBN50,6.67,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit Brushed Steel,NBS50,6.67,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit With Neon & Outlet Black Nickel,NBN53,8.95,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit With Neon & Outlet Brushed Steel,NBS53,9.2,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit With Neon Black Nickel,NBN52,7.46,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Unit With Neon Brushed Steel,NBS52,7.46,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Units (FCU) Chrome,NPC50,7.2,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Units (FCU) With Neon & Cable Outlet Chrome,NPC53,9.2,BG Electrical
BG Nexus Metal 13A Switched Fused Connection Units (FCU) With Neon Chrome,NPC52,8.05,BG Electrical
BG Nexus Metal 13A Unswitched FCU Black Nickel,NBN54,7.13,BG Electrical
BG Nexus Metal 13A Unswitched FCU Brushed Steel,NBS54,7.35,BG Electrical
BG Nexus Metal 13A Unswitched FCU Chrome,NPC54,7.35,BG Electrical
BG Nexus Metal 13A Unswitched FCU With Cable Outlet Black Nickel,NBN55,7.62,BG Electrical
BG Nexus Metal 13A Unswitched FCU With Cable Outlet Brushed Steel,NBS55,7.85,BG Electrical
BG Nexus Metal 13A Unswitched FCU With Cable Outlet Chrome,NPC55,7.85,BG Electrical
BG Nexus Metal 15A 1 Gang Switched Socket Black Nickel,NBN99B,10.03,BG Electrical
BG Nexus Metal 15A 1 Gang Switched Socket Brushed Steel (White Inserts),NBS99W,10.35,BG Electrical
BG Nexus Metal 15A 1 Gang Switched Socket Brushed Steel (Grey Inserts),NBS99G,10.35,BG Electrical
BG Nexus Metal 15A 1 Gang Switched Socket Chrome,NPC99W,10.35,BG Electrical
BG Nexus Metal 16A 2 Gang Unswitched Euro Socket Black Nickel,NBN98B,5.81,BG Electrical
BG Nexus Metal 16A 2 Gang Unswitched Euro Socket Chrome,NPC98W,6.28,BG Electrical
BG Nexus Metal 16A 2G Unswitched Euro Socket Brushed Steel (White Insert),NBS98W,6.28,BG Electrical
BG Nexus Metal 2 Gang 13A Switched Socket Black Nickel,NBN22B,6.54,BG Electrical
BG Nexus Metal 2 Gang 13A Switched Socket Brushed Steel (Grey Inserts),NBS22G,5.22,BG Electrical
BG Nexus Metal 2 Gang 13A Switched Socket Brushed Steel (White Inserts),NBS22W,7.07,BG Electrical
BG Nexus Metal 2 Gang 13A Switched Socket Chrome,NPC22W,7.09,BG Electrical
BG Nexus Metal 2 Gang 2 Way Push Dimmer 400W Chrome,NPC82P,20.61,BG Electrical
BG Nexus Metal 2 Gang 2 Way Push Dimmer 400W Brushed Steel,NBS82P,20.61,BG Electrical
BG Nexus Metal 2 Gang Blank Plate Black Nickel,NBN95,4.57,BG Electrical
BG Nexus Metal 2 Gang Blank-Plate Brushed Steel,NBS95,4.7,BG Electrical
BG Nexus Metal 2 Gang Blank-Plate Chrome,NPC95,4.7,BG Electrical
BG Nexus Metal 2 Gang Socket With 2 USB Sockets Black Nickel,NBN22UB,15.58,BG Electrical
BG Nexus Metal 2 Gang Socket With 2 USB Sockets Brushed Steel (Grey Insert),NBS22UG,15.58,BG Electrical
BG Nexus Metal 2 Gang Socket With 2 USB Sockets Chrome,NPC22UW,15.58,BG Electrical
BG Nexus Metal 20A Double Pole Switch With Neon Black Nickel,NBN31,8.9,BG Electrical
BG Nexus Metal 20A Double Pole Switch With Neon Brushed Steel,NBS31,9.2,BG Electrical
BG Nexus Metal 20A Douple Pole Switch With Neon Chrome,NPC31,9.2,BG Electrical
BG Nexus Metal 2A Unswitched Socket Round Pin Black Nickel,NBN28B,11.78,BG Electrical
BG Nexus Metal 2A Unswitched Socket Round Pin Brushed Steel (White Inserts),NBS28W,11.78,BG Electrical
BG Nexus Metal 2A Unswitched Socket Round Pin Chrome,NPC28W,12.35,BG Electrical
BG Nexus Metal 3 Gang 2 Way Push Dimmer 400W Chrome,NPC83P,27.72,BG Electrical
BG Nexus Metal 3 Gang 2 Way Push Dimmer 400W Black Nickel,NBN83P,26.92,BG Electrical
BG Nexus Metal 3 Gang 2 Way Push Dimmer 400W Brushed Steel,NBS83P,27.72,BG Electrical
BG Nexus Metal 4 Gang 2 Way Push Dimmer 400W Chrome,NPC84P,34.74,BG Electrical
BG Nexus Metal 4 Gang 2 Way Push Dimmer 400W Black Nickel,NBN84P,33.72,BG Electrical
BG Nexus Metal 4 Gang 2 Way Push Dimmer 400W Brushed Steel,NBS84P,34.74,BG Electrical
BG Nexus Metal 45A DP Switch With 13A Socket & Neons Brushed Steel (Grey Inserts),NBS70G,20.37,BG Electrical
BG Nexus Metal 45A DP Switch With 13A Socket & Neons Brushed Steel (White Inserts),NBS70W,20.37,BG Electrical
BG Nexus Metal 45A DP Switch With 13A Socket & Neons Chrome,NPC70W,20.37,BG Electrical
BG Nexus Metal 45A DP Switch With 13A Socket And Neons Black Nickel,NBN70B,19.78,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Double Plate Black Nickel,NBN72,13.28,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Double Plate Brushed Steel,NBS72,13.68,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Double Plate Chrome,NPC72,13.68,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Single Plate Black Nickel,NBN74,12.07,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Single Plate Brushed Steel,NBS74,12.45,BG Electrical
BG Nexus Metal 45A DP Switch With Neon Single Plate Chrome,NPC74,12.45,BG Electrical
BG Nexus Metal 5A Unswitched Socket Round Pin Black Nickel,NBN29B,13.56,BG Electrical
