sku,asin,price,quantity
PSWP1234,B00102GAS8,3.5,6
PSWP1235,B00102LRYU,3.5,16
PSWP1251,B00102JZ26,4.75,10
PSWP1252,B00102LS62,4.75,18
PSWP1255,B00102JWB0,4.75,13
PSWP1256,B00102LPI8,4.75,6
PSWP1258,B00102JWD8,3.5,11
PSWP1259,B00102LPK6,3.5,16
PSWP1260,B00102G8EO,3.5,13
PSWP1261,B001AH2W9Y,3.5,23
PSZP0002,B00102G8F8,5.8,10
PSZP0144,B00102HLKY,4.75,6
PT1030M,B002J4XGGK,3.71,4
PT1116S,B000NMDDT0,28.58,4
PT1169S,B0055DPX4K,40.27,4
PT1289S,B006VDNC00,5.29,2
PT1309T,B002IRSXP2,5.29,6
PT436,B0027J3HQG,7.32,10
PT5066B,B005BCWS9I,3.45,28
PT628,B002AF0XAA,5.11,7
PT636,B002AF4WVQ,7.32,12
PT7235,B002IVR2VY,9.52,7
PT7250,B002IVZXAQ,10.86,4
PTCK700,B000J686E2,12.77,3
PTCKS,B000J61TSM,5.22,4
PTFC30,B0013DF2HO,11.23,3
PTFC60,B0013DKAHQ,16.54,4
PTFCG30,B008AJVR8C,13.84,4
PTL85100,B0027J4M74,22.49,3
PTL8820,B000NMAXPM,4.62,3
PTLHXO323,B0027J3GPI,10.56,7
PTLLS1000,B006OJIPI0,13.85,4
PTLS8LH,B0053QHJRI,12.6,3
PTSL15,B000NM90AG,5.02,14
PTTS302,B002KRWM5W,35.96,3
PTTS311,B000NMAY7Y,24.13,2
PTTS312,B000NMDDVS,24.13,2
QP012,8883701038,9.99,36
QP014,8883701054,10.99,24
QP060,8883701127,13.99,1
QP062,8883701143,13.99,21
QP063,8883701151,14.99,1
QP064,8883701658,14.99,14
QP065,8883701666,13.5,13
QP311,8883704894,5.99,17
QP313,8883704916,5.99,7
QP317,8883704967,8.99,11
QP318,8883704975,8.99,7
QP411,8883704924,5.99,7
QP413,B004O77LR0,5.99,24
QP416,8883704983,8.99,2
QP417,8883704991,8.99,8
QP701K12F,8862937806,5.5,21
QP701N12F,8862937792,5.5,25
QP703K12F,8862937822,5.5,12
QP703N12F,8862937814,5.5,29
QP711K12F,8862937849,7.99,13
QP711N12F,8862937830,7.99,11
QP713K12F,8862937865,7.99,15
QP713N12F,8862937857,7.99,16
QP721K12F,886293789X,11.5,10
QP721N12F,8862937881,11.5,2
QP723B,888370861X,11.5,4
QP723K12F,8862937911,11.5,11
QP723N12F,8862937903,11.5,5
QP731K,8862937938,15.5,4
QP733N,886293792X,15.5,6
RALK1,B0050X2S6Q,10.5,8
RALK5,B002LFVOZC,35.4,5
RALK5G,B004E0LFP6,35.4,4
RALK7,B000TZFQXC,10.5,5
RDL/BK,B00J3TKSWO,2.39,6
RDL/CC,B00J3SDIKY,2.2,38
RDL1,B00J3TCVJ2,3.95,7
RKSIJA4T,B004V8IZRM,18.78,5
RO151010,B000USGQH8,35.5,7
RO151020,B000USLJWU,30,10
RO151030,B000USNK1I,27.5,7
RO151040,B000USK8EU,27.5,5
RO151060,B000USIC0M,27.5,3
RO151080,B000USK8KY,27.5,5
RO155010,B000OT9VLG,35.5,4
RO155013,B000KTD1WK,35.5,10
RO155020,B000USNKJ0,30,9
RO155030,B000USK8YK,27.5,7
RO155060,B000USK94O,27.5,4
RO155070,B0007OEB36,27.5,6
RO155080,B000USNKTA,27.5,7
RO155100,B000KJNXRI,27.5,9
RO250000,B000CSCHE2,18,11
RO591017,B000SO412G,6.5,24
RO591018,B000KZCJ4A,6.5,16
RO591217,B001W103M6,30,5
RO598217,B000MQG19Q,2.1,41
RO751010,B001C0U0IE,25.5,4
RO751020,B001ANX3MS,19,10
RO751030,B001C0PYDK,18,7
RO755010,B001A1POZY,25.5,7
RO755030,B001A1VADE,18,4
RO755070,B0007OEB6S,18,19
RO755080,B001W103PI,18,2
RO755100,B000MQG18C,18,15
RS005618,B003MAAVG8,4.35,21
RS02535,B000VNQ3PW,1.2,9
RS520351,B000N6QQL8,1.1,14
RSAERCB,B002ZRES6I,14.5,2
RSAERMG,B0030G55II,14.5,2
RSAERV,B002X6JAIW,14.5,6
RSAESALL,B000XAN6BC,8.4,6
RSAESALM,B0016827Z6,8.85,4
RSAESCOL,B000YQJSO4,11.15,4
RSAESPEM,B001E1RQMY,17.6,2
RSTV24,B003V4JRD8,56.99,10
RSWMI,B005571HAA,33.5,8
RT252SD,B008FDZGZI,4.15,43
S-200,B002QQM5TK,11,32
S0192597,B003879HVK,0.95,8
S0205070,B000CS9SDA,18,12
S0810630,B00387BTJS,2.15,15
S0810780,B002HMOGPO,4.84,6
S0810880,B0014298QA,7.52,10
S0810890,B00387J22Y,7.52,14
S081101U,B001OXC3YS,4.99,8
S0811070,B001OXH0DW,13.14,10
S0811250,B00170F41M,4.63,10
S0814760,B001G8XK98,2.9,26
S0814770,B002K8YXRQ,2.9,23
S0814780,B001E3DVQW,2.9,45
S0907150,B00387DTIW,4.87,4
S0907190,B00387KWSC,1.85,11
S0907200,B00387MYYW,3.31,6
S0930230,B004MY8052,3.91,11
S0930250,B004MY9ZJ2,7.03,17
S0930280,B005CAX3CA,6.62,14
S0930290,B005CI3I4K,6.44,9
S0941891,B009VZAC94,12.49,5
S0944841,B007QU7VIQ,20.84,5
S1852304,B00B321BHK,6.99,19
S1852305,B00C1YNBQS,10.45,7
S1852306,B00B321ANA,6.99,5
S1852307,B00C1YNC4Y,10.45,36
S42-116,B0056YIKB6,7.95,5
S42-119,B0056YO9PC,7.95,5
S42-202,B0056YR9XQ,7.5,4
S42-205,B0056YS2W8,7.5,4
S42-208,B0056YSI5Y,7.5,6
S42-211,B0056YSOMG,7.5,4
S42-252,B0056YSVHE,7.5,3
S42-259,B0056YT3RG,7.5,5
S42-305,B0056YTCFE,11.95,4
S42-307,B0052MFY34,11.95,3
S42-318,B004YDCZSY,8.75,3
S42-357,B004YDD01A,7.95,5
S42-405,B0056YUV0Y,7.5,8
S42-407,B0056YVCX4,7.5,5
S42-501,B0056YVSJW,8.75,4
S42-517,B0056YW5BC,8.75,3
S42-529,B0056YWJXQ,11.95,5
S42-533,B0056YWUO4,11.95,4
S42-537,B0056YX65G,11.95,5
S42-567,B0056YY9O8,7.95,4
S42-606,B0056Z08DS,11.95,3
S42-619,B0056Z0C2U,9.95,5
S42-635,B0056Z1LQG,9.95,5
S42-674,B0056Z1VHU,8.75,3
S42-688,B0056Z2462,9.95,3
S42-689,B004XMFATC,9.95,4
S42-690,B0056Z3736,9.95,5
S42-755,B0056Z8INK,7.5,4
S42-837,B0056Z90HS,8.75,3
S42-845,B0052MG0N2,9.95,4
S42-847,B0056Z9M30,8.75,4
S42-948,B0056ZAL5S,9.95,4
S49-008,B00I3D8J68,2.8,6
S49-016,B00I3CNSZ6,2.8,6
S49-018,B00I3CS6IA,2.8,5
S49-037,B00I2OQMEE,2.8,3
S49-083,B00I2OOBTW,2.8,3
S49-099,B00I2OXTCC,2.8,4
S49-104,B00I3DA9MK,2.8,4
S49-110,B00I3DG6UE,2.8,4
S49-115,B00I2OZR8Q,2.8,4
S49-119,B00I3D5GOQ,2.8,3
S49-127,B00I3CYE22,2.8,6
S49-135,B00I2RA404,2.8,5
S49-137,B00I2T0YDO,2.8,6
S49-158,B00I2TI7VU,2.8,4
S49-168,B00I3DZ30I,2.8,5
S49-169,B00I3DXOAO,2.8,3
S49-191,B00I3D70HW,2.8,4
S49-198,B00I2OR5CC,2.8,5
S49-205,B00I3CB19Q,2.8,3
S49-212,B00I3ECJXG,2.8,4
S49-213,B00I3EAEME,2.8,6
S49-229,B00I2TJ9RG,2.8,4
S49-231,B00I2TKQ1Y,2.8,7
S49-239,B00I2TS5WG,2.8,9
S49-252,B00I2TO7KU,2.8,6
S49-256,B00I2TPFY2,2.8,3
S49-257,B00I2S3SUG,2.8,10
S49-264,B00I2RZ9EK,2.8,12
S49-267,B00I3D7RRA,2.8,4
S49-288,B00I2SVOEI,2.8,6
S49-297,B00I2ORUCM,2.8,5
S49-301,B00I2OSVE8,2.8,3
S49-308,B00I2QIVZK,2.8,3
S49-333,B00AQS9KPM,2.8,5
S49-341,B00AQS8EMC,2.8,3
S49-347,B00I2TG1J0,2.8,4
S49-353,B00I2ROZIG,2.8,5
S49-356,B00I2RE4L4,2.8,4
S49-366,B00AQS9I0O,2.8,3
S49-378,B00I2QG6C0,2.8,11
S49-388,B00I2SYY54,2.8,9
S49-391,B00I2SXLDK,2.8,9
S49-400,B00I3E3HFU,2.8,5
S49-406,B00I2SNVTY,2.8,3
S49-409,B00I2SJAVM,2.8,4
S49-411,B00I2S5TPI,2.8,5
S49-412,B00I3DHJJ6,2.8,3
S49-423,B00I3EHU7Q,2.8,3
S49-439,B00I3D9DJ0,2.8,4
S49-453,B00I3EENBM,2.8,4
S49-462,B00I3DI4YA,2.8,4
S49-464,B00I2SZO58,2.8,6
S49-479,B00I3DOKH0,2.8,5
S49-481,B00I3DNVWK,2.8,3
S49-500,B00I3E27LA,2.8,5
S49-504,B00I3E0U00,2.8,3
S49-508,B00I3DJI0Y,2.8,6
S49-512,B00I3D4H4Q,2.8,6
S49-513,B00I3EIDR2,2.8,7
S49-527,B00I3DN6FC,2.8,5
S49-600,B00I2OVX4I,2.8,4
S49-621,B00I2SUXCW,2.8,6
S49-681,B00I2OPO66,2.8,3
S49-710,B00I2STXI2,2.8,4
S49-732,B00I2SQQCS,2.8,3
S49-754,B00I3CC5T6,2.8,6
S49-760,B00I3CDM70,2.8,3
S49-763,B00I3CEOWW,2.8,5
S49-764,B00I3CGJPC,2.8,5
S49-780,B00I2OIJJK,2.8,4
S49-791,B00I2ON4TA,2.8,6
S49-795,B00I2OKEZC,2.8,5
S49-901,B00I2OYMNW,2.8,3
S49-904,B00I2OZR8Q,2.8,6
S49-920,B00I2OGFP0,2.8,4
S49-930,B00I2ODXVO,2.8,7
S49-944,B00I2S5TPI,2.8,7
S565LON1A4,B00I8KSXFS,15.3,345
S565LON4A3,B00I8LBJSA,24.99,279
S74912097,B005WU7Y8Y,23.09,2
SA5102,B00EDMQ9LA,5.99,7
SA5105,B007VTT888,5.99,5
SA5106,B0006IJR9G,5.99,8
SA5107,B0006IJRA0,5.99,5
SA5108,B001DO4XGY,5.99,7
SA5109,B001DO70PK,5.99,8
SA5110,B007VTTI4C,5.99,7
SA5111,B0006IJRBY,5.99,8
SA5112,B0006IJRCI,5.99,6
SA5113,B0006IJRD2,5.99,8
SA5114,B0006IJRDM,5.99,6
SA5115,B0006IJRJQ,5.99,6
SA5116,B007VTTSOM,5.99,6
SA5117,B0038D8IWI,5.99,4
SA5118,B0006IJRL4,5.99,3
SA5121,B0006IJRLY,5.99,5
SA5122,B007VTU6A2,5.99,8
SA5123,B0006IJRN2,5.99,7
SA5124,B0006IJRNM,5.99,17
SA5125,B0006IJRO6,5.99,6
SA5126,B005Z45DJY,5.99,5
SA5127,B0006IJRPA,5.99,8
SA5201,B001DO1LDC,5.99,4
SA5204,B005Z45H3Q,5.99,4
SA5207,B001DO1LIW,5.99,4
SA52712,B004YBH694,95,2
SA52804,B004YBHAZ4,19.5,3
SA5301,B007VTPMKQ,5.99,12
SA5302,B007VTPNKU,5.99,7
SA5303,B007VTPOFE,5.99,8
SA5304,B0038D3GB6,5.99,6
SA5306,B0038D7HZW,5.99,8
SA5405,B001DO1LPK,5.99,8
SBBA4P,B0067JPLYS,5.95,61
SBBA5P,B0067JPLOS,3.95,20
SBQA4P,B00C1F6LBO,6.6,3
SBTCTA5,B00BUPIPMO,9.5,2
SCD1,B00CBG9DDG,2.5,6
SM100G12,B0014E2S0Q,17.76,12
SM100G12S,B001OUS8J0,17.76,13
SM100G6,B000X06LQE,8.88,9
SM200-4B,B003BIF0B2,11.25,5
SM200-4H,B001UN6W6M,11.25,7
SM2002B,B003BIEZRW,11.25,10
SM2002H,B001UN5TKW,11.25,5
SM200B,B000WKZ8OG,11.25,10
SM200H,B000WL37PC,11.25,12
SM308005,B00AHW3YBS,3.45,39
SM308029,B001JYJP66,3.45,15
SM308049,B000KJP3QM,3.45,20
SM308069,B000GPI5S8,3.45,23
SM308089,B000KJR2HA,3.45,16
SM312WP4,B001J8DES2,10.4,4
SM312WP6,B0007OEDPM,15.5,4
SM316WP6,B0007OEDSY,12.65,2
SM316WP8,B0007OEDT8,16.85,3
SM317WP4,B0007OEDTI,8.45,7
SM350WP4,B000KJP47U,10,5
SM502,B001U3T1OM,13.95,7
SM526-508,B001AO4HXQ,1.38,40
SM7753,B000GPI5WY,6.5,25
SM7759,B000KT6N9I,6.5,26
SM780,B000WL4WEC,11.1,139
SM8000-02,B000N6M9MI,2.5,5
SM8000-1,B000HWY6N8,2.5,8
SM8000-15,B006UUTX2K,2.5,7
SM8000-17,B002GBIHS8,2.5,7
SM8000-21,B000HWY6NS,2.5,7
SM8000-23,B000N6OFMA,2.5,5
SM8000-29,B0023SXOL4,2.5,9
SM8000-32,B000N6QJH4,2.5,5
SM8000-33,B000HWY6OM,2.5,6
SM8000-34,B000N6OFRU,2.5,5
SM8000-37,B000N6QJEM,2.5,8
SM8000-38,B000N6QJOC,2.5,5
SM8000-43,B000N6QJGU,2.5,8
SM8000-5,B000HWY6O2,2.5,5
SM8000-57,B000N6M9OG,2.5,7
SM8000-6,B0023SXQ0S,2.5,9
SM8000-77,B0023SXPFY,2.5,9
SM8000-9,B0015UQAR6,2.5,8
SM80002,B000HWY6NI,2.5,8
SM800045,B000HWY6OC,2.5,6
SM8001-2,B000N6M982,12.45,3
SM8001-32,B000N6QJ10,12.45,3
SM8001-5,B000N6OF98,12.45,8
SM8001-6,B000N6M996,12.45,4
SM8001-9,B000N6K5QK,12.45,5
SM80014,B000N6QJ24,12.45,4
SM8020-0,B000N6K69Q,2.5,11
SM8020-003,B0030L379W,2.5,7
SM8020-052,B000N6K65A,2.5,5
SM8020-10,B000N6M9EG,2.5,7
SM8020-104,B0030IE942,2.5,12
SM8020-11,B001FZ92ZS,2.5,5
SM8020-112,B0023SXRN4,2.5,6
SM8020-16,B000N6OFJS,2.5,7
SM8020-202,B001FZ4U5K,2.5,5
SM8020-204,B000N6M9LY,2.5,8
SM8020-22,B000N6M9K0,2.5,9
SM8020-24,B000N6QJ9M,2.5,7
SM8020-26,B000N6K5YM,2.5,5
SM8020-27,B000N6K5ZG,2.5,9
SM8020-302,B000N6M9FK,2.5,6
SM8020-33,B0023T6SKC,2.5,8
SM8020-37,B000N6QJCE,2.5,8
SM8020-374,B0030IK2BG,2.5,7
SM8020-39,B000N6M9IW,2.5,4
SM8020-404,B000N6M9LO,2.5,5
SM8020-50,B000N6M9F0,2.5,5
SM8020-502,B0023T36DO,2.5,7
SM8020-504,B0023SZESK,2.5,8
SM8020-53,B000N6OFKM,2.5,9
SM8020-56,B000N6OFE8,2.5,9
SM8020-602,B000N6M9GO,2.5,5
SM8020-604,B000N6K68M,2.5,8
SM8020-61,B000N6M9JQ,2.5,8
SM8020-62,B000N6K62I,2.5,7
SM8020-63,B000N6OFIY,2.5,6
SM8020-7,B000N6M9B4,2.5,5
SM8020-70,B000N6K66Y,2.5,8
SM8020-75,B000N6OFD4,2.5,9
SM8020-76,B000N6K5Z6,2.5,7
SM8020-80,B000N6K5ZQ,2.5,7
SM8020-803,B000N6QJ92,2.5,7
SM8020-81,B000N6K67S,2.5,7
SM8020-9,B000N6M9AK,2.5,15
SM802035,B000N6OFL6,2.5,7
SM802042,B000N6OFHK,2.5,6
SM802043,B000N6OFFM,2.5,9
SM80220,B0015UU47S,12.45,3
SM802216,B0015UO05U,12.45,7
SM8026,B000N6K5PQ,3.88,3
SM8029-03,B000N6M99Q,15.8,2
SM8131,B00BYV56WG,7.6,17
SM8150-7,B00522WF0O,7.35,5
SM8708BK,B001FWTOJA,5.25,9
SM8709BK,B003GT26PO,5.25,4
SM8711,B000OJGBWS,3.8,15
SM8712,B000PUDGUG,12,2
SM8780-11G,B002LC0RYY,8.29,18
SM8780-81,B001U3KW40,8.29,18
SM8780-99,B0030G5524,11.6,7
SM878199,B0030G374C,14.65,9
SN11904,B000TKHH7A,8.93,5
SN11941,B002ZG8DUG,5.39,7
SN11951,B000RGP85Y,10.32,6
SN13280,B003VVTS9E,1.39,11
SNF201B,B005BD8BQ6,3.9,8
SNF201W,B00534907W,3.9,21
SP50K,B004KQ131K,61.19,5
SR000107,B000XTUMDS,10.5,6
SR000207,B000XTYM98,10.5,4
SR000307,B000XTO982,10.5,4
SR000407,B000XTYMA2,10.5,5
SR000507,B000XTYMAC,10.5,5
SR000607,B000XTO96E,10.5,4
SR000707,B000XTWP4C,10.5,5
SR000807,B000XTSTQA,10.5,2
SR000907,B000XTUMJ2,10.5,2
SR001007,B000XTO96Y,10.5,3
SR001207,B000XTYMB6,10.5,5
SR001407,B000XTO98C,10.5,3
SR001607,B00178PJNW,33,4
SR001707,B00178NIBW,27,5
SR001807,B000XTWP56,10.5,4
SR0019207,B000XTUMIS,33,5
SR004107,B000YIJX6U,19,3
SR004307,B000XTYM4I,19,5
SR004407,B000XTYM52,19,4
SR004507,B000XTWP1A,19,5
SR004607,B0016GKGLU,19,5
SR004707,B000XTUMH4,19,3
SR004807,B000XTSTNI,19,3
SR004907,B000XTYM8Y,19,4
SR005007,B000XTSTO2,19,4
SR005107,B0016GIHHA,19,4
SR005207,B0016GKGL0,19,3
SR005307,B0016GMFLY,19,6
SR005407,B000YIKVIY,19,3
SR005507,B000XTWOZM,19,5
SR005607,B000XTYM9I,25.5,4
SR005707,B001F2W6CW,25.5,6
SR005807,B001F2W6CC,25.5,4
SR005907,B001F2S888,25.5,4
SR006007,B001E1A0Z4,25.5,5
SR006107,B001F2S770,25.5,5
SR006207,B001F2U5SY,25.5,4
SR006307,B001F2S766,25.5,5
SR029107,B000XTSTMY,27,5
SR029207,B000XTWOZ2,27,3
SR029307,B000XTUMEW,27,4
SR029407,B000XTUMF6,27,4
SR029507,B000XTWOXO,27,3
SR029607,B000XTO93C,27,5
SR029907,B000XTO928,27,4
SR030007,B000XTWOY8,27,3
SR100020,B002ALLIY4,27,3
ST2005046,B000KJMJ3M,2.43,2
ST368801,B000SO3CUI,11.77,7
ST454812,B000GPI56K,2.58,14
ST6820PL,B0007OEE1U,29.17,6
ST6840-6,B000WGRVWM,58.34,5
ST88010,B000MQHDKM,14.51,10
ST88018,B000WKGAY8,30.86,5
ST880205,B000OZOH3M,2.49,3
ST880334,B000SNZZ3G,2.49,4
ST880355,B001EQYB2M,2.49,6
ST880370,B000OZOH64,2.49,4
ST880405,B00138Y81K,2.49,5
ST880470,B000WL0T1C,2.49,4
ST880533,B000OZOHAU,2.49,4
ST880570,B000OZKJSO,2.49,10
ST880750,B000WW67F8,2.49,11
ST880805,B000WGVD8K,2.49,10
ST880810,B000WGWOQU,2.49,4
ST8810,B0007OEE1K,12.61,45
ST88W6,B0007OEE0Q,7.56,5
STA5BC,B006XEFYG2,1.35,15
SU08,B004T17Z0O,11.49,32
SU09,B004T0YMGK,11.49,17
SWB11,B0042PYTOM,0.95,38
TEX5B,B00254CSRM,7.99,3
THJ14B,B000NLX8VO,6,16
THJ424B,B00841RQZY,6,6
THJ6Q4B,B000J61UNQ,6,15
THNS4DB,B005GEP492,4.58,7
THNS4R,B005FQ9V1S,4.58,9
TO603,B008LZQPSC,5.95,17
TOTB025,B0047LCHF4,2.5,4
TOTB026,B002FYK536,2.5,3
TOTB027,B002G4VSIQ,2.5,2
TOTB055,B0047LHPSI,2.5,5
TOTB076,B002FYEHYE,2.5,6
TOTB090,B0047LAT68,2.5,2
TOTB098,B0047LAVUW,2.5,7
TOTB126,B002FYGD5K,2.5,6
TOTB12P,B001C66WDU,36.77,3
TOTB12PA,B001C66USC,36.77,3
TOTB133,B003ATE5MM,2.5,3
TOTB158,B002G4VTDU,2.5,4
TOTB18P,B001C672FM,55.15,2
TOTB18PA,B001C673E2,55.15,2
TOTB18S,B0020HR9WS,55.15,2
TOTB192,B005D6BDPC,2.5,8
TOTB195,B005D69II6,2.5,6
TOTB228,B0093JDG0U,2.5,7
TOTB243,B0047LM4BQ,2.5,7
TOTB245,B0047LM5ZQ,2.5,8
TOTB249,B002G4VTGM,2.5,12
TOTB277,B005D6BBN6,2.5,4
TOTB312,B005D6BFSW,2.5,5
TOTB346,B005D6BI1G,2.5,8
TOTB373,B005D6BK78,2.5,1
TOTB443,B002G4ZR24,2.5,5
TOTB491,B003ATEA90,2.5,6
TOTB493,B0047LLDJK,2.5,5
TOTB515,B002G4ZQPM,2.5,10
TOTB526,B002G4XV22,2.5,2
TOTB533,B002G4VSMM,2.5,4
TOTB535,B005D6DLW0,2.5,16
TOTB553,B002G4KUT4,2.5,6
TOTB555,B005D6DVY8,2.5,8
TOTB565,B008MHSH9E,2.5,11
TOTB606,B005D6E32M,2.5,10
TOTB620,B0047LNI3Y,2.5,4
TOTB623,B008MHSI8E,2.5,8
TOTB636,B005D72R4C,2.5,8
TOTB665,B0093JDXE4,2.5,5
TOTB673,B008MHSIP2,2.5,4
TOTB676,B0047LWYXE,2.5,6
TOTB679,B002FYIIGC,2.5,4
TOTB685,B0047LRFF6,2.5,3
TOTB703,B0047LTNXI,2.5,8
TOTB723,B005D6FO0W,2.5,8
TOTB725,B005D6FRG8,2.5,7
TOTB743,B008MHSK14,2.5,4
TOTB755,B005D6GSGQ,2.5,3
TOTB757,B0047LXIAM,2.5,8
TOTB761,B0047LVOK8,2.5,3
TOTB772,B002CURT82,2.5,8
TOTB800,B0047LUAD0,2.5,6
TOTB815,B008MHSKRI,2.5,7
TOTB835,B008MHSKVY,2.5,5
TOTB837,B008MHSL0O,2.5,8
TOTB845,B005D6KATM,2.5,4
TOTB847,B008MHSLCC,2.5,2
TOTB850,B005D6P2SG,2.5,8
TOTB856,B0093JDT7K,2.5,5
TOTB885,B002FYED8E,2.5,6
TOTB905,B0047LWLZK,2.5,4
TOTB912,B008MHSRP8,2.5,2
TOTB925,B005D6PIGC,2.5,3
TOTB933,B0047M3J3W,2.5,9
TOTB942,B003ATLICM,2.5,8
TOTB946,B005D6PSS0,2.5,9
TOTB947,B008MHSU4Q,2.5,5
TOTB969,B008MHSU9G,2.5,4
TOTB977,B0047M1O7U,2.5,9
TOTB985,B0047LYICO,2.5,7
TOTB990,B005D73052,2.5,5
TOTB991,B008MHSV8Q,2.5,3
TOTBN00,B0047LJ7N4,2.5,7
TOTBN35,B0047LH7NG,2.5,12
TOTBN55,B005D6QQ9K,2.5,8
TOTBN57,B008MHS7EY,2.5,6
TOTBN75,B002CXT9CS,2.5,8
TOTBN79,B008MHS88O,2.5,14
TOTBN89,B008MHS8OS,2.5,8
TOTBN95,B005D6S46I,2.5,5
TS6430,B0001IWER8,16.07,8
TS721214,B005Z3YOJK,8.98,5
TS721221,B0025TTJ3S,8.98,8
TS721222,B005Z3YU80,8.98,3
TS721223,B005Z3YVX4,8.98,7
TS721331,B0025TZ0JK,11.4,6
TS721332,B0025U0YPO,11.4,2
TS721333,B005Z402TU,11.4,8
TS721334,B0025U10S4,11.4,7
TS721412,B0025TZ2IO,13.08,7
TS721413,B0025TX060,13.08,5
TS721414,B0025TV2TM,13.08,5
TS721421,B00755JA5E,13.08,6
TS721422,B0025TX09M,13.08,6
TS721423,B005Z3ZBOC,13.08,7
TS721424,B005Z3ZCSM,13.08,5
TS769035,B005Z44Z6G,12.66,6
TS850046,B00CVB5YH0,4.93,5
TS850066,B00CVB5Z5Q,6.7,2
TS850068,B00CVB5ZNI,7.45,6
TS880066,B004O784YY,6.18,12
TS880068,B004O7C5QC,7.34,11
TS880612,B009AV2FOE,8.84,6
TSA4,B00EOP64V6,37.86,7
TSAD.ECA4,B00EYESXEI,23.7,7
TSADTHINA3,B00CBEGE4Y,14.99,22
TSADTHINA4,B00HVFO9HC,13.99,9
TSADTHINA5,B00HVFSEBE,11.99,17
TSCR3,B00EXLPGL0,7.33,4
TSDB,B000KJOJ26,5.64,13
TSFFT3,B0001P07WU,31.61,6
TSJR19612,B0082BDJ4S,3.78,55
TSJR3150,B00ECUN4D4,3.23,17
TSJR3300,B00EXLSLWQ,3.78,20
TSMHS,B004O78KGG,6.83,7
TSSP10,B0001GRV9G,26.09,3
TSSP5,B0001IW6OY,17.17,3
UHU040227,B001AO1T5A,3.17,14
UHU041872,B00DTRB5G4,2.5,9
UHU042857,B000TAT6TW,1.79,39
UHU042862,B00DTQWD6G,2.55,43
UHU042946,B0031RG2GA,4.76,21
UHU043803,B000WH0NQW,6.41,11
UHU043808,B000WGYSVO,6.41,6
UHU043896,B000TAT6V0,3.17,14
UHU043911,B000J63GW4,3.17,22
UHU044931,B004QMADRI,2.55,24
UHU045416,B001IVZMBM,3.17,13
UHU047188,B0012F8AW2,4.26,11
UHU047198,B0012FBPRE,4.26,15
UHU047288,B0012FACI2,8.55,3
UN110024,B0007OECK8,40.75,4
UNT4,B000J6B4SM,20.25,21
VELEC60243,B001DYWT74,31.99,10
W3550,B0011BF3LI,5.99,13
W3567,B000WY1R38,4.35,33
W4038,B000XJNRPS,6.99,14
W4083,B000XJRYFW,5.75,13
W7084,B0050BQ6BG,7.75,11
WD506310,B005FVOLAE,2.35,7
WN0101016,B005KQ9ZB4,8.45,3
WN0101086,B005WJX876,8.45,2
WN0101094,B00BHY5QS4,8.45,2
WN0101097,B005KZQMB6,8.45,2
WN0101108,B0014ZSGT2,8.45,2
WN0101111,B0014ZU47E,8.45,3
WN0101140,B005KLCN3Q,6.4,4
WN0101178,B0014ZQPT0,8.45,4
WN0101180,B005L0L8VO,8.45,3
WN0101184,B0014ZSGX8,8.45,4
WN0101190,B005L0LI1Y,8.45,3
WN0101191,B005L0LKQW,8.45,2
WN0101217,B0014ZSGZG,5.65,3
WN0101263,B005KZXDIG,6.2,2
WN0101285,B0014ZNJE4,6.2,4
WN0101294,B0014ZOPCO,6.2,2
WN0101317,B0014ZOPE2,5.65,3
WN0101319,B005WJWATI,5.65,3
WN0101322,B0014ZNJGW,5.65,2
WN0101331,B0014ZNJH6,5.65,3
WN0101347,B0014ZSH3M,8.45,3
WN0101379,B00BHY633G,6.2,4
WN0101381,B0027IT7ES,5.65,3
WN0101386,B0027IXA1O,5.65,4
WN0101422,B005KM1N86,5.65,4
WN0101425,B0014ZOPJ2,5.65,2
WN0101430,B0014ZU4K6,5.65,2
WN0101447,B005KMAPJE,5.65,2
WN0101459,B005KMCGO6,6.4,4
WN0101465,B0014ZNJQW,5.65,2
WN0101466,B0014ZOPMY,6.4,2
WN0101489,B0014ZNJSK,6.4,2
WN0101491,B005KP9IVW,6.4,1
WN0101502,B0014ZSHBO,6.4,2
WN0101507,B0014ZU4R4,6.4,2
WN0101537,B0027IXB0E,6.2,5
WN0101545,B005KPBDYW,6.4,3
WN0101547,B00CXQ0TGE,6.4,2
WN0101554,B0014ZNJYE,5.65,4
WN0101576,B0014ZNJZ8,8.45,3
WN0101587,B0014ZOPU6,8.45,2
WN0101609,B0014ZQQFI,5.65,4
WN0101637,B005KPE786,5.65,4
WN0101638,B0014ZU4WE,5.65,3
WN0101644,B0014ZOPX8,5.65,2
WN0101649,B0027IX6M2,6.4,4
WN0101653,B005KPEGPU,5.65,2
WN0101672,B005KPEW6S,6.2,4
WN0101676,B0014ZQQHQ,5.65,3
WN0101692,B005KPF7V2,6.4,3
WN0101709,B005KPFBUY,5.65,5
WN0101721,B0014ZU4ZG,5.65,4
WN0101722,B005KJZBDW,5.65,3
WN0101723,B0014ZU50A,5.65,5
WN0101724,B0014ZSHKA,5.65,3
WN0101726,B005KK5WCG,5.65,4
WN0101730,B005KK6J3M,5.65,4
WN0101744,B0014ZSHOG,5.65,2
WN0105502,B0006L4TR8,14.2,3
WN0190553,B001M6VMTY,114.99,1
WN0190685,B000N9964Y,29.99,5
