price,name,country,chain,area,rooms
"US$44","ZenRooms Sanur Tamblingan",Indonesia,"Hotel Chain:
ZEN Rooms","Jl. Danau Tamblingan No. 50, 80228 Sanur, Indonesia","Hotel Rooms: 3,"
"US$298","The Laguna, A Luxury Collection Resort & Spa, Nusa Dua, Bali",Indonesia,"Hotel Chain:
The Luxury Collection by Starwood","Kawasan Pariwisata Nusa Dua Lot N2, PO.BOX 77, 80363 Nusa Dua, Indonesia","Hotel Rooms: 287,"
"US$260","The Royal Beach Seminyak Bali - MGallery Collection",Indonesia,"Hotel Chain:
MGallery by Sofitel","Jl. Camplung Tanduk, Seminyak Beach, 80033 Seminyak, Indonesia","Hotel Rooms: 145,"
"US$35","Bali Ayu Hotel & Villas",Indonesia,Independent,"Jalan Petitenget No. 99 X, 80361 Seminyak, Indonesia","Hotel Rooms: 32"
"US$42","Sinar Bali",Indonesia,Independent,"Jl. Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 27"
"US$64","Om Ham Resort Ubud",Indonesia,Independent,"Jalan Tirta Tawar, Junjungan, 80571 Ubud, Indonesia","Hotel Rooms: 42"
"US$25","Dewa Bharata Bungalows Legian",Indonesia,Independent,"Jl. Legian, 80361 Legian, Indonesia","Hotel Rooms: 40"
"US$28","Stana Puri Gopa Hotel",Indonesia,Independent,"Jl. Kesumasari, No. 4, Bali, 80228  Sanur, Indonesia","Hotel Rooms: 30"
"US$28","Ozz Hotel Kuta Bali",Indonesia,Independent,"Jalan Kubu Anyar Gg. Biduri , 80361 Kuta, Indonesia","Hotel Rooms: 52"
"US$76","THE HAVEN SUITES Bali Berawa",Indonesia,Independent,"Jalan Pemelisan Agung, Desa Tibubeneng, Banjar Berawa, 80361 Canggu, Indonesia","Hotel Rooms: 60"
"US$35","Casa Ganesha Hotel",Indonesia,Independent,"Jalan Raya Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 24"
"US$41","Seminyak Square Hotel",Indonesia,Independent,"Jalan Kayu Aya No. 100, 80361 Seminyak, Indonesia","Hotel Rooms: 40"
"US$49","The Artini Resort",Indonesia,Independent,"Jl. Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 39"
"US$19","Dimpil Homestay",Indonesia,Independent,"Jalan Arjuna, 81155 Pemuteran, Indonesia","Hotel Rooms: 8"
"US$60","The Eyes Villas",Indonesia,Independent,"Jl. Labuan Sait, Padang - Padang, 80361 Uluwatu, Indonesia","Hotel Rooms: 17"
"US$83","Bali Spirit Hotel & Spa",Indonesia,Independent,"Jl. Nyuh Kuning Village, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 27"
"US$23","Alron Hotel",Indonesia,Independent,"Jl. Blambangan No.10, 80361 Kuta, Indonesia","Hotel Rooms: 89"
"US$51","Puri Bening Lake Front Hotel",Indonesia,Independent,"Jalan Puri Bening (STA), Toya Bungkah, 80652 Kubupenlokan, Indonesia","Hotel Rooms: 30"
"US$55","Hilton Garden Inn Bali Ngurah Rai Airport",Indonesia,"Hotel Chain:
Hilton Garden Inn","Jalan Airport Ngurah Rai No. 7, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 291,,"
"US$62","Tijili Seminyak",Indonesia,Independent,"Jalan Drupadi No. 9, 80361 Seminyak, Indonesia","Hotel Rooms: 120"
"US$461","W Retreat & Spa Bali - Seminyak",Indonesia,"Hotel Chain:
W Hotels","Jl. Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 237,"
"US$142","Villa Mathis a Member of Secret Retreats",Indonesia,Independent,"81 Jalan Bumbak Banjar Anyar, 80361 Canggu, Indonesia","Hotel Rooms: 18"
"US$97","Sing Ken Ken Lifestyle Boutique Hotel",Indonesia,Independent,"Jl. Arjuna No 1 Double Six, 80361 Legian, Indonesia","Hotel Rooms: 80"
"US$746","Mandapa, A Ritz-Carlton Reserve",Indonesia,"Hotel Chain:
The Ritz-Carlton Company, L.L.C","Jalan Kedewatan, Banjar Kedewatan, 80571 Ubud, Indonesia","Hotel Rooms: 60,"
"US$30","Serela Legian Bali",Indonesia,Independent,"Jalan Lebak Bene No.168, 80361 Legian, Indonesia","Hotel Rooms: 98"
"US$64","Royal Casa Ganesha",Indonesia,Independent,"Jl. Raya Lod Tunduh No. 88, 80571 Ubud, Indonesia","Hotel Rooms: 46"
"US$23","Anugerah Villas",Indonesia,Independent,"Jalan Raya Bunutan, Amed Beach, Lipah, Karangasem, 80852 Amed, Indonesia","Hotel Rooms: 16"
"US$121","Komune Resort & Beach Club Bali",Indonesia,Independent,"Jl. Pantai Keramas, 80361 Keramas, Indonesia","Hotel Rooms: 90"
"US$403","The Ritz-Carlton Bali",Indonesia,"Hotel Chain:
The Ritz-Carlton Company, L.L.C","Jalan Raya Nusa Dua Selatan Lot III, Sawangan, 80363 Nusa Dua, Indonesia","Hotel Rooms: 313,"
"US$746","The St. Regis Bali Resort",Indonesia,"Hotel Chain:
St. Regis","Kawasan Pariwisata Nusa Dua Lot S6 PO.BOX 44, 80363 Nusa Dua, Indonesia","Hotel Rooms: 123,"
"US$134","Candi Beach Resort & Spa",Indonesia,Independent,"Mendira Beach, Sengkidu, 80033 Candidasa, Indonesia","Hotel Rooms: 84"
"US$46","Puri Wisata Balinese Style Hotel",Indonesia,Independent,"Jalan Legian Kaja, 80361 Seminyak, Indonesia","Hotel Rooms: 21"
"US$29","Zest Hotel Legian",Indonesia,"Hotel Chain:
Swiss-Belhotel International","Jalan Werkudara No. 525, 80361 Legian, Indonesia","Hotel Rooms: 51,"
"US$259","Lv8 Resort Hotel",Indonesia,Independent,"Jalan Discovery No. 8, 80361 Canggu, Indonesia","Hotel Rooms: 124"
"US$108","kaMAYA Resort and Villas",Indonesia,Independent,"Jl. Tanjung 41, Sanur, 80228 Sanur, Indonesia","Hotel Rooms: 13"
"US$23","Sugiras Living",Indonesia,Independent,"Jalan Kerta Bedulu 1A, Merta Sari, Banjar Suwung Kangin-Sidakarya., 80224 Denpasar, Indonesia","Hotel Rooms: 7"
"US$25","The Salak Hotel",Indonesia,Independent,"Jalan Gunung Salak No 78, 80117 Denpasar, Indonesia","Hotel Rooms: 72"
"US$94","Mimpi Resort Tulamben",Indonesia,Independent,"Jalan Raya Tulamben, 80852 Tulamben, Indonesia","Hotel Rooms: 27"
"US$69","Bali Dive Resort and Spa",Indonesia,Independent,"Jalan Raya Amlapura Singaraja, 80853 Tulamben, Indonesia","Hotel Rooms: 17"
"US$85","OK Divers Resort & Spa",Indonesia,Independent,"Jl. Silayukti 6, 80872 Padangbai, Indonesia","Hotel Rooms: 30"
"US$47","Rhadana Hotel",Indonesia,Independent,"Jalan Raya Kuta 88R , 80361 Kuta, Indonesia","Hotel Rooms: 70"
"US$47","Aston Denpasar Hotel & Convention",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Gatot Subroto Barat No. 283, 80118 Denpasar, Indonesia","Hotel Rooms: 215,"
"US$43","Amalfi Hotel Seminyak",Indonesia,Independent,"Jl. Petitenget, 80031 Seminyak, Indonesia","Hotel Rooms: 33"
"US$27","Delu Villas & Suite",Indonesia,Independent,"Jl. Tangkuban Perahu No. 3, 80361 Kerobokan, Indonesia","Hotel Rooms: 18"
"US$64","The Banyumas Villa",Indonesia,Independent,"Jalan Tukad Banyumas No. 1, 80361 Denpasar, Indonesia","Hotel Rooms: 22"
"US$123","Kuta Seaview Boutique Resorts",Indonesia,Independent,"Jl. Pantai Kuta, 80331 Kuta, Indonesia","Hotel Rooms: 80"
"US$596","Hanging Gardens of Bali",Indonesia,Independent,"Desa Buahan, Payangan, 80571 Payangan, Indonesia","Hotel Rooms: 44"
"US$38","Padang Bai Beach Resort",Indonesia,Independent,"Jalan Panti Silayukti, 80872 Padangbai, Indonesia","Hotel Rooms: 22"
"US$31","b Hotel Bali & Spa",Indonesia,Independent,"Jl. Imam Bonjol No. 508, 80117 Denpasar, Indonesia","Hotel Rooms: 235"
"US$59","Alam Puri Art Museum Resort & Spa",Indonesia,Independent,"Jl. Trenggana No. 108 Penatih, 80238 Denpasar, Indonesia","Hotel Rooms: 17"
"US$85","Pertiwi Resort & Spa",Indonesia,Independent,"Monkey Forest St, Ubud, Bali, Indonesia, 80571 Ubud, Indonesia","Hotel Rooms: 80"
"US$41","Grand Ixora Kuta Resort",Indonesia,Independent,"Jalan Kartika Plaza No. 92, 80361 Kuta, Indonesia","Hotel Rooms: 134"
"US$26","The Radiant Hotel & Spa",Indonesia,Independent,"Jl. Puri Grenceng No 46 Tuban, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 53"
"US$35","Svarna Hotel",Indonesia,Independent,"Jl. Danau Tamblingan No. 50,, 80228 Sanur, Indonesia","Hotel Rooms: 20"
"US$307","Grand Mirage Resort & Thalasso Bali - All Inclusive",Indonesia,Independent,"Jalan Pratama No. 74, P.O. Box 43, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 301"
"US$404","Hotel Tugu Bali",Indonesia,Independent,"Jl Pantai Batu Bolong, Canggu Beach, Bali, 80361 Canggu, Indonesia","Hotel Rooms: 21"
"US$150","Naya Gawana Resort and Spa",Indonesia,Independent,"West Bali National Park, 81155 Banyuwedang, Indonesia","Hotel Rooms: 37"
"US$210","Luxe Villas Bali",Indonesia,Independent,"Jl. Kajeng, Juwuk Manis, 80571 Ubud, Indonesia","Hotel Rooms: 3"
"US$227","The Mansion Resort Hotel & Spa",Indonesia,Independent,"Jl. Penestanan, Sayan, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 80"
"US$38","Home@36 Condotel",Indonesia,Independent,"Discovery Shopping Mall, Jl. Kartika Plaza, 80361 Kuta, Indonesia","Hotel Rooms: 69"
"US$40","Radha Bali Hotel",Indonesia,Independent,"Jalan Kartika Plaza Gang Puspa Ayu no. 2, 80361 Kuta, Indonesia","Hotel Rooms: 14"
"US$46","Biyukukung Suite & Spa",Indonesia,Independent,"Jl. Sugriwa, No 89, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 24"
"US$185","Anulekha Resort and Villa",Indonesia,Independent,"Banjar Silungan, Desa Lodtunduh - Ubud, Bali - Indonesia, 80571 Ubud, Indonesia","Hotel Rooms: 25"
"US$24","Ohana Hotel Kuta",Indonesia,Independent,"Jalan Kubu Anyar No. 20, 80361 Kuta, Indonesia","Hotel Rooms: 83"
"US$43","Puri Dalem Hotel",Indonesia,Independent,"Jalan Hangtuah No. 23, Sanur, 80228 Sanur, Indonesia","Hotel Rooms: 42"
"US$98","D'Bulakan Boutique Resort Ubud",Indonesia,Independent,"Jl. Raya Kedewatan, Ubud, Gianyar, 80571 Ubud, Indonesia","Hotel Rooms: 24"
"US$29","JOCS Boutique Hotel & Spa",Indonesia,Independent,"JL. Melasti No. 3 , 80361 Legian, Indonesia","Hotel Rooms: 45"
"US$76","The Kana Kuta Hotel",Indonesia,Independent,"Jalan Setiabudi No 8, 80361 Kuta, Indonesia","Hotel Rooms: 92"
"US$43","Bakung Ubud Resort and Villa",Indonesia,Independent,"Jalan Sriwedari, 80571 Ubud, Indonesia","Hotel Rooms: 42"
"US$37","Sari Segara Resort & Spa",Indonesia,Independent,"Jl.Pantai Kedonganan, 80361 Jimbaran, Indonesia","Hotel Rooms: 125"
"US$133","The Sintesa Jimbaran Bali",Indonesia,Independent,"Jalan Kencana No 1, 80361 Jimbaran, Indonesia","Hotel Rooms: 206"
"US$28","Kuta Central Park Hotel",Indonesia,Independent,"Jl. Patih Jelantik, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 225"
"US$31","HARRIS Hotel Tuban Bali",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. Dewi Sartika, Tuban, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 146,"
"US$141","Sudamala Suites & Villas",Indonesia,Independent,"Jalan Sudamala No. 20, 80227 Sanur, Indonesia","Hotel Rooms: 34"
"US$30","Hotel Suma",Indonesia,Independent,"Jalan Laviana, Kalibukbuk, 81152 Lovina, Indonesia","Hotel Rooms: 26"
"US$231","Sol Beach House Benoa Bali by Melia Hotels International",Indonesia,"Hotel Chain:
Sol Beach House","Jalan Pratama, Tanjung Benoa, Nusa Dua, 80363 Nusa Dua, Indonesia","Hotel Rooms: 128,"
"US$62","Hotel Puri Bambu",Indonesia,Independent,"Jl. Pengeracikan, Kedonganan, Bali, 80361 Jimbaran, Indonesia","Hotel Rooms: 48"
"US$46","Adirama Beach Hotel",Indonesia,Independent,"Jalan Raya Singaraja - Seririt Kaliasem, 81152 Lovina, Indonesia","Hotel Rooms: 23"
"US$56","1000 Dream Bungalow",Indonesia,Independent,"Jalan Hotel Puri Bagus Pemaron Lovina, 81119 Lovina, Indonesia","Hotel Rooms: 8"
"US$43","H Sovereign Bali",Indonesia,Independent,"Jalan Raya Tuban No. 2, Lingkungan Tuban Griya, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 198"
"US$43","Yulia Beach Inn Kuta",Indonesia,Independent,"Jl. Pantai Kuta No 43 Kuta Bali Indonesia, 80361 Kuta, Indonesia","Hotel Rooms: 43"
"US$65","Inna Grand Bali Beach",Indonesia,Independent,"Jalan Hang Tuah, 80032 Sanur, Indonesia","Hotel Rooms: 523"
"US$51","Swiss-Belhotel Tuban",Indonesia,"Hotel Chain:
Swiss-Belhotel International","Jalan Kubu Anyar No. 31 , 80361 Kuta, Indonesia","Hotel Rooms: 324,"
"US$36","Park Regis Kuta",Indonesia,Independent,"Jl. Raya Kuta No. 88, 80361 Kuta, Indonesia","Hotel Rooms: 175"
"US$31","Horison Jimbaran",Indonesia,Independent,"Jl. Uluwatu I No. 389, Kedonganan, 80361 Jimbaran, Indonesia","Hotel Rooms: 84"
"US$141","Mathis Retreat (Ex-Kenanga)",Indonesia,Independent,"Jalan Lungsiakan, 5555 Ubud, Indonesia","Hotel Rooms: 21"
"US$88","Hidden Valley Resort Bali",Indonesia,Independent,"Jl. Nabor, 29, Pecatu, Uluwatu, 80361 Uluwatu, Indonesia","Hotel Rooms: 26"
"US$617","Alila Ubud",Indonesia,"Hotel Chain:
Alila Hotels & Resorts","Desa Melinggih Kelod, Payangan, Gianyar, Bali, 80572  Ubud, Indonesia","Hotel Rooms: 68,"
"US$47","Puri Sading Hotel",Indonesia,Independent,"Jl. Danau Tamblingan 102, 80228 Sanur, Indonesia","Hotel Rooms: 22"
"US$108","Patra Jasa Bali Resort & Villas",Indonesia,Independent,"Jl. Ir. H Juanda, South Kuta Beach, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 228"
"US$45","Best Western Kuta Beach",Indonesia,"Hotel Chain:
Best Western","Jalan Benesari, Pantai Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 144,,"
"US$480","Grand Nikko Bali",Indonesia,"Hotel Chain:
Nikko Hotels International","Jl. Raya Nusa Dua Selatan, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 408,"
"US$29","Puri Mango Hotel",Indonesia,Independent,"Jalan Danau Toba No 18, 80228 Sanur, Indonesia","Hotel Rooms: 33"
"US$90","Rumah Bali",Indonesia,Independent,"Jl. Pratama Po Box 132 Nusa Dua, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 22"
"US$50","Kuta Beach Club",Indonesia,Independent,"Jl. Singosari No. 81 Kuta, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 100"
"US$33","La Walon Hotel",Indonesia,Independent,"Poppies Lane 1, 82361 Kuta, Indonesia","Hotel Rooms: 59"
"US$38","Kuta Angel Hotel - Luxurious Living",Indonesia,Independent,"Jl. Pantai Kuta, Banjar Pandemas No.33, 80361 Kuta, Indonesia","Hotel Rooms: 27"
"US$460","The Chedi Club Tanah Gajah, Ubud",Indonesia,"Hotel Chain:
GHM Luxury Hotels","Jl. Goa Gajah, Tengkulak Kaja, 80571 Ubud, Indonesia","Hotel Rooms: 20,"
"US$300","Bakung Beach Resort",Indonesia,Independent,"Jl. Kartika Plaza, Gang Samudera - Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 90"
"US$27","Savvoya Resort Seminyak by Prasanthi",Indonesia,Independent,"Jalan Mertanadi No. 14, 80361 Seminyak, Indonesia","Hotel Rooms: 107"
"US$58","Adi Dharma Cottages",Indonesia,Independent,"Jl. Legian 155, 80361 Legian, Indonesia","Hotel Rooms: 37"
"US$76","Mutiara Bali Boutique Resort & Villa",Indonesia,Independent,"Jl. Braban No. 77, 80361 Seminyak, Indonesia","Hotel Rooms: 62"
"US$51","Akana Boutique Hotel",Indonesia,Independent,"Jalan Sudamala No. 17, 80228 Sanur, Indonesia","Hotel Rooms: 36"
"US$45","Mega Boutique Hotel",Indonesia,Independent,"Jl. By Pass Ngurah Rai No. 259 Simpang Siur, 80361 Kuta, Indonesia","Hotel Rooms: 69"
"US$45","Rama Shinta Hotel Candidasa",Indonesia,Independent,"Jalan Raya Candidasa, Dusun Samuh, Bugbug, 80871 Candidasa, Indonesia","Hotel Rooms: 15"
"US$34","Aquarius Star Hotel",Indonesia,Independent,"Jl. Legian 116, 80361 Legian, Indonesia","Hotel Rooms: 24"
"US$90","La Taverna Suites",Indonesia,Independent,"Danau Tamblingan Street 29, Bali, 80228 Sanur, Indonesia","Hotel Rooms: 38"
"US$70","Sun Island Hotel Kuta",Indonesia,Independent,"Jl. Kartika Plaza 88, 80361, Bali-Indonesia, 80361 Kuta, Indonesia","Hotel Rooms: 135"
"US$37","Dekuta",Indonesia,Independent,"Pantai Kuta, Poppies Lane II, no 8, 80361 Kuta, Indonesia","Hotel Rooms: 49"
"US$122","IZE Seminyak",Indonesia,Independent,"Jalan Kayu Aya No. 68, Oberoi - Laksamana, Seminyak, 80361 Seminyak, Indonesia","Hotel Rooms: 81"
"US$31","Hotel Terrace at Kuta",Indonesia,Independent,"Jl. Benesari no. 2 Kuta, 80361 Legian, Indonesia","Hotel Rooms: 88"
"US$119","Kamuela Villas and Suite Sanur",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Cemara No. 33 Sanur, 80228 Sanur, Indonesia","Hotel Rooms: 19,"
"US$85","The Kuta Playa Hotel & Villas",Indonesia,Independent,"Kuta Beach Street 99X, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 156"
"US$300","Bakung Sari Resort and Spa",Indonesia,Independent,"Jl. Kubu Anyar, 80361 Kuta, Indonesia","Hotel Rooms: 101"
"US$115","Tamukami Hotel",Indonesia,Independent,"Jl. Danau Tamblingan, 64X, 80228 Sanur, Indonesia","Hotel Rooms: 18"
"US$42","Ping Hotel Seminyak Bali",Indonesia,Independent,"Jalan Camplung Tanduk No 28, 80361 Seminyak, Indonesia","Hotel Rooms: 51"
"US$54","Yulia Village Inn Ubud",Indonesia,Independent,"Jalan Monkey Forest, 80571 Ubud, Indonesia","Hotel Rooms: 19"
"US$39","Baleka Resort Hotel & Spa",Indonesia,Independent,"Jalan Werkudara, Legian, 80361 Legian, Indonesia","Hotel Rooms: 82"
"US$387","Komaneka at Bisma Ubud",Indonesia,Independent,"Jl. Bisma, Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 17"
"US$41","Bali Paragon Resort Hotel",Indonesia,Independent,"Jalan Raya Kampus Udayana, 80361 Jimbaran, Indonesia","Hotel Rooms: 379"
"US$155","Rama Beach Resort and Villas",Indonesia,Independent,"Jl. Jenggala ( ex. Wanasegara ) Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 99"
"US$84","Abi Bali Resort and Villa",Indonesia,Independent,"Jl Karang Mas Sejahtera No 89, 80361 Jimbaran, Indonesia","Hotel Rooms: 32"
"US$67","Padmasari Resort Lovina",Indonesia,Independent,"Jalan Raya Seririt Singaraja, 81151 Lovina, Indonesia","Hotel Rooms: 19"
"US$125","Puri Raja Hotel",Indonesia,Independent,"Jalan Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 72"
"US$160","The Bali Dream Villa & Resort Echo Beach Canggu",Indonesia,Independent,"Br. Pengembungan, Desa Pererenan, Canggu, 80361 Canggu, Indonesia","Hotel Rooms: 24"
"US$137","Arma Museum & Resort",Indonesia,Independent,"Jl.Raya Pengosekan Ubud ,Bali, 80571 Ubud, Indonesia","Hotel Rooms: 26"
"US$36","U Tube Hotel & Spa by Shailendra",Indonesia,Independent,"Jalan Uluwatu No. 200X, 80361 Uluwatu, Indonesia","Hotel Rooms: 20"
"US$30","Legian Paradiso Hotel",Indonesia,Independent,"Jl.Legian No 118, 80361 Legian, Indonesia","Hotel Rooms: 122"
"US$165","Sun Island Suites",Indonesia,Independent,"Jalan Goa Gong, 80361 Uluwatu, Indonesia","Hotel Rooms: 7"
"US$43","Puri Padma Hotel",Indonesia,Independent,"Jl Andong Br Nagi, 80571 Ubud, Indonesia","Hotel Rooms: 15"
"US$53","Hotel Santika Siligita Nusa Dua",Indonesia,"Hotel Chain:
Santika Indonesia Hotels & Resorts","Jalan Pintas Siligita 3A Banjar Peminge Nusa Dua, 80361 Nusa Dua, Indonesia","Hotel Rooms: 153,"
"US$220","Kelapa Retreat & Spa",Indonesia,Independent,"Jalan Ngurah Rai, Pekutatan, 82262 Pulukan, Indonesia","Hotel Rooms: 26"
"US$155","Svarga Loka Resort",Indonesia,Independent,"Jl. Penestanan Kelod, Gianyar, 80571 Ubud, Indonesia","Hotel Rooms: 44"
"US$70","Hotel Puri Madawi",Indonesia,Independent,"Jl. Petitenget Gang Cendrawasi No. 68, 80361 Seminyak, Indonesia","Hotel Rooms: 16"
"US$39","Jati 3 Bungalows and Spa",Indonesia,Independent,"Jl. Monkey Forest, 80571 Ubud, Indonesia","Hotel Rooms: 21"
"US$113","Puri Dajuma Beach Eco-Resort & Spa",Indonesia,Independent,"Pekutatan, 82262 Pulukan, Indonesia","Hotel Rooms: 20"
"US$47","Swiss-Belinn Legian",Indonesia,"Hotel Chain:
Swiss-Belhotel International","Jl. Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 123,"
"US$85","Kuta Puri",Indonesia,Independent,"Poppies Lane 1, 80361 Kuta, Indonesia","Hotel Rooms: 80"
"US$59","Sun Island Hotel Legian",Indonesia,Independent,"Jl. Legian No. 123, 80361 Legian, Indonesia","Hotel Rooms: 107"
"US$66","Bintang Kuta Bali",Indonesia,Independent,"Jalan Kartika Plaza, 80361 Kuta, Indonesia","Hotel Rooms: 168"
"US$116","Rijasa Agung Resort and Villas",Indonesia,Independent,"Br. Begawan, Ds. Melinggih Kelod, Payangan, 80572 Payangan, Indonesia","Hotel Rooms: 42"
"US$134","Pan Pacific Nirwana Bali Resort",Indonesia,"Hotel Chain:
Pan Pacific Hotels & Resorts","Jalan Raya Tanah Lot, PO Box 158, 82171 Tanah Lot, Indonesia","Hotel Rooms: 278,"
"US$32","Ida Hotel Kuta Bali",Indonesia,Independent,"Jl. Khayangan Suci off Jl. Tegal Wangi, 80361 Kuta, Indonesia","Hotel Rooms: 57"
"US$103","Mercure Kuta Bali",Indonesia,"Hotel Chain:
Mercure","Jalan Pantai Kuta 10 X, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 130,,"
"US$62","Adi Dharma Hotel",Indonesia,Independent,"Jl. Benesari, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 87"
"US$80","PinkCoco Bali",Indonesia,Independent,"Jalan Melasti Labuan Sait, Padang Padang Beach, 80364 Uluwatu, Indonesia","Hotel Rooms: 12"
"US$68","Champlung Sari Hotel Ubud",Indonesia,Independent,"Monkey Forest Street, Ubud - Bali, 80571 Ubud, Indonesia","Hotel Rooms: 101"
"US$92","Grand Balisani Suites",Indonesia,Independent,"Jl. Batubelig Beach, Seminyak-Petitenget, Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 96"
"US$68","Ananta Legian Hotel",Indonesia,Independent,"Jalan Werkudara No 539, Legian - Seminyak, Bali, 80361 Legian, Indonesia","Hotel Rooms: 175"
"US$51","Grand Istana Rama Hotel",Indonesia,Independent,"Jl. Pantai Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 146"
"US$312","Hotel Puri Tempo Doeloe",Indonesia,Independent,"Jalan By Pass Ngurah Rai 209, Bali, 80221 Sanur, Indonesia","Hotel Rooms: 16"
"US$28","The Sun Hotel & Spa Legian",Indonesia,Independent,"Jl. Melasti, Lebak Bena 123 Legian, Kuta, Bali, 80361 Legian, Indonesia","Hotel Rooms: 153"
"US$208","Blue Karma",Indonesia,Independent,"Jalan Raya Seminyak, Gang Bima No.2, 80361 Seminyak, Indonesia","Hotel Rooms: 9"
"US$50","EDEN Hotel Kuta Bali",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. Kartika Plaza No.42, 80361 Kuta, Indonesia","Hotel Rooms: 277,"
"US$46","Grand La Walon Hotel",Indonesia,Independent,"Jalan Benesari, 80361 Legian, Indonesia","Hotel Rooms: 97"
"US$112","Barong Resort and Spa",Indonesia,Independent,"Jl. Monkey Forest, Gianyar, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 11"
"US$78","Discovery Candidasa Cottages and Villas",Indonesia,Independent,"Jalan Pantai Indah 06 , 80851 Candidasa, Indonesia","Hotel Rooms: 26"
"US$128","Anumana Ubud Hotel",Indonesia,Independent,"Jl. Wenara Wana, Banjar Padang Tegal Kelod, 80571 Ubud, Indonesia","Hotel Rooms: 39"
"US$39","Dewi Sri Hotel",Indonesia,Independent,"Jalan Legian, Bali, 80361 Legian, Indonesia","Hotel Rooms: 101"
"US$90","The Nirwana Resort and Spa",Indonesia,Independent,"Jalan Sengkidu, 80871 Candidasa, Indonesia","Hotel Rooms: 18"
"US$370","Adhi Jaya Hotel",Indonesia,Independent,"Jalan Kartika Plaza , 80361 Kuta, Indonesia","Hotel Rooms: 75"
"US$100","Melasti Beach Resort & Spa Legian",Indonesia,Independent,"Jl. Padma Utara, Bali, 80361 Legian, Indonesia","Hotel Rooms: 191"
"US$46","Mamo Hotel Uluwatu",Indonesia,Independent,"Jalan Pantai Suluban, 80361 Uluwatu, Indonesia","Hotel Rooms: 30"
"US$117","The Sungu Resort & Spa",Indonesia,Independent,"Jalan Raya Penestanan, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 15"
"US$92","Rama Candidasa Resort & Spa",Indonesia,Independent,"Jalan Raya Sengkidu P.O. Box 120, 80801 Candidasa, Indonesia","Hotel Rooms: 76"
"US$35","Grand Hardys Hotel & Spa - Kuta",Indonesia,Independent,"Jl. Singosari No. 18, 80361 Kuta, Indonesia","Hotel Rooms: 108"
"US$42","Harper Kuta Hotel",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Legian No. 73, 80361 Legian, Indonesia","Hotel Rooms: 149,"
"US$57","AQ-VA Hotel & Villas",Indonesia,Independent,"Jl. Werkudara No. 464, 80361 Legian, Indonesia","Hotel Rooms: 27"
"US$52","Satriya Cottages",Indonesia,Independent,"Poppies Lane II Kuta Beach, Kuta , 80361 Kuta, Indonesia","Hotel Rooms: 61"
"US$419","RIMBA Jimbaran Bali by AYANA",Indonesia,Independent,"Karang Mas Estate, Jalan Karang Mas Sejahtera , Jimbaran, Bali, 80634 Jimbaran, Indonesia","Hotel Rooms: 282"
"US$35","Asana Agung Putra Bali",Indonesia,Independent,"Jl. Poppies 1, 80361 Kuta, Indonesia","Hotel Rooms: 85"
"US$121","Jimbaran Bay Beach Resort and Spa",Indonesia,Independent,"Jl. Pantai Kedonganan, Tuban, 80361 Jimbaran, Indonesia","Hotel Rooms: 121"
"US$33","Kuta Station Hotel and Spa",Indonesia,Independent,"Jalan Kartika Plaza 8x, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 132"
"US$66","Sapu Lidi Resort Spa and Gallery",Indonesia,Independent,"Jl. Raya Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 30"
