identifier,sku,name,price,url
,,Juridisch / MBO Juridisch Medewerker (niveau 4) specialisatie Openbaar bestuur,2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Juridisch-Medewerker-niveau-4-Specialisatie-Openbaar-bestuur.html
,,Juridisch / MBO Juridisch Medewerker,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Juridisch-Medewerker.html
,,Juridisch / MBO Bedrijfsjuridisch Medewerker,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Bedrijfsjuridisch-Medewerker.html
,,Juridisch / HBO Bachelor Rechten,5200.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-Rechten.html
,,Management en Bedrijfskunde / Basistraining Leidinggeven,790.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Basistraining-Leidinggeven.html
,,Management en Bedrijfskunde / Projectmanagement,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Projectmanagement.html
,,Management en Bedrijfskunde / Basisopleiding Management,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Management.html
,,Management en Bedrijfskunde / Algemene Ondernemersvaardigheden (AOV),1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Algemene-Ondernemersvaardigheden.html
,,Management en Bedrijfskunde / MHBO Praktische Bedrijfskunde,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Praktische-Bedrijfskunde.html
,,Management en Bedrijfskunde / MHBO Middle Management,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Middle-Management.html
,,Management en Bedrijfskunde / HBO Leergang Personeelsmanagement,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Personeelsmanagement.html
,,Management en Bedrijfskunde / HBO Leergang Management,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Management.html
,,Management en Bedrijfskunde / HBO Leergang Bedrijfskunde,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Bedrijfskunde.html
,,Management en Bedrijfskunde / HBO General Management,3400.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-General-Management.html
,,Management en Bedrijfskunde / MBO Praktische Bedrijfskunde,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Praktische-Bedrijfskunde.html
,,Management en Bedrijfskunde / MBO Filiaalmanager (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Filiaalmanager-niveau-4.html
,,Management en Bedrijfskunde / HBO Bachelor Bedrijfskunde,5200.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-Bedrijfskunde.html
,,"Horeca, Toerisme en Vrije Tijd / Vakopleiding Professioneel Kok",1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Professioneel-Kok.html
,,"Horeca, Toerisme en Vrije Tijd / Vakopleiding Kelner",1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Kelner.html
,,"Horeca, Toerisme en Vrije Tijd / Slijtersvakdiploma",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Slijtersvakdiploma.html
,,"Horeca, Toerisme en Vrije Tijd / Middelbare Hotelopleiding",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Middelbare-Hotelopleiding.html
,,"Horeca, Toerisme en Vrije Tijd / Basisopleiding Toerisme en Recreatie",1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Toerisme-en-Recreatie.html
,,"Horeca, Toerisme en Vrije Tijd / HBO Leergang Toerisme en Recreatie",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Toerisme-en-Recreatie.html
,,"Horeca, Toerisme en Vrije Tijd / HBO Leergang Hotelmanagement",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Hotelmanagement.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Zelfstandig Werkend Kok (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Zelfstandig-Werkend-Kok-niveau-3.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Reisadviseur",880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Reisadviseur.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Recreatieve Organisatie en Begeleiding",880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Recreatieve-Organisatie-en-Begeleiding.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Receptionist (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Receptionist-niveau-3.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Medewerker Fastservice (niveau 2)",1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medewerker-Fastservice-niveau-2.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Manager Verkoop Reizen (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Manager-Verkoop-Reizen-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Manager Fastservice (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Manager-Fastservice-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Leisure & Hospitality Host (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Leisure-amp-Hospitality-Host-niveau-3.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Leisure & Hospitality Executive (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Leisure-amp-Hospitality-Executive-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Leisure & Hospitality Assistant (niveau 2)",1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Leisure-amp-Hospitality-Assistant-niveau-2.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Informatiemedewerker (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Informatiemedewerker-niveau-3.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Hostess Internationale Bestemmingen",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Hostess-Internationale-bestemmingen.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Hoofd Informatie (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Hoofd-Informatie-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Frontofficemanager (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Frontofficemanager-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Coördinator Recreatie en Hospitality",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Co%C3%B6rdinator-Recreatie-en-Hospitality.html
,,"Horeca, Toerisme en Vrije Tijd / MBO Cateringmanager (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Cateringmanager-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / MBO 1e Medewerker Fastservice (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-1e-Medewerker-Fastservice-niveau-3.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek, Magazijn- en Voorraadbeheer",1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logisitek-Magazijn-en-Voorraadbeheer-1.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek Teamleider (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logistiek-Teamleider-niveau-3.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek Supervisor (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logistiek-Supervisor-niveau-4.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek Medewerker (niveau 2)",1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logistiek-Medewerker-niveau-2.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek Medewerker",880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logistiek-Medewerker.html
,,"Inkoop, Retail en Logistiek / MBO Logistiek Management",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Logistiek-Management.html
,,"Inkoop, Retail en Logistiek / MBO Facilitair Medewerker (niveau 2)",1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Facilitair-Medewerker-niveau-2.html
