ProductID,FoldingType,LaminationType,PaperSize,PaperType,PaperTypeID,PrintOrientationID,PrintType,ProdQty,ProductType,Price,SalePrice,PrintPageNumber,IsActive,ProductTurnaroundID,VatRate,EmailArtwork,ProductCoverID,SubProductTypeID,ApplicationID,NoArtwork,ProdRange,ProductFinishingID,DateCreated
58609,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Single Sided,10000,Business Cards,115,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:19.9
58610,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:19.9
58611,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:19.9
58612,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:19.9
58613,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,28,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58614,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58615,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,57,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58616,NULL,Matt Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,109,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58617,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58618,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58619,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58620,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,28,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58621,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58622,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,57,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58623,NULL,Gloss Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,109,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58624,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58625,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58626,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,29,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58627,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58628,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,46,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58629,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,64,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58630,NULL,Velvet Lamination,85 x 25 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,125,0,NULL,1,42,20,0,NULL,NULL,2,0,Mini,NULL,42:20.0
58631,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,100,Business Cards,15,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58632,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,250,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58633,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,500,Business Cards,22,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58634,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,1000,Business Cards,26,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58635,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,2000,Business Cards,36,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58636,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,5000,Business Cards,55,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58637,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,10000,Business Cards,119,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.1
58638,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,100,Business Cards,15,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58639,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,250,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58640,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,500,Business Cards,22,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58641,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,1000,Business Cards,26,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58642,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,2000,Business Cards,36,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58643,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,5000,Business Cards,55,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.2
58644,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,10000,Business Cards,119,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58645,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,100,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58646,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,250,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58647,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,500,Business Cards,26,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58648,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,1000,Business Cards,29,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58649,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,2000,Business Cards,42,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58650,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,5000,Business Cards,59,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.3
58651,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Single Sided,10000,Business Cards,130,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58652,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58653,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58654,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58655,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,28,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58656,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58657,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,57,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58658,NULL,Matt Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,121,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58659,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,17,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58660,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58661,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58662,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,28,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58663,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58664,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,57,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58665,NULL,Gloss Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,121,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58666,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,100,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58667,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,250,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58668,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,500,Business Cards,29,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58669,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,1000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.4
58670,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,2000,Business Cards,46,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.5
58671,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,5000,Business Cards,64,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.5
58672,NULL,Velvet Lamination,55 x 55 mm,450gsm Silk,90,NULL,Double Sided,10000,Business Cards,140,0,NULL,1,42,20,0,NULL,NULL,2,0,Square,NULL,42:20.5
58687,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,100,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.6
58688,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,250,Business Cards,22,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.6
58689,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,500,Business Cards,26,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.7
58690,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,1000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.7
58691,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,2000,Business Cards,62,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.7
58692,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,5000,Business Cards,134,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.7
58693,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Single Sided,10000,Business Cards,256,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.7
58694,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,100,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58695,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,250,Business Cards,36,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58696,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,500,Business Cards,49,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58697,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,1000,Business Cards,84,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58698,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,2000,Business Cards,159,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58699,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,5000,Business Cards,299,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58700,NULL,No Lamination,85 x 55 mm,300gsm Ice Gold,106,NULL,Double Sided,10000,Business Cards,549,0,NULL,1,42,20,0,NULL,NULL,2,0,Metallic,NULL,42:20.8
58701,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Double Sided,50,Business Cards,59,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.8
58702,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Double Sided,100,Business Cards,109,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58703,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Double Sided,250,Business Cards,219,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58704,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Double Sided,500,Business Cards,269,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58705,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Double Sided,1000,Business Cards,480,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58706,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Single Sided,50,Business Cards,49,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58707,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Single Sided,100,Business Cards,99,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58708,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Single Sided,250,Business Cards,199,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58709,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Single Sided,500,Business Cards,249,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58710,NULL,No Lamination,85 x 55 x 5 mm,5mm Foam Board,1094,NULL,Single Sided,1000,Business Cards,449,0,NULL,1,42,20,0,NULL,NULL,2,0,Foam,NULL,42:20.9
58711,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,100,Business Cards,19,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58712,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,250,Business Cards,22,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58713,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,500,Business Cards,26,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58714,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,1000,Business Cards,38,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58715,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,2000,Business Cards,62,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58716,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,5000,Business Cards,134,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58717,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Single Sided,10000,Business Cards,256,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58718,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,100,Business Cards,24,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58719,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,250,Business Cards,36,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58720,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,500,Business Cards,49,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58721,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,1000,Business Cards,84,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58722,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,2000,Business Cards,159,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.8
58723,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,5000,Business Cards,299,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.9
58724,NULL,No Lamination,85 x 55 mm,350gsm Rives Design,1095,NULL,Double Sided,10000,Business Cards,549,0,NULL,1,42,20,0,NULL,NULL,2,0,Textured,NULL,52:26.9
75756,NULL,Anti-Scuff,2019 x 2230 mm (1x3),500mic PVC / Latex,1091,NULL,Single Sided,2,Banners & POS,864,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:05.6
75757,NULL,Anti-Scuff,2019 x 2230 mm (1x3),500mic PVC / Latex,1091,NULL,Single Sided,3,Banners & POS,1278,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:05.7
75758,NULL,Anti-Scuff,2019 x 2230 mm (1x3),500mic PVC / Latex,1091,NULL,Single Sided,4,Banners & POS,1688,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.3
75759,NULL,Anti-Scuff,2019 x 2230 mm (1x3),500mic PVC / Latex,1091,NULL,Single Sided,5,Banners & POS,2090,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.3
75760,NULL,Anti-Scuff,2019 x 2230 mm (1x3),500mic PVC / Latex,1091,NULL,Single Sided,10,Banners & POS,4161,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75761,NULL,Anti-Scuff,2692 x 2230 mm (2x3),500mic PVC / Latex,1091,NULL,Single Sided,2,Banners & POS,902,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75762,NULL,Anti-Scuff,2692 x 2230 mm (2x3),500mic PVC / Latex,1091,NULL,Single Sided,3,Banners & POS,1338,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75763,NULL,Anti-Scuff,2692 x 2230 mm (2x3),500mic PVC / Latex,1091,NULL,Single Sided,4,Banners & POS,1768,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75764,NULL,Anti-Scuff,2692 x 2230 mm (2x3),500mic PVC / Latex,1091,NULL,Single Sided,5,Banners & POS,2175,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75765,NULL,Anti-Scuff,2692 x 2230 mm (2x3),500mic PVC / Latex,1091,NULL,Single Sided,10,Banners & POS,4313,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75766,NULL,Anti-Scuff,3365 x 2230 mm (3x3),500mic PVC / Latex,1091,NULL,Single Sided,2,Banners & POS,950,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75767,NULL,Anti-Scuff,3365 x 2230 mm (3x3),500mic PVC / Latex,1091,NULL,Single Sided,3,Banners & POS,1389,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75768,NULL,Anti-Scuff,3365 x 2230 mm (3x3),500mic PVC / Latex,1091,NULL,Single Sided,4,Banners & POS,1756,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75769,NULL,Anti-Scuff,3365 x 2230 mm (3x3),500mic PVC / Latex,1091,NULL,Single Sided,5,Banners & POS,2110,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.4
75770,NULL,Anti-Scuff,3365 x 2230 mm (3x3),500mic PVC / Latex,1091,NULL,Single Sided,10,Banners & POS,4056,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75771,NULL,Anti-Scuff,4038 x 2230 mm (4x3),500mic PVC / Latex,1091,NULL,Single Sided,2,Banners & POS,1078,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75772,NULL,Anti-Scuff,4038 x 2230 mm (4x3),500mic PVC / Latex,1091,NULL,Single Sided,3,Banners & POS,1575,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75773,NULL,Anti-Scuff,4038 x 2230 mm (4x3),500mic PVC / Latex,1091,NULL,Single Sided,4,Banners & POS,2052,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75774,NULL,Anti-Scuff,4038 x 2230 mm (4x3),500mic PVC / Latex,1091,NULL,Single Sided,5,Banners & POS,2460,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75775,NULL,Anti-Scuff,4038 x 2230 mm (4x3),500mic PVC / Latex,1091,NULL,Single Sided,10,Banners & POS,4778,0,NULL,1,42,20,1,NULL,NULL,2,0,Exhibition Popups,NULL,30:06.5
75777,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,100,Flyers & Leaflets,12,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75778,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,250,Flyers & Leaflets,14,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75779,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,500,Flyers & Leaflets,15,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75780,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,1000,Flyers & Leaflets,20,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75781,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,2000,Flyers & Leaflets,23,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75782,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,5000,Flyers & Leaflets,35,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.7
75783,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,10000,Flyers & Leaflets,62,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:08.8
75784,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,15000,Flyers & Leaflets,89,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.2
75785,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,20000,Flyers & Leaflets,125,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.3
75786,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,25000,Flyers & Leaflets,154,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.3
75787,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,30000,Flyers & Leaflets,175,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.3
75788,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,40000,Flyers & Leaflets,225,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.6
75789,NULL,No Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,50000,Flyers & Leaflets,275,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,19:09.6
75790,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,100,Flyers & Leaflets,17,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.7
75791,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,250,Flyers & Leaflets,20,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.7
75792,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,500,Flyers & Leaflets,23,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.7
75793,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,1000,Flyers & Leaflets,30,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.9
75794,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,2000,Flyers & Leaflets,40,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.9
75795,NULL,Matt Lamination,A7,Economy 150gsm Silk,87,NULL,Single Sided,5000,Flyers & Leaflets,60,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,19:09.9
